RANK,Player,Team,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
177,Bryant Stith,DEN,28,46,13,33,1194.4,320,114,290,39.3,31,106,29.2,61,71,85.9,30,77,107,82,45,28,15,65,655,0,0,-231
178,Greg Anthony,POR,31,50,35,15,805.9,319,104,251,41.4,49,125,39.2,62,89,69.7,14,49,63,100,55,66,3,75,697,0,0,184
179,Lorenzen Wright,LAC,23,48,9,39,1134.4,319,119,260,45.8,0,1,0.0,81,117,69.2,142,219,361,33,48,26,36,162,940,6,0,-167
180,Steve Nash,DAL,25,40,13,27,1270.0,315,114,314,36.3,49,131,37.4,38,46,82.6,32,82,114,219,83,37,2,98,814,0,0,-10
181,Derek Harper,LAL,37,45,29,16,1120.2,309,120,291,41.2,43,117,36.8,26,32,81.3,13,54,67,187,52,44,4,66,762,0,0,-75
182,Jason Caffey,GSW,26,35,14,21,874.9,308,123,277,44.4,0,1,0.0,62,98,63.3,79,126,205,18,75,24,9,113,605,6,0,-71
183,Kornel David,CHI,27,50,13,37,901.5,308,109,243,44.9,0,1,0.0,90,111,81.1,70,103,173,40,48,23,17,88,648,2,0,-244
184,Michael Doleac,ORL,22,49,32,17,779.4,304,125,267,46.8,0,0,0.0,54,80,67.5,66,82,148,20,26,19,17,117,594,0,0,129
185,Chuck Person,CHH,35,50,26,24,992.0,303,112,289,38.8,55,157,35.0,24,32,75.0,17,115,132,60,41,20,8,90,594,0,0,-15
186,Johnny Newman,CLE,35,50,22,28,950.0,303,106,251,42.2,23,61,37.7,68,84,81.0,15,60,75,41,41,28,12,126,534,0,0,-31
187,Jaren Jackson,SAS,31,47,34,13,862.4,301,108,284,38.0,53,147,36.1,32,39,82.1,21,78,99,49,37,41,9,63,606,0,0,196
188,Darrick Martin,LAC,28,37,6,31,942.5,296,102,278,36.7,31,106,29.2,61,76,80.3,5,43,48,144,67,43,4,82,644,2,0,-197
189,Derek Fisher,LAL,24,50,31,19,1130.9,296,99,263,37.6,38,97,39.2,60,79,75.9,21,70,91,197,77,61,1,95,810,0,0,215
190,Brent Price,HOU,30,40,26,14,812.7,292,100,207,48.3,46,112,41.1,46,61,75.4,18,60,78,113,65,33,1,90,592,0,0,22
191,Chris Crawford,ATL,24,42,27,15,783.2,288,110,255,43.1,11,33,33.3,57,70,81.4,36,53,89,24,48,10,13,106,452,0,0,25
192,Malik Rose,SAS,24,47,36,11,606.0,284,93,201,46.3,0,1,0.0,98,146,67.1,90,92,182,29,56,40,22,120,676,0,0,79
193,Armen Gilliam,MIL,35,34,17,17,669.2,281,101,223,45.3,0,1,0.0,79,101,78.2,33,93,126,19,36,22,12,48,527,0,0,-23
194,Vinny Del Negro,MIL,32,48,27,21,1096.3,281,114,270,42.2,13,30,43.3,40,50,80.0,14,88,102,174,55,33,3,62,717,0,0,-14
195,Eric Williams,DEN,26,38,11,27,775.5,277,80,219,36.5,6,26,23.1,111,139,79.9,34,47,81,37,49,27,8,76,486,0,0,-157
196,Ben Wallace,WAS,24,46,17,29,1230.2,275,114,198,57.6,0,0,0.0,47,132,35.6,136,247,383,18,36,50,90,111,1146,6,0,12
197,Jud Buechler,DET,31,50,29,21,1055.9,274,100,240,41.7,61,148,41.2,13,18,72.2,29,104,133,57,21,37,13,83,648,0,0,67
198,Greg Ostertag,UTA,26,48,35,13,1342.2,273,99,208,47.6,0,0,0.0,75,121,62.0,105,243,348,23,45,12,131,140,1109,4,0,319
199,Chris Gatling,MIL,31,48,18,30,777.0,272,117,265,44.2,1,8,12.5,37,93,39.8,52,127,179,32,62,32,10,118,599,2,0,-48
200,Bryant Reeves,VAN,26,25,5,20,702.9,271,102,251,40.6,0,1,0.0,67,116,57.8,50,88,138,37,47,13,8,103,508,1,0,-165
201,Anthony Peeler,MIN,29,28,14,14,808.6,270,103,272,37.9,34,114,29.8,30,41,73.2,30,54,84,78,38,35,6,60,573,0,0,51
202,Dean Garrett,MIN,32,49,24,25,1056.2,270,116,231,50.2,0,0,0.0,38,51,74.5,99,158,257,28,29,30,45,113,816,1,0,-90
203,Cherokee Parks,VAN,26,48,7,41,1116.2,266,118,275,42.9,0,1,0.0,30,55,54.5,75,168,243,36,49,28,28,114,731,2,0,-258
204,Cory Alexander,DEN,26,36,9,27,773.6,261,97,260,37.3,30,105,28.6,37,44,84.1,7,67,74,119,69,35,5,77,579,1,0,-9
205,Robert Traylor,MIL,22,49,27,22,785.5,259,108,201,53.7,0,1,0.0,43,80,53.8,80,102,182,38,42,44,44,140,756,0,0,67
206,Ervin Johnson,MIL,31,50,28,22,1026.9,256,96,189,50.8,0,0,0.0,64,105,61.0,120,200,320,19,47,29,57,151,880,1,0,-40
207,Malik Sealy,MIN,29,31,15,16,731.6,251,95,231,41.1,6,23,26.1,55,61,90.2,23,69,92,36,33,30,5,68,487,0,0,-51
208,Erick Strickland,DAL,25,33,10,23,567.1,249,89,221,40.3,18,59,30.5,53,65,81.5,12,71,83,64,36,40,2,44,535,0,0,-20
209,Alvin Williams,TOR,24,50,23,27,1051.2,248,95,237,40.1,14,42,33.3,44,52,84.6,19,63,82,130,56,51,12,94,674,0,0,-71
210,Sherman Douglas,LAC,32,30,6,24,844.0,247,96,219,43.8,0,11,0.0,55,87,63.2,16,42,58,124,61,27,3,54,532,0,0,-134
211,A.C. Green,DAL,35,50,19,31,923.3,246,108,256,42.2,0,8,0.0,30,52,57.7,82,146,228,25,19,28,8,69,646,4,0,-82
212,Tony Delk,GSW,25,36,15,21,630.1,246,92,253,36.4,16,66,24.2,46,71,64.8,11,43,54,95,45,16,6,47,474,0,0,-116
213,Anthony Johnson,ATL,24,49,31,18,886.1,244,91,225,40.4,5,19,26.3,57,82,69.5,16,59,75,107,65,35,7,67,556,0,0,-42
214,Michael Curry,MIL,30,50,28,22,1142.5,244,90,206,43.7,1,15,6.7,63,79,79.7,19,89,108,78,37,42,7,135,601,0,0,-30
215,Don Reid,DET,25,47,27,20,935.7,242,97,174,55.7,0,0,0.0,48,79,60.8,66,104,170,33,36,27,43,156,670,0,0,109
216,Jayson Williams,NJN,31,30,6,24,1020.9,242,97,218,44.5,0,2,0.0,48,85,56.5,147,213,360,33,46,24,60,126,930,10,0,-111
217,Aaron McKie,PHI,26,50,28,22,958.9,240,95,237,40.1,6,31,19.4,44,62,71.0,27,113,140,100,57,63,3,90,699,0,0,-66
218,Brad Miller,CHH,23,38,20,18,466.6,238,78,138,56.5,1,2,50.0,81,102,79.4,35,82,117,22,32,9,18,65,460,2,0,58
219,Sam Perkins,IND,38,48,31,17,788.8,238,80,200,40.0,35,90,38.9,43,60,71.7,36,102,138,25,22,15,14,74,506,1,0,22
220,Dennis Scott,MIN,30,36,18,18,740.2,234,87,213,40.8,37,97,38.1,23,31,74.2,8,50,58,40,19,15,3,49,399,0,0,8
221,Tracy Murray,WAS,27,36,14,22,652.0,233,83,237,35.0,33,103,32.0,34,42,81.0,18,63,81,27,29,21,6,65,423,0,0,-40
222,Michael Smith,VAN,27,48,7,41,1098.5,230,77,144,53.5,0,1,0.0,76,128,59.4,135,215,350,48,60,46,18,107,854,4,0,-147
223,Samaki Walker,DAL,23,39,11,28,567.0,229,88,190,46.3,0,1,0.0,53,98,54.1,46,97,143,6,37,9,16,87,448,1,0,-137
224,Derek Strong,ORL,31,44,28,16,700.1,223,76,180,42.2,0,2,0.0,71,99,71.7,66,95,161,17,37,15,7,64,471,1,0,67
225,Eldridge Recasner,CHH,31,44,22,22,709.1,222,82,184,44.6,24,60,40.0,34,39,87.2,20,57,77,91,58,17,1,66,447,0,0,-53
226,Robert Pack,DAL,30,25,10,15,466.1,222,75,174,43.1,0,4,0.0,72,88,81.8,9,27,36,81,49,20,1,41,401,0,0,-88
227,Antonio Daniels,SAS,24,47,36,11,613.7,220,83,183,45.4,5,17,29.4,49,65,75.4,13,41,54,106,44,30,6,39,508,0,0,105
228,Pat Garrity,PHX,22,39,24,15,540.1,217,85,170,50.0,7,18,38.9,40,56,71.4,26,49,75,18,20,8,3,62,347,0,0,39
229,Bob Sura,CLE,26,50,22,28,840.7,214,70,210,33.3,9,45,20.0,65,103,63.1,21,81,102,152,67,46,14,98,677,0,0,-88
230,Greg Minor,BOS,27,44,19,25,765.1,214,85,204,41.7,8,28,28.6,36,48,75.0,31,86,117,50,38,20,6,69,469,0,0,103
231,Jon Barry,SAC,29,43,23,20,736.9,213,59,138,42.8,24,79,30.4,71,84,84.5,25,71,96,112,47,53,5,61,623,0,0,80
232,Scott Burrell,NJN,28,32,7,25,707.0,212,75,208,36.1,28,72,38.9,34,42,81.0,32,87,119,45,23,40,11,82,552,0,0,-15
233,Tom Hammonds,MIN,32,49,25,24,713.9,212,82,179,45.8,0,0,0.0,48,75,64.0,54,82,136,20,32,8,7,88,418,0,0,-1
234,Ricky Davis,CHH,19,46,25,21,560.2,209,81,200,40.5,2,12,16.7,45,59,76.3,40,44,84,58,54,30,7,46,454,0,0,-16
235,DeJuan Wheat,VAN,25,46,8,38,590.2,208,73,193,37.8,22,60,36.7,40,55,72.7,11,34,45,101,48,26,2,59,450,0,0,-79
236,Stacey Augmon,POR,30,48,33,15,868.4,208,78,174,44.8,0,2,0.0,52,76,68.4,47,78,125,58,30,57,18,81,640,0,0,93
237,Chris Carr,NJN,25,39,20,19,445.7,207,76,205,37.1,28,75,37.3,27,40,67.5,23,48,71,23,28,8,2,45,329,0,0,-60
238,Johnny Taylor,DEN,25,36,10,26,723.7,207,82,198,41.4,26,68,38.2,17,23,73.9,30,71,101,24,34,28,17,97,465,0,0,-72
239,Eric Washington,DEN,25,38,12,26,762.3,205,73,184,39.7,37,97,38.1,22,32,68.8,35,54,89,30,34,25,18,87,452,0,0,-111
240,LaPhonso Ellis,ATL,29,20,11,9,540.2,204,80,190,42.1,1,5,20.0,43,61,70.5,25,84,109,18,34,8,7,48,373,1,0,-1
241,Bo Outlaw,ORL,28,31,19,12,850.1,203,84,154,54.5,0,3,0.0,35,81,43.2,54,113,167,56,58,40,43,79,678,2,0,-1
242,Rusty LaRue,CHI,25,43,10,33,730.8,203,78,217,35.9,30,89,33.7,17,17,100,9,47,56,63,34,33,3,66,439,0,0,-128
243,Haywoode Workman,MIL,33,29,16,13,813.8,200,73,170,42.9,17,47,36.2,37,47,78.7,14,88,102,172,63,32,1,53,616,1,0,51
244,Lucious Harris,NJN,28,36,13,23,601.6,193,73,181,40.3,11,50,22.0,36,48,75.0,21,46,67,31,18,18,7,52,377,0,0,46
245,Steve Kerr,SAS,33,44,31,13,731.9,192,68,174,39.1,25,80,31.3,31,35,88.6,6,38,44,49,22,23,3,28,374,0,0,73
246,Robert Horry,LAL,28,38,24,14,745.8,188,67,146,45.9,20,45,44.4,34,46,73.9,55,96,151,56,49,36,39,103,629,2,0,117
247,Chris Whitney,WAS,27,39,14,25,440.3,187,64,156,41.0,32,95,33.7,27,31,87.1,8,39,47,69,36,18,2,49,371,0,0,4
248,Don MacLean,SEA,29,17,9,8,364.8,185,63,159,39.6,9,33,27.3,50,80,62.5,18,47,65,16,25,5,5,34,292,2,0,-56
249,Chris Morris,PHX,33,44,23,21,535.8,184,64,149,43.0,16,56,28.6,40,46,87.0,54,67,121,23,21,16,11,54,424,0,0,36
250,James Robinson,MIN,28,31,4,27,509.9,183,67,185,36.2,21,74,28.4,28,41,68.3,18,44,62,56,44,22,8,60,387,0,0,-59
251,Muggsy Bogues,GSW,34,36,15,21,715.0,183,76,154,49.4,0,6,0.0,31,36,86.1,16,57,73,134,47,43,1,44,557,0,0,-12
252,Thurl Bailey,UTA,38,43,32,11,545.4,181,78,175,44.6,0,2,0.0,25,34,73.5,36,58,94,26,27,9,28,78,417,0,0,21
253,Walter McCarty,BOS,25,32,10,22,659.0,181,64,177,36.2,13,50,26.0,40,57,70.2,36,79,115,40,40,24,13,88,450,1,0,30
254,Jamie Feick,NJN,24,28,14,14,850.3,177,67,134,50.0,0,0,0.0,43,60,71.7,112,176,288,24,34,25,18,73,654,6,0,8
255,Adam Keefe,UTA,29,44,32,12,642.5,174,56,124,45.2,0,4,0.0,62,89,69.7,51,91,142,28,33,16,12,63,437,0,0,52
256,Cory Carr,CHI,23,42,9,33,620.9,171,71,216,32.9,5,30,16.7,24,32,75.0,8,41,49,66,46,21,7,66,367,0,0,-151
257,John Thomas,TOR,23,39,18,21,590.9,169,71,123,57.7,0,1,0.0,27,48,56.3,65,69,134,15,21,17,9,82,409,1,0,51
258,Troy Hudson,LAC,23,25,6,19,524.1,169,60,150,40.0,15,47,31.9,34,38,89.5,15,40,55,92,38,11,2,28,374,2,0,-68
259,Mitchell Butler,CLE,28,31,12,19,414.5,168,67,139,48.2,11,29,37.9,23,32,71.9,13,31,44,22,29,15,4,41,282,0,0,6
260,Pete Chilcutt,VAN,30,46,7,39,692.0,166,63,172,36.6,26,68,38.2,14,17,82.4,29,88,117,30,28,22,12,52,425,0,0,-69
261,Raef LaFrentz,DEN,23,12,3,9,388.3,166,59,129,45.7,12,31,38.7,36,48,75.0,33,58,91,8,9,9,17,38,356,3,0,-66
262,Billy Owens,SEA,30,21,9,12,450.7,163,65,165,39.4,5,11,45.5,28,35,80.0,35,45,80,38,33,12,4,37,331,0,0,-25
263,Cedric Ceballos,DAL,29,13,4,9,351.7,163,59,140,42.1,11,28,39.3,34,49,69.4,23,62,85,12,28,7,5,23,291,2,0,-56
264,Roshown McLeod,ATL,23,34,21,13,350.0,162,62,163,38.0,1,10,10.0,37,45,82.2,12,38,50,14,23,2,1,24,229,0,0,-23
265,John Crotty,SEA,29,27,14,13,383.7,159,51,124,41.1,14,36,38.9,43,50,86.0,8,23,31,63,33,11,0,31,291,0,0,-65
266,Aaron Williams,SEA,27,40,19,21,459.0,158,52,123,42.3,0,1,0.0,54,74,73.0,54,74,128,22,30,14,24,75,429,0,0,-98
267,Travis Knight,LAL,24,37,24,13,528.6,156,67,130,51.5,0,1,0.0,22,29,75.9,34,94,128,31,35,21,27,108,465,1,0,13
268,Kelvin Cato,POR,24,43,29,14,545.7,151,58,129,45.0,1,1,100,34,67,50.7,49,101,150,19,27,23,56,100,570,0,0,66
269,Ed Gray,ATL,23,30,17,13,337.3,146,53,182,29.1,12,42,28.6,28,37,75.7,7,21,28,12,29,12,1,30,208,0,0,-66
270,Harvey Grant,PHI,33,47,27,20,794.0,146,62,168,36.9,1,6,16.7,21,29,72.4,36,74,110,23,21,20,16,73,400,0,0,68
271,Jerome Kersey,SAS,37,45,33,12,701.8,145,68,200,34.0,3,14,21.4,6,14,42.9,42,88,130,41,30,37,14,92,486,0,0,95
272,Bill Wennington,CHI,36,38,10,28,449.6,143,62,178,34.8,1,1,100,18,22,81.8,20,59,79,18,17,13,12,79,323,0,0,-83
273,Todd Fuller,UTA,24,42,30,12,464.3,142,56,124,45.2,0,0,0.0,30,50,60.0,28,73,101,6,27,6,14,60,305,0,0,-15
274,Chris Anstey,DAL,24,41,15,26,470.4,134,50,139,36.0,0,7,0.0,34,48,70.8,35,62,97,27,26,18,13,98,358,0,0,-69
275,Dominique Wilkins,ORL,39,27,16,11,250.3,134,50,132,37.9,5,19,26.3,29,42,69.0,30,41,71,16,23,4,1,19,235,0,0,10
276,Jelani McCoy,SEA,21,26,14,12,328.1,133,56,76,73.7,0,0,0.0,21,42,50.0,27,52,79,4,10,11,20,42,317,0,0,-69
277,Jeff McInnis,WAS,24,35,12,23,424.9,130,50,134,37.3,9,35,25.7,21,28,75.0,9,12,21,73,30,19,1,36,295,0,0,-69
278,Adonal Foyle,GSW,24,44,16,28,611.5,129,52,121,43.0,0,0,0.0,25,51,49.0,79,115,194,18,31,15,43,90,532,1,0,-43
279,Loy Vaught,DET,31,37,21,16,482.0,127,59,155,38.1,0,1,0.0,9,14,64.3,36,110,146,11,17,15,6,54,365,0,0,-2
280,Sam Cassell,MIL,29,8,2,6,199.4,127,39,93,41.9,2,10,20.0,47,50,94.0,5,10,15,36,20,9,0,22,206,0,0,40
281,Vladimir Stepania,SEA,23,23,11,12,311.1,127,53,125,42.4,0,3,0.0,21,40,52.5,27,48,75,12,32,10,23,58,302,1,0,-33
282,Terry Davis,WAS,32,37,14,23,578.4,126,49,92,53.3,0,0,0.0,28,38,73.7,50,89,139,10,16,11,3,79,334,0,0,-24
283,Damon Jones,BOS,22,24,7,17,344.3,125,43,119,36.1,25,62,40.3,14,17,82.4,6,38,44,42,17,13,0,23,263,0,0,-4
284,Christian Laettner,DET,29,16,13,3,335.7,121,38,106,35.8,1,3,33.3,44,57,77.2,21,33,54,24,19,15,12,30,284,0,0,15
285,Keith Booth,CHI,24,39,9,30,429.2,120,49,151,32.5,1,10,10.0,21,42,50.0,25,68,93,38,39,22,11,60,349,0,0,-148
286,Eric Murdock,NJN,31,15,2,13,401.2,119,45,114,39.5,8,22,36.4,21,26,80.8,3,32,35,66,29,22,2,35,303,0,0,-22
287,Mark Strickland,MIA,28,32,22,10,355.4,119,50,101,49.5,0,1,0.0,19,26,73.1,26,52,78,9,13,7,8,28,258,0,0,0
288,Tim Legler,WAS,32,30,8,22,377.0,119,51,115,44.3,14,35,40.0,3,6,50.0,8,32,40,21,14,4,3,42,206,0,0,6
289,Bryce Drew,HOU,24,34,19,15,440.4,118,47,129,36.4,16,49,32.7,8,8,100,3,29,32,52,31,12,4,61,251,0,0,-10
290,Corey Benjamin,CHI,21,31,8,23,318.1,118,44,117,37.6,3,14,21.4,27,40,67.5,15,25,40,10,21,11,8,46,217,0,0,-110
291,Greg Foster,UTA,30,42,29,13,457.7,118,52,138,37.7,1,4,25.0,13,21,61.9,28,55,83,25,24,6,8,63,273,0,0,-77
292,Matt Bullard,HOU,32,41,24,17,411.7,117,43,114,37.7,24,62,38.7,7,10,70.0,9,33,42,18,14,13,4,28,231,0,0,-3
293,Mark Hendrickson,NJN,25,22,10,12,394.2,116,38,87,43.7,0,1,0.0,40,48,83.3,27,41,68,13,15,12,1,39,241,1,0,-26
294,Chris Dudley,NYK,34,46,24,22,685.6,115,48,109,44.0,0,0,0.0,19,40,47.5,79,114,193,7,24,13,38,116,486,0,0,50
295,Reggie Slater,TOR,28,30,9,21,265.7,115,31,81,38.3,0,0,0.0,53,85,62.4,36,34,70,5,25,3,3,50,200,0,0,-36
296,Andrae Patterson,MIN,23,35,17,18,283.8,114,43,97,44.3,0,5,0.0,28,36,77.8,30,35,65,15,22,19,7,62,271,0,0,-20
297,Randell Jackson,WAS,23,27,10,17,268.4,114,46,108,42.6,1,7,14.3,21,32,65.6,30,24,54,8,26,3,11,29,207,0,0,-50
298,Charles R. Jones,CHI,23,29,5,24,476.4,108,39,123,31.7,19,61,31.1,11,22,50.0,9,33,42,41,29,18,5,30,260,0,0,-116
299,Charles Shackleford,CHH,33,32,19,13,363.1,107,44,90,48.9,0,0,0.0,19,29,65.5,41,88,129,13,27,5,13,66,308,2,0,-45
300,B.J. Armstrong,ORL,31,32,18,14,356.1,105,40,88,45.5,7,15,46.7,18,21,85.7,2,37,39,61,25,12,0,31,254,0,0,-31
301,Rex Walters,MIA,29,33,24,9,506.5,101,35,96,36.5,12,38,31.6,19,23,82.6,10,40,50,58,32,10,3,63,255,0,0,31
302,Corie Blount,CLE,30,34,20,14,531.0,100,36,100,36.0,0,1,0.0,28,54,51.9,58,93,151,12,21,19,16,74,383,1,0,37
303,Elliot Perry,NJN,30,35,16,19,293.1,98,39,103,37.9,10,24,41.7,10,14,71.4,7,27,34,47,34,20,0,25,235,0,0,-53
304,Sean Rooks,LAL,29,36,21,15,314.2,98,32,79,40.5,0,2,0.0,34,48,70.8,33,39,72,9,21,2,9,61,210,0,0,-46
305,J.R. Henderson,VAN,22,31,4,27,332.5,97,35,96,36.5,2,5,40.0,25,45,55.6,20,27,47,22,18,9,4,29,207,0,0,-47
306,Eric Montross,DET,27,46,25,21,575.0,95,42,80,52.5,0,1,0.0,11,32,34.4,45,94,139,14,16,12,27,107,384,0,0,-12
307,Keon Clark,DEN,24,28,8,20,409.2,93,36,80,45.0,0,1,0.0,21,37,56.8,36,60,96,10,21,10,31,52,325,0,0,-47
308,Austin Croshere,IND,24,27,21,6,249.8,92,32,75,42.7,8,29,27.6,20,23,87.0,16,29,45,10,23,7,8,32,183,0,0,-59
309,Doug Overton,PHI,29,24,9,15,245.1,92,36,84,42.9,2,7,28.6,18,20,90.0,7,14,21,23,20,5,1,18,150,0,0,-18
310,Jermaine O'Neal,POR,20,36,27,9,309.3,90,36,83,43.4,0,1,0.0,18,35,51.4,42,55,97,13,14,4,14,41,266,0,0,-48
311,Will Perdue,SAS,33,37,33,4,446.3,90,38,60,63.3,0,0,0.0,14,26,53.8,33,105,138,18,22,9,10,63,318,0,0,22
312,Brian Skinner,LAC,23,21,2,19,255.8,86,33,71,46.5,0,0,0.0,20,33,60.6,20,33,53,1,19,10,13,20,201,0,0,6
313,Charles Smith,LAC,23,23,3,20,315.6,84,35,97,36.1,7,33,21.2,7,16,43.8,7,17,24,13,20,17,14,35,205,0,0,-82
314,Terry Dehere,VAN,27,26,5,21,289.0,83,31,85,36.5,16,39,41.0,5,7,71.4,7,17,24,27,16,7,3,30,166,0,0,-63
315,Scot Pollard,SAC,24,16,10,6,259.8,82,33,61,54.1,0,0,0.0,16,23,69.6,38,44,82,4,5,8,18,41,259,4,0,55
316,Voshon Lenard,MIA,26,12,8,4,188.2,82,31,79,39.2,12,35,34.3,8,11,72.7,4,12,16,10,7,3,1,18,121,0,0,-40
317,Doug West,VAN,32,14,3,11,293.3,81,31,65,47.7,0,2,0.0,19,25,76.0,5,20,25,19,12,16,7,38,197,0,0,-33
318,Andrew Lang,CHI,33,21,6,15,386.0,80,32,99,32.3,0,0,0.0,16,23,69.6,33,60,93,13,17,5,12,43,245,1,0,-56
319,Gerald Brown,PHX,23,33,17,16,237.6,80,33,89,37.1,3,10,30.0,11,14,78.6,5,17,22,31,22,5,1,21,149,0,0,-67
320,Bill Curley,MIN,27,35,20,15,373.1,78,29,72,40.3,1,5,20.0,19,22,86.4,20,31,51,14,10,17,9,83,228,0,0,64
321,Eric Riley,BOS,29,35,13,22,332.8,78,28,54,51.9,0,0,0.0,22,31,71.0,36,63,99,13,26,9,26,73,295,0,0,12
322,Toby Bailey,PHX,23,27,16,11,248.7,78,34,86,39.5,1,5,20.0,9,13,69.2,24,30,54,13,11,9,2,24,184,0,0,-36
323,Blue Edwards,MIA,33,24,17,7,285.3,77,32,72,44.4,4,10,40.0,9,13,69.2,7,26,33,30,21,17,5,23,207,0,0,-13
324,Zydrunas Ilgauskas,CLE,24,5,2,3,170.6,76,29,57,50.9,0,0,0.0,18,30,60.0,17,27,44,4,9,4,7,24,159,2,0,-12
325,Tyronn Lue,LAL,22,15,7,8,190.0,75,28,65,43.1,7,16,43.8,12,21,57.1,1,4,5,25,11,5,0,28,123,0,0,-1
326,Anthony Miller,HOU,27,29,18,11,247.5,70,28,60,46.7,0,1,0.0,14,22,63.6,26,41,67,7,9,7,5,34,188,0,0,27
327,Bruce Bowen,BOS,28,30,10,20,496.9,70,26,93,28.0,7,26,26.9,11,24,45.8,15,37,52,28,13,21,9,51,251,0,0,-52
328,Joe Kleine,PHX,37,31,16,15,373.8,68,30,74,40.5,0,2,0.0,8,12,66.7,27,40,67,12,10,8,1,46,183,0,0,-64
329,Carl Herrera,DEN,32,28,10,18,305.4,65,30,76,39.5,0,1,0.0,5,11,45.5,25,37,62,4,16,12,7,41,186,0,0,-33
330,Earl Boykins,CLE,23,22,8,14,220.5,65,30,79,38.0,3,18,16.7,2,3,66.7,7,10,17,33,20,6,0,20,133,0,0,-43
331,Ruben Patterson,LAL,23,24,14,10,142.3,65,21,51,41.2,1,6,16.7,22,31,71.0,17,13,30,2,12,5,3,16,116,0,0,-26
332,Michael Stewart,TOR,24,42,19,23,392.1,61,22,53,41.5,0,0,0.0,17,25,68.0,43,56,99,5,12,4,28,76,271,0,0,-26
333,Derrick McKey,IND,32,13,9,4,244.2,60,23,52,44.2,0,1,0.0,14,17,82.4,18,23,41,13,12,12,4,24,165,0,0,34
334,Mark West,ATL,38,49,31,18,494.2,60,22,59,37.3,0,0,0.0,16,45,35.6,49,76,125,13,16,4,22,80,292,0,0,-63
335,Charles O'Bannon,DET,24,18,11,7,163.1,56,24,56,42.9,0,1,0.0,8,8,100,18,16,34,12,8,2,3,22,122,0,0,26
336,Popeye Jones,BOS,29,18,6,12,203.5,54,20,51,39.2,0,1,0.0,14,17,82.4,28,24,52,15,7,5,0,31,147,0,0,39
337,Keith Askins,MIA,31,33,20,13,414.6,53,20,62,32.3,8,29,27.6,5,8,62.5,10,34,44,10,13,17,3,58,168,0,0,84
338,Marlon Garnett,BOS,23,24,9,15,204.6,51,15,51,29.4,6,23,26.1,15,20,75.0,3,18,21,18,12,5,1,18,109,0,0,-32
339,Reggie Jordan,MIN,31,27,14,13,293.3,51,15,54,27.8,0,0,0.0,21,38,55.3,27,32,59,41,14,12,5,38,220,0,0,8
340,Dennis Rodman,LAL,38,23,17,6,659.6,49,16,46,34.8,0,2,0.0,17,39,43.6,62,196,258,30,31,10,12,71,439,0,0,-14
341,Jahidi White,WAS,23,20,6,14,190.4,49,17,32,53.1,0,0,0.0,15,35,42.9,23,35,58,1,16,3,11,39,146,0,0,-12
342,Jim McIlvaine,NJN,26,22,4,18,268.4,48,22,51,43.1,0,0,0.0,4,6,66.7,31,23,54,2,13,9,32,59,226,0,0,-14
343,Antoine Carr,HOU,37,18,10,8,152.0,47,21,52,40.4,0,1,0.0,5,7,71.4,9,22,31,9,9,1,10,31,122,0,0,-11
344,Rashard Lewis,SEA,19,20,11,9,147.6,47,19,52,36.5,1,6,16.7,8,14,57.1,13,12,25,4,20,8,1,19,90,0,0,-52
345,Ryan Stack,CLE,23,18,4,14,200.8,47,14,37,37.8,0,0,0.0,19,20,95.0,19,15,34,5,9,2,11,31,125,0,0,-66
346,Al Harrington,IND,19,21,11,10,159.0,45,18,56,32.1,0,5,0.0,9,15,60.0,20,19,39,5,11,4,2,26,106,0,0,-25
347,Corey Beck,CHH,28,24,18,6,179.1,45,18,39,46.2,1,1,100,8,15,53.3,6,22,28,20,13,9,2,26,129,0,0,10
348,Duane Causwell,MIA,31,19,15,4,137.7,44,20,35,57.1,0,0,0.0,4,12,33.3,14,21,35,2,18,0,11,32,104,0,0,-60
349,Jacque Vaughn,UTA,24,19,15,4,86.4,44,11,30,36.7,2,8,25.0,20,24,83.3,1,10,11,12,14,5,0,14,76,0,0,-40
350,Rodrick Rhodes,VAN,25,13,2,11,156.0,43,13,52,25.0,1,7,14.3,16,25,64.0,9,8,17,11,20,5,2,21,81,0,0,-85
351,Felton Spencer,GSW,31,26,10,16,161.1,42,15,33,45.5,0,0,0.0,12,26,46.2,18,28,46,0,9,5,10,41,133,0,0,-2
352,Nazr Mohammed,PHI,21,26,17,9,120.3,42,15,42,35.7,0,0,0.0,12,21,57.1,18,19,37,2,12,5,4,22,104,0,0,31
353,Jeff Sheppard,ATL,24,17,9,8,183.7,40,15,39,38.5,2,7,28.6,8,13,61.5,6,16,22,16,7,3,0,12,92,0,0,-4
354,David Vaughn,NJN,26,11,4,7,104.4,38,14,25,56.0,0,0,0.0,10,12,83.3,13,21,34,1,11,2,8,22,99,0,0,-1
355,Moochie Norris,SEA,25,12,8,4,139.0,38,13,40,32.5,6,15,40.0,6,16,37.5,4,16,20,24,16,7,0,17,103,0,0,-22
356,Drew Barry,SEA,26,17,7,10,183.5,37,10,32,31.3,8,24,33.3,9,13,69.2,3,17,20,29,12,7,1,24,117,0,0,11
357,Shawn Respert,PHX,27,12,6,6,96.5,37,13,36,36.1,4,13,30.8,7,10,70.0,2,11,13,8,5,5,0,10,75,0,0,-9
