RANK,Player,Team,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
174,Erick Dampier,DAL,29,59,43,16,1605.8,542,202,367,55.0,0,3,0.0,138,228,60.5,183,318,501,51,102,15,80,205,1403,16,0,302
175,Trenton Hassell,MIN,26,82,44,38,2071.8,541,225,475,47.4,1,11,9.1,90,114,78.9,80,139,219,128,64,30,30,200,1112,0,0,-64
176,Malik Rose,NYK,30,76,50,26,1481.8,534,198,441,44.9,1,10,10.0,137,186,73.7,129,212,341,59,102,46,16,208,1116,3,0,11
177,Clifford Robinson,NJN,38,71,32,39,1695.8,533,202,523,38.6,67,193,34.7,62,97,63.9,54,155,209,104,66,62,53,181,1219,0,0,-301
178,Anthony Johnson,IND,30,63,34,29,1756.2,532,203,456,44.5,41,108,38.0,85,113,75.2,32,147,179,302,96,59,15,144,1326,3,0,25
179,Nene,DEN,22,55,31,24,1315.4,528,194,386,50.3,0,2,0.0,140,212,66.0,104,221,325,84,94,50,48,167,1244,7,0,51
180,Eddie Griffin,MIN,23,70,37,33,1492.7,527,202,522,38.7,67,204,32.8,56,78,71.8,128,325,453,53,55,23,118,120,1518,6,0,128
181,Jared Jeffries,WAS,23,77,42,35,2006.0,523,203,434,46.8,16,51,31.4,101,173,58.4,152,222,374,151,114,66,35,206,1387,2,0,32
182,Brian Cardinal,MEM,28,58,32,26,1433.1,522,160,432,37.0,44,125,35.2,158,181,87.3,63,162,225,114,83,88,19,172,1201,0,0,123
183,Travis Best,NJN,32,76,39,37,1457.1,514,190,452,42.0,26,85,30.6,108,122,88.5,19,88,107,143,67,66,9,148,1015,0,0,-185
184,Chris Andersen,NOH,26,67,17,50,1423.9,513,191,358,53.4,0,3,0.0,131,190,68.9,137,273,410,71,64,14,100,144,1390,6,0,-51
185,Jason Collins,NJN,26,80,40,40,2546.0,511,186,451,41.2,2,6,33.3,137,209,65.6,153,335,488,105,91,71,71,322,1589,3,0,133
186,Juan Dixon,WAS,26,63,35,28,1053.5,507,186,447,41.6,48,147,32.7,87,97,89.7,32,87,119,111,68,43,4,98,889,0,0,-77
187,DerMarr Johnson,DEN,25,71,42,29,1223.4,503,185,371,49.9,53,148,35.8,80,101,79.2,43,108,151,75,65,43,18,140,915,0,0,145
188,Antonio Davis,CHI,36,72,41,31,1842.7,501,193,419,46.1,0,0,0.0,115,152,75.7,152,276,428,80,96,27,41,147,1243,4,0,5
189,Bostjan Nachbar,NOH,24,71,21,50,1339.7,494,161,411,39.2,75,196,38.3,97,117,82.9,24,158,182,74,73,29,16,183,885,0,0,-174
190,Devin Brown,SAS,26,67,50,17,1232.2,494,173,409,42.3,45,121,37.2,103,130,79.2,37,139,176,92,53,39,12,83,943,0,0,37
191,Marko Jaric,LAC,26,50,25,25,1662.0,493,189,457,41.4,56,151,37.1,59,82,72.0,20,141,161,303,98,84,17,107,1346,6,0,45
192,Tony Allen,BOS,23,77,42,35,1254.5,492,184,387,47.5,12,31,38.7,112,152,73.7,85,136,221,64,77,76,24,156,1076,0,0,136
193,Joel Przybilla,POR,25,76,24,52,1857.9,488,199,333,59.8,0,0,0.0,90,174,51.7,178,410,588,74,98,24,163,239,1768,14,0,-179
194,Chris Duhon,CHI,22,82,47,35,2171.8,487,172,488,35.2,94,265,35.5,49,67,73.1,23,190,213,398,119,82,3,205,1476,2,0,113
195,Al Jefferson,BOS,20,71,39,32,1044.2,475,195,369,52.8,0,3,0.0,85,135,63.0,119,193,312,24,66,22,55,195,1050,3,0,-44
196,Maurice Taylor,NYK,28,65,31,34,1342.7,472,203,446,45.5,3,9,33.3,63,103,61.2,67,190,257,67,94,27,20,180,928,1,0,-3
197,Beno Udrih,SAS,22,80,57,23,1155.2,471,173,390,44.4,58,142,40.8,67,89,75.3,16,67,83,150,77,41,10,96,872,1,0,127
198,Trevor Ariza,NYK,20,80,33,47,1380.6,468,172,389,44.2,3,13,23.1,121,174,69.5,89,153,242,85,73,70,18,150,1077,1,0,-26
199,Milt Palacio,TOR,27,80,33,47,1528.3,467,175,392,44.6,2,12,16.7,115,155,74.2,26,108,134,279,104,48,13,126,1125,0,0,-2
200,Danny Fortson,SEA,29,62,42,20,1046.6,463,118,226,52.2,0,0,0.0,227,258,88.0,157,191,348,8,91,15,7,265,868,6,0,80
201,Carlos Arroyo,DET,25,70,35,35,1443.2,461,167,429,38.9,8,30,26.7,119,149,79.9,26,78,104,280,107,44,4,143,1043,1,0,-206
202,Jiri Welsch,CLE,25,71,32,39,1320.7,461,149,371,40.2,34,110,30.9,129,169,76.3,26,141,167,103,73,44,5,121,890,0,0,-63
203,Nick Collison,SEA,24,82,52,30,1397.4,461,189,353,53.5,0,3,0.0,83,118,70.3,155,220,375,32,62,34,50,252,1149,4,0,95
204,Sebastian Telfair,POR,20,68,19,49,1330.1,460,169,430,39.3,17,69,24.6,105,133,78.9,10,94,104,224,125,35,4,120,913,3,0,-191
205,Brian Cook,LAL,24,72,31,41,1081.9,458,176,422,41.7,78,199,39.2,28,37,75.7,63,153,216,35,29,23,26,139,888,2,0,75
206,Zaza Pachulia,MIL,21,74,27,47,1396.0,458,160,354,45.2,0,1,0.0,138,185,74.6,131,247,378,60,70,44,34,166,1166,1,0,-7
207,Jon Barry,HOU,35,69,41,28,1501.6,455,161,368,43.8,71,165,43.0,62,71,87.3,26,133,159,167,67,60,9,95,1036,0,0,216
208,Robert Horry,SAS,34,75,53,22,1410.2,451,157,375,41.9,51,138,37.0,86,109,78.9,91,177,268,80,69,67,60,138,1205,0,0,301
209,Rodney Buford,NJN,27,64,31,33,1310.6,445,187,489,38.2,34,108,31.5,37,45,82.2,33,156,189,63,35,40,4,101,863,0,0,-235
210,Rodney Rogers,PHI,34,58,25,33,1366.8,444,172,450,38.2,48,168,28.6,52,70,74.3,61,185,246,86,86,41,20,172,965,1,0,-228
211,Leandro Barbosa,PHX,22,63,48,15,1084.9,442,168,354,47.5,51,139,36.7,55,69,79.7,32,98,130,126,87,30,7,127,811,0,0,-48
212,Ira Newble,CLE,30,74,38,36,1825.9,438,182,424,42.9,19,53,35.8,55,69,79.7,78,142,220,91,61,50,18,144,982,0,0,-23
213,Fred Hoiberg,MIN,32,76,40,36,1267.3,437,139,284,48.9,70,145,48.3,89,102,87.3,32,149,181,85,20,50,15,105,957,0,0,153
214,Rick Brunson,LAC,33,80,37,43,1935.6,437,166,442,37.6,48,130,36.9,57,74,77.0,23,164,187,410,125,82,7,106,1418,1,0,-40
215,Willie Green,PHI,23,57,23,34,1067.4,437,155,423,36.6,30,105,28.6,97,125,77.6,22,111,133,100,75,34,6,121,792,0,0,-122
216,Devin Harris,DAL,22,76,56,20,1176.7,436,157,366,42.9,44,131,33.6,78,103,75.7,28,74,102,169,82,77,19,139,1018,0,0,-37
217,Derek Anderson,POR,30,47,16,31,1237.1,432,152,391,38.9,58,151,38.4,70,87,80.5,25,103,128,143,70,36,4,89,850,0,0,-107
218,Greg Buckner,DEN,28,70,42,28,1519.2,432,160,303,52.8,49,121,40.5,63,81,77.8,66,142,208,133,49,75,6,169,1075,0,0,38
219,Kelvin Cato,ORL,30,62,27,35,1522.0,432,160,297,53.9,0,0,0.0,112,143,78.3,102,314,416,40,64,55,82,170,1338,5,0,36
220,DeShawn Stevenson,ORL,24,55,24,31,1080.7,429,174,426,40.8,25,67,37.3,56,101,55.4,38,64,102,69,57,16,9,73,673,0,0,-151
221,Chris Wilcox,LAC,22,54,23,31,1007.1,426,169,329,51.4,0,0,0.0,88,144,61.1,63,165,228,38,77,26,24,129,830,2,0,-54
222,Jeff Foster,IND,28,61,32,29,1603.3,426,168,324,51.9,0,5,0.0,90,142,63.4,205,345,550,43,55,46,12,186,1270,14,0,209
223,Eric Williams,TOR,32,55,23,32,1324.9,424,142,330,43.0,28,73,38.4,112,161,69.6,44,128,172,92,60,38,4,147,834,0,0,-96
224,Rasual Butler,MIA,26,65,48,17,1198.9,420,163,409,39.9,57,153,37.3,37,48,77.1,15,136,151,62,37,18,29,104,798,0,0,132
225,Keith McLeod,UTA,25,53,18,35,1381.6,416,143,408,35.0,18,72,25.0,112,146,76.7,20,93,113,236,99,63,12,138,1032,3,0,-121
226,Maurice Evans,SAC,26,65,38,27,1225.2,416,165,373,44.2,27,82,32.9,59,78,75.6,88,113,201,45,34,37,8,104,826,0,0,-35
227,Howard Eisley,UTA,32,74,26,48,1429.0,415,161,405,39.8,27,103,26.2,66,83,79.5,15,75,90,250,111,45,9,156,949,1,0,-186
228,Rasho Nesterovic,SAS,29,70,51,19,1783.1,410,198,430,46.0,0,0,0.0,14,30,46.7,184,275,459,71,73,31,117,207,1438,2,0,413
229,Robert Traylor,CLE,28,74,39,35,1329.3,409,177,399,44.4,0,8,0.0,55,102,53.9,136,196,332,61,73,54,50,215,1138,6,0,-53
230,James Posey,MEM,28,50,28,22,1384.2,405,127,356,35.7,55,178,30.9,96,111,86.5,45,174,219,88,69,48,23,134,944,1,0,-68
231,Jason Collier,ATL,27,70,11,59,941.5,402,174,376,46.3,6,14,42.9,48,71,67.6,84,100,184,18,63,15,13,147,671,0,0,-361
232,Kareem Rush,CHA,24,48,16,32,965.2,402,157,406,38.7,51,137,37.2,37,48,77.1,20,69,89,68,47,20,7,74,645,0,0,-136
233,Eddie House,SAC,27,68,34,34,884.1,397,165,366,45.1,44,97,45.4,23,27,85.2,16,67,83,96,35,44,6,65,756,0,0,-71
234,Quinton Ross,LAC,24,78,36,42,1638.2,397,161,373,43.2,1,4,25.0,74,110,67.3,59,151,210,109,54,51,22,165,978,0,0,-212
235,Mikki Moore,LAC,29,74,36,38,1172.6,396,144,287,50.2,1,5,20.0,107,136,78.7,97,149,246,47,63,19,32,173,852,2,0,-85
236,Jerome James,SEA,29,80,50,30,1324.8,395,174,342,50.9,0,2,0.0,47,65,72.3,81,160,241,19,88,23,111,279,1027,0,0,-49
237,Tony Battie,ORL,29,81,36,45,1909.5,394,163,354,46.0,0,6,0.0,68,94,72.3,109,343,452,42,81,30,81,244,1251,3,0,-125
238,Reggie Evans,SEA,25,79,51,28,1879.0,387,131,275,47.6,0,2,0.0,125,234,53.4,254,482,736,58,104,58,15,202,1472,7,0,28
239,Keyon Dooling,MIA,25,74,52,22,1184.4,382,139,345,40.3,19,75,25.3,85,109,78.0,11,79,90,132,65,39,11,120,773,0,0,42
240,Jacque Vaughn,NJN,30,71,34,37,1400.0,373,146,325,44.9,5,15,33.3,76,91,83.5,17,90,107,135,62,41,1,138,768,0,0,-138
241,Marcus Banks,BOS,23,81,45,36,1142.6,372,115,286,40.2,21,59,35.6,121,163,74.2,29,97,126,155,79,63,13,146,905,0,0,28
242,James Jones,IND,24,75,39,36,1323.7,371,126,318,39.6,66,166,39.8,53,62,85.5,39,135,174,57,43,31,28,123,799,2,0,10
243,Lamond Murray,TOR,32,62,25,37,915.6,371,132,310,42.6,46,105,43.8,61,80,76.3,44,120,164,47,54,32,16,85,728,0,0,33
244,Michael Olowokandi,MIN,30,62,32,30,1217.6,368,161,353,45.6,0,0,0.0,46,69,66.7,106,218,324,29,68,15,56,193,945,4,0,-50
245,Jerome Williams,NYK,32,79,31,48,1210.9,359,122,243,50.2,0,5,0.0,115,172,66.9,115,168,283,41,65,55,10,155,890,1,0,24
246,Eduardo Najera,DEN,28,68,37,31,1182.6,354,145,322,45.0,6,21,28.6,58,91,63.7,102,141,243,65,61,41,24,148,877,2,0,24
247,Adonal Foyle,GSW,30,78,31,47,1701.0,352,156,311,50.2,0,0,0.0,40,72,55.6,165,264,429,56,58,26,159,201,1448,3,0,-26
248,Steven Hunter,PHX,23,76,57,19,1050.7,348,135,220,61.4,0,1,0.0,78,163,47.9,98,129,227,13,44,4,102,131,914,0,0,-3
249,Doug Christie,ORL,35,52,31,21,1520.4,345,130,332,39.2,15,62,24.2,70,78,89.7,38,139,177,199,104,80,18,106,1046,0,0,54
250,Flip Murray,SEA,25,49,27,22,879.1,345,131,363,36.1,24,95,25.3,59,80,73.8,15,83,98,65,57,30,11,59,626,0,0,-130
251,Brian Scalabrine,NJN,27,54,28,26,1164.4,339,132,332,39.8,22,68,32.4,53,69,76.8,83,161,244,88,66,34,18,111,854,2,0,35
252,Zeljko Rebraca,LAC,33,58,27,31,928.3,339,133,234,56.8,0,0,0.0,73,85,85.9,49,135,184,26,49,13,40,130,709,2,0,16
253,Kirk Snyder,UTA,22,68,23,45,900.4,338,122,328,37.2,30,85,35.3,64,96,66.7,50,71,121,36,58,26,19,116,614,0,0,-141
254,Marcus Fizer,MIL,26,54,17,37,903.9,336,133,292,45.5,0,6,0.0,70,103,68.0,29,146,175,64,63,25,13,96,693,1,0,-163
255,Tierre Brown,LAL,26,76,33,43,1057.9,333,124,348,35.6,26,72,36.1,59,75,78.7,21,72,93,155,74,32,1,59,702,0,0,-97
256,Etan Thomas,WAS,27,47,25,22,979.1,332,128,255,50.2,0,0,0.0,76,144,52.8,85,159,244,20,50,17,51,133,809,5,0,-92
257,Eric Piatkowski,CHI,34,68,37,31,839.2,324,111,258,43.0,57,134,42.5,45,56,80.4,15,64,79,51,37,29,1,67,548,0,0,14
258,Pat Garrity,ORL,28,71,30,41,949.0,324,123,306,40.2,49,147,33.3,29,33,87.9,21,103,124,30,30,19,9,107,572,0,0,-88
259,Dikembe Mutombo,HOU,39,80,50,30,1220.4,322,108,217,49.8,0,0,0.0,106,143,74.1,150,276,426,10,51,16,101,135,1148,3,0,209
260,Eric Snow,CLE,32,81,42,39,1841.1,322,125,327,38.2,13,45,28.9,59,80,73.8,37,118,155,317,89,67,16,189,1144,2,0,122
261,Michael Doleac,MIA,28,80,58,22,1169.4,321,148,331,44.7,0,2,0.0,25,41,61.0,74,185,259,47,36,23,22,160,801,0,0,48
262,Travis Outlaw,POR,20,59,17,42,792.7,319,133,267,49.8,4,10,40.0,49,75,65.3,40,81,121,35,39,30,40,77,688,0,0,-105
263,Boris Diaw,ATL,23,66,10,56,1194.0,314,124,294,42.2,9,50,18.0,57,77,74.0,54,116,170,149,87,37,18,123,820,0,0,-175
264,Sasha Pavlovic,CLE,21,65,32,33,867.0,314,120,276,43.5,30,78,38.5,44,64,68.8,15,56,71,49,47,29,4,121,525,0,0,-5
265,Steven Smith,MIA,36,50,15,35,745.1,314,102,248,41.1,41,105,39.0,69,80,86.3,15,50,65,71,27,14,7,82,535,0,0,-39
266,Lucious Harris,CLE,34,73,38,35,1127.3,313,118,299,39.5,21,65,32.3,56,69,81.2,39,82,121,49,29,27,6,68,602,0,0,-65
267,Bryon Russell,DEN,34,70,39,31,1026.2,307,95,252,37.7,56,149,37.6,61,77,79.2,50,122,172,72,35,44,11,130,751,0,0,4
268,Theo Ratliff,POR,32,63,22,41,1723.9,304,115,257,44.7,0,0,0.0,74,107,69.2,111,220,331,34,56,23,158,183,1239,2,0,-87
269,Bobby Jackson,SAC,32,25,18,7,540.3,301,109,255,42.7,33,96,34.4,50,58,86.2,23,62,85,59,28,14,2,58,512,0,0,40
270,Erick Strickland,MIL,31,62,20,42,1011.3,301,114,304,37.5,21,83,25.3,52,64,81.3,11,92,103,115,64,30,1,103,626,0,0,-99
271,Toni Kukoc,MIL,36,53,23,30,1100.3,296,105,256,41.0,42,116,36.2,44,61,72.1,31,129,160,160,64,39,13,70,820,1,0,-10
272,Rodney White,GSW,25,58,25,33,677.7,293,121,289,41.9,24,60,40.0,27,44,61.4,24,65,89,44,37,32,11,64,558,0,0,-50
273,Kwame Brown,WAS,23,42,22,20,906.9,292,109,237,46.0,0,0,0.0,74,129,57.4,72,134,206,39,67,25,15,112,651,2,0,-121
274,Lindsey Hunter,DET,34,76,49,27,1134.1,285,108,302,35.8,23,84,27.4,46,58,79.3,38,85,123,130,68,68,13,125,803,0,0,-14
275,Dale Davis,IND,36,61,24,37,1307.2,284,112,234,47.9,0,0,0.0,60,99,60.6,152,223,375,47,43,32,65,162,1053,5,0,41
276,Alonzo Mourning,MIA,35,37,17,20,703.7,282,100,212,47.2,0,0,0.0,82,141,58.2,53,145,198,18,57,8,74,82,736,4,0,-46
277,Kris Humphries,UTA,20,67,17,50,869.0,278,116,287,40.4,2,6,33.3,44,101,43.6,73,124,197,43,52,25,18,96,656,1,0,-168
278,Scott Padgett,HOU,29,66,40,26,939.2,275,98,233,42.1,50,126,39.7,29,40,72.5,47,138,185,55,30,33,10,119,679,1,0,217
279,Alan Henderson,DAL,32,78,55,23,1196.4,273,116,220,52.7,0,2,0.0,41,76,53.9,164,184,348,21,49,29,37,149,871,2,0,-162
280,Jamaal Magloire,NOH,27,23,5,18,707.2,270,98,227,43.2,0,0,0.0,74,123,60.2,79,126,205,29,59,8,23,74,594,8,0,-103
281,Anfernee Hardaway,NYK,33,37,17,20,895.3,269,110,260,42.3,15,50,30.0,34,46,73.9,19,70,89,74,50,28,3,79,530,0,0,-86
282,Eddie Gill,IND,26,73,38,35,1013.8,269,81,242,33.5,36,117,30.8,71,81,87.7,16,96,112,83,60,59,5,105,660,0,0,-122
283,Anderson Varejao,CLE,22,54,27,27,868.8,266,99,193,51.3,0,2,0.0,68,127,53.5,109,148,257,27,26,41,38,122,826,0,0,84
284,Darrell Armstrong,DAL,37,66,37,29,986.9,264,89,277,32.1,28,111,25.2,58,68,85.3,35,80,115,178,67,45,8,92,761,0,0,-53
285,David Harrison,IND,22,43,23,20,759.9,264,106,184,57.6,0,0,0.0,52,91,57.1,48,87,135,13,53,16,55,134,606,1,0,-19
286,Wesley Person,DEN,34,41,29,12,670.8,264,107,226,47.3,41,89,46.1,9,13,69.2,3,80,83,39,17,19,4,30,474,0,0,-13
287,Brian Grant,LAL,33,69,27,42,1142.7,263,103,209,49.3,0,0,0.0,57,79,72.2,101,156,257,34,43,23,23,175,717,0,0,-144
288,Christian Laettner,MIA,35,49,38,11,738.7,260,107,184,58.2,1,7,14.3,45,59,76.3,36,95,131,41,29,32,15,78,591,0,0,145
289,Walter McCarty,PHX,31,72,42,30,900.4,260,95,235,40.4,55,155,35.5,15,29,51.7,29,109,138,37,36,25,15,144,565,0,0,-29
290,Shandon Anderson,MIA,31,66,45,21,1172.8,255,98,217,45.2,5,29,17.2,54,66,81.8,41,150,191,70,50,40,14,138,701,0,0,145
291,Calbert Cheaney,GSW,33,55,17,38,945.6,250,113,265,42.6,0,3,0.0,24,37,64.9,32,92,124,64,35,17,15,95,556,0,0,-60
292,Francisco Elson,DEN,29,67,41,26,939.9,248,101,216,46.8,1,3,33.3,45,79,57.0,61,140,201,34,40,34,41,129,725,0,0,-8
293,Tom Gugliotta,ATL,35,47,13,34,963.1,239,99,241,41.1,8,26,30.8,33,43,76.7,56,135,191,68,57,41,17,104,687,1,0,-233
294,Zarko Cabarkapa,GSW,24,40,20,20,475.5,238,86,177,48.6,13,36,36.1,53,65,81.5,35,67,102,25,30,10,5,59,413,1,0,40
295,Allan Houston,NYK,34,20,8,12,534.2,237,85,205,41.5,31,80,38.8,36,43,83.7,4,19,23,42,21,8,2,40,337,0,0,24
296,John Salmons,PHI,25,58,30,28,985.3,236,85,210,40.5,31,91,34.1,35,48,72.9,12,109,121,114,51,40,13,92,660,0,0,-95
297,Brian Skinner,SAC,29,49,24,25,943.5,233,104,205,50.7,0,1,0.0,25,70,35.7,107,173,280,43,40,31,49,102,834,5,0,-89
298,Dahntay Jones,MEM,24,52,29,23,643.7,233,83,190,43.7,23,60,38.3,44,64,68.8,11,58,69,21,29,13,11,81,390,0,0,-14
299,Obinna Ekezie,ATL,29,42,5,37,729.6,230,79,182,43.4,0,1,0.0,72,93,77.4,69,110,179,11,45,22,12,129,518,1,0,-68
300,Matt Carroll,CHA,24,25,6,19,433.2,224,70,180,38.9,13,39,33.3,71,83,85.5,13,47,60,17,25,17,2,37,354,0,0,22
301,Shaun Livingston,LAC,19,30,13,17,820.0,222,89,215,41.4,0,2,0.0,44,59,74.6,22,67,89,151,75,32,11,82,609,1,0,-17
302,Royal Ivey,ATL,23,62,9,53,813.5,220,85,198,42.9,3,9,33.3,47,67,70.1,19,65,84,103,58,39,7,140,555,0,0,-51
303,Zoran Planinic,NJN,22,43,20,23,510.6,217,78,174,44.8,15,40,37.5,46,66,69.7,19,50,69,44,41,25,0,76,400,0,0,-45
304,Jarron Collins,UTA,26,50,20,30,959.7,213,65,157,41.4,0,1,0.0,83,119,69.7,57,107,164,61,34,11,6,146,518,0,0,2
305,Jackson Vroman,NOH,24,46,12,34,706.1,212,82,199,41.2,0,3,0.0,48,75,64.0,64,111,175,40,64,25,19,105,550,2,0,-65
306,Shawn Bradley,DAL,33,77,55,22,881.6,211,84,186,45.2,0,0,0.0,43,63,68.3,70,144,214,15,33,25,63,153,721,0,0,193
307,Jannero Pargo,CHI,25,32,19,13,450.4,204,82,213,38.5,23,66,34.8,17,23,73.9,12,35,47,76,45,16,1,53,380,0,0,-5
308,Kenny Anderson,LAC,34,43,9,34,743.7,203,85,201,42.3,6,13,46.2,27,37,73.0,24,64,88,103,49,33,0,87,513,0,0,-172
309,Curtis Borchardt,UTA,24,67,22,45,856.3,200,74,172,43.0,0,0,0.0,52,71,73.2,86,138,224,49,52,10,32,160,616,0,0,-134
310,Luke Walton,LAL,25,61,21,40,762.1,198,74,180,41.1,16,61,26.2,34,48,70.8,55,87,142,93,58,26,11,70,561,1,0,-114
311,Rafael Araujo,TOR,24,59,24,35,735.6,196,76,175,43.4,1,3,33.3,43,55,78.2,59,126,185,16,52,21,8,157,477,0,0,-48
312,Tony Massenburg,SAS,37,61,43,18,691.8,196,74,182,40.7,0,0,0.0,48,63,76.2,54,109,163,14,40,18,20,122,487,0,0,-51
313,Malik Allen,CHA,27,36,13,23,515.8,194,84,177,47.5,0,0,0.0,26,28,92.9,40,59,99,18,18,9,22,53,415,0,0,-68
314,Stacey Augmon,ORL,36,55,23,32,654.4,193,68,167,40.7,0,0,0.0,57,77,74.0,45,54,99,36,31,23,8,83,428,0,0,-89
315,Scot Pollard,IND,30,49,30,19,867.0,191,79,167,47.3,0,0,0.0,33,49,67.3,85,120,205,18,31,30,24,123,595,1,0,85
316,Steve Blake,WAS,25,44,23,21,647.8,191,61,186,32.8,36,93,38.7,33,41,80.5,18,53,71,69,39,13,0,47,380,0,0,-103
317,David West,NOH,24,30,4,26,549.0,186,75,172,43.6,2,5,40.0,34,50,68.0,40,89,129,23,37,12,16,62,422,0,0,-217
318,Damien Wilkins,SEA,25,29,17,12,516.2,183,73,168,43.5,16,59,27.1,21,34,61.8,29,37,66,26,16,22,10,55,381,0,0,-85
319,Anthony Carter,MIN,30,66,36,30,715.9,181,72,177,40.7,2,17,11.8,35,51,68.6,12,57,69,161,62,35,18,88,602,0,0,2
320,Loren Woods,TOR,27,45,20,25,702.7,176,71,164,43.3,0,1,0.0,34,59,57.6,81,139,220,17,37,8,39,78,570,1,0,-102
321,Delonte West,BOS,21,39,23,16,504.8,175,66,155,42.6,24,67,35.8,19,27,70.4,14,51,65,53,24,21,8,69,396,0,0,6
322,Anthony Goldwire,MIL,33,33,10,23,530.3,172,57,136,41.9,32,80,40.0,26,31,83.9,10,49,59,78,15,15,0,32,390,0,0,-71
323,Metta World Peace,IND,25,7,6,1,290.1,172,59,119,49.6,7,17,41.2,47,51,92.2,8,37,45,22,17,12,6,27,296,0,0,40
324,Jabari Smith,NJN,28,45,26,19,646.8,166,62,148,41.9,1,2,50.0,41,55,74.5,29,82,111,38,39,25,14,103,434,0,0,-111
325,Slava Medvedenko,LAL,26,43,9,34,421.0,165,71,156,45.5,0,1,0.0,23,28,82.1,31,48,79,13,13,9,2,64,299,0,0,-21
326,George Lynch,NOH,34,44,8,36,932.9,164,68,189,36.0,11,37,29.7,17,23,73.9,55,119,174,88,57,32,12,83,580,0,0,-113
327,Matt Barnes,SAC,25,43,27,16,704.4,164,62,151,41.1,5,22,22.7,35,58,60.3,49,84,133,57,45,30,7,80,475,1,0,64
328,Richie Frahm,POR,27,43,9,34,489.9,164,56,140,40.0,31,80,38.8,21,25,84.0,17,44,61,30,14,15,4,35,325,0,0,-19
329,Junior Harrington,NOH,24,29,4,25,543.8,163,64,178,36.0,6,19,31.6,29,35,82.9,13,50,63,62,41,25,5,72,381,0,0,-108
330,Raul Lopez,UTA,25,31,9,22,516.6,161,57,135,42.2,20,45,44.4,27,33,81.8,7,32,39,123,47,22,3,78,420,1,0,53
331,Anthony Peeler,WAS,35,40,19,21,526.9,153,56,150,37.3,25,65,38.5,16,18,88.9,14,51,65,57,28,18,2,39,349,0,0,-105
332,Aaron McKie,PHI,32,68,35,33,1126.1,152,61,142,43.0,20,62,32.3,10,16,62.5,20,152,172,103,31,48,17,116,677,0,0,11
333,Ronald Dupree,DET,24,47,32,15,466.3,152,61,127,48.0,1,2,50.0,29,47,61.7,34,61,95,24,22,7,10,60,331,0,0,-42
334,Adrian Griffin,CHI,30,69,38,31,658.4,151,58,161,36.0,2,9,22.2,33,44,75.0,52,94,146,53,30,43,4,78,517,0,0,40
335,Kendrick Perkins,BOS,20,60,31,29,540.8,149,56,119,47.1,0,0,0.0,37,58,63.8,53,123,176,21,43,9,37,98,487,0,0,1
336,Ron Mercer,NJN,29,18,8,10,390.1,137,65,158,41.1,0,3,0.0,7,10,70.0,9,31,40,20,14,16,2,20,255,0,0,-80
337,Laron Profit,WAS,27,42,19,23,420.0,136,56,128,43.8,8,28,28.6,16,25,64.0,24,52,76,37,27,16,5,44,319,0,0,-37
338,Viktor Khryapa,POR,22,32,6,26,529.1,135,54,124,43.5,4,11,36.4,23,42,54.8,28,80,108,25,33,20,18,80,383,0,0,-124
339,Kevin Martin,SAC,22,45,28,17,458.1,131,45,117,38.5,5,25,20.0,36,55,65.5,29,29,58,22,24,16,3,35,267,0,0,16
340,Donta Smith,ATL,21,38,6,32,433.5,127,44,113,38.9,6,22,27.3,33,48,68.8,19,33,52,39,25,23,5,50,307,0,0,-61
341,Calvin Booth,MIL,29,51,25,26,453.8,124,49,108,45.4,0,1,0.0,26,32,81.3,29,78,107,8,16,15,28,78,377,0,0,-69
342,Clar. Weatherspoon,HOU,34,40,22,18,523.4,123,47,114,41.2,0,0,0.0,29,35,82.9,35,87,122,17,15,9,6,74,325,1,0,57
343,Elden Campbell,DET,36,40,23,17,393.0,120,39,123,31.7,0,2,0.0,42,55,76.4,28,65,93,19,29,8,7,57,276,0,0,-23
344,Andre Barrett,ORL,23,38,17,21,477.0,118,45,124,36.3,14,52,26.9,14,19,73.7,11,29,40,69,27,19,1,51,303,1,0,26
345,Mario Kasun,ORL,25,45,19,26,351.4,118,47,98,48.0,0,1,0.0,24,43,55.8,52,76,128,8,26,8,13,86,321,0,0,-24
346,Josh Davis,PHI,24,42,19,23,318.8,117,42,111,37.8,19,53,35.8,14,17,82.4,29,50,79,12,15,8,4,45,251,0,0,35
347,Vitaly Potapenko,SEA,30,33,16,17,335.5,117,45,87,51.7,0,1,0.0,27,31,87.1,30,48,78,9,12,7,3,53,242,0,0,-14
348,Carlos Delfino,DET,22,30,20,10,462.3,116,42,117,35.9,9,35,25.7,23,40,57.5,13,42,55,38,23,22,6,44,300,0,0,-23
349,Maciej Lampe,NOH,20,37,12,25,379.4,115,49,132,37.1,2,4,50.0,15,22,68.2,24,65,89,11,17,5,7,51,257,0,0,-31
350,John Thomas,MIN,29,44,24,20,520.2,111,42,86,48.8,0,0,0.0,27,46,58.7,39,58,97,17,18,15,13,82,319,0,0,33
351,Lionel Chalmers,LAC,24,36,15,21,424.4,111,42,125,33.6,12,49,24.5,15,24,62.5,4,27,31,51,24,13,0,30,240,0,0,-47
352,Michael Ruffin,WAS,28,79,44,35,1257.0,111,41,99,41.4,0,1,0.0,29,67,43.3,157,175,332,64,44,43,41,193,813,0,0,-62
