RANK,Player,Team,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
375,Obinna Ekezie,LAC,26,29,13,16,147.0,54,13,39,33.3,0,0,0.0,28,40,70.0,12,22,34,3,10,2,6,16,113,0,0,11
376,Chris Crawford,ATL,27,7,1,6,131.1,53,21,45,46.7,0,1,0.0,11,15,73.3,9,16,25,5,10,2,5,21,102,0,0,-34
377,Amal McCaskill,SAS,28,27,22,5,153.2,52,20,49,40.8,0,0,0.0,12,26,46.2,16,20,36,4,14,6,10,23,135,0,0,-58
378,Malik Allen,MIA,24,12,4,8,160.8,52,22,51,43.1,0,1,0.0,8,10,80.0,15,23,38,5,2,3,8,16,136,1,0,-8
379,Samuel Dalembert,PHI,22,34,18,16,175.9,51,22,50,44.0,0,0,0.0,7,18,38.9,25,43,68,5,14,6,13,30,183,0,0,-19
380,Chris Dudley,POR,37,43,27,16,326.9,48,20,50,40.0,0,2,0.0,8,15,53.3,27,53,80,13,14,3,14,42,201,0,0,13
381,Michael Dickerson,MEM,27,4,0,4,125.5,43,15,48,31.3,8,21,38.1,5,6,83.3,3,9,12,9,8,3,1,12,75,0,0,-8
382,Primoz Brezec,IND,22,22,10,12,160.6,43,14,29,48.3,0,0,0.0,15,25,60.0,16,12,28,6,6,0,7,28,101,0,0,-18
383,Dean Oliver,GSW,23,20,4,16,139.0,42,17,46,37.0,2,13,15.4,6,9,66.7,0,8,8,21,11,3,0,16,81,0,0,-36
384,Mike James,MIA,27,15,9,6,117.6,42,15,43,34.9,8,21,38.1,4,7,57.1,2,12,14,19,13,6,1,17,95,0,0,-39
385,Randy Livingston,SEA,27,13,7,6,176.2,41,15,54,27.8,1,8,12.5,10,11,90.9,9,16,25,26,2,9,2,11,141,0,0,50
386,Sam Mack,MIA,32,12,2,10,160.7,40,14,49,28.6,7,28,25.0,5,7,71.4,2,12,14,4,7,5,1,17,74,0,0,11
387,Victor Alexander,DET,32,14,7,7,95.5,40,18,51,35.3,0,2,0.0,4,8,50.0,7,22,29,6,5,0,1,6,82,0,0,7
388,Doug Overton,LAC,32,18,9,9,131.4,39,14,44,31.8,7,27,25.9,4,7,57.1,1,11,12,13,12,3,1,10,73,0,0,-3
389,Jaren Jackson,ORL,34,9,4,5,143.9,39,15,37,40.5,7,20,35.0,2,4,50.0,1,16,17,8,8,5,0,13,78,0,0,-50
390,Ruben Boumtje-Boumtje,POR,24,33,17,16,244.9,39,13,32,40.6,0,0,0.0,13,25,52.0,21,34,55,4,14,3,16,38,154,0,0,-84
391,Cedric Henderson,GSW,27,12,4,8,69.5,36,15,31,48.4,2,4,50.0,4,7,57.1,1,2,3,4,8,6,2,4,62,0,0,22
392,Dean Garrett,GSW,35,34,24,10,180.7,36,18,55,32.7,0,0,0.0,0,3,0.0,16,41,57,5,10,7,10,32,153,0,0,5
393,Bruno Sundov,IND,22,22,11,11,85.0,32,16,40,40.0,0,1,0.0,0,2,0.0,7,14,21,3,4,3,3,16,76,0,0,3
394,Brent Price,SAC,33,20,15,5,88.7,31,9,27,33.3,4,15,26.7,9,13,69.2,4,4,8,9,10,3,1,13,56,0,0,-37
395,Leon Smith,ATL,21,14,5,9,100.7,31,10,26,38.5,0,0,0.0,11,17,64.7,10,21,31,3,3,5,1,12,88,0,0,7
396,Donny Marshall,NJN,29,20,12,8,118.6,30,8,29,27.6,2,4,50.0,12,18,66.7,8,13,21,5,2,3,0,14,70,0,0,-14
397,Michael Bradley,TOR,23,26,16,10,117.7,30,13,25,52.0,0,2,0.0,4,8,50.0,7,17,24,3,6,0,6,10,75,0,0,-44
398,Norman Richardson,CHI,24,11,4,7,68.5,30,10,26,38.5,4,8,50.0,6,9,66.7,3,5,8,2,3,0,0,5,40,0,0,-26
399,Felton Spencer,NYK,34,32,10,22,248.2,29,6,26,23.1,0,0,0.0,17,33,51.5,16,34,50,3,12,7,8,73,127,0,0,-15
400,Mitchell Butler,POR,31,11,6,5,89.8,29,10,23,43.5,1,3,33.3,8,12,66.7,6,8,14,5,5,0,1,10,51,0,0,-27
401,Alvin Jones,PHI,23,23,17,6,124.6,26,8,20,40.0,0,0,0.0,10,20,50.0,13,23,36,3,11,3,9,35,99,0,0,-11
402,Jason Hart,SAS,24,10,10,0,92.6,26,10,19,52.6,0,2,0.0,6,6,100,4,9,13,12,8,7,1,16,76,0,0,2
403,Jelani McCoy,LAL,24,21,16,5,104.1,26,12,21,57.1,0,0,0.0,2,8,25.0,8,17,25,7,8,0,5,14,74,0,0,-38
404,Kirk Haston,CHH,23,15,11,4,77.3,26,11,39,28.2,0,3,0.0,4,8,50.0,5,15,20,5,3,0,1,9,58,0,0,-14
405,Theo Ratliff,ATL,29,3,0,3,82.2,26,10,20,50.0,0,0,0.0,6,11,54.5,5,11,16,1,7,1,8,8,67,0,0,-23
406,DeSagana Diop,CLE,20,18,8,10,109.5,25,12,29,41.4,0,0,0.0,1,5,20.0,5,12,17,5,12,1,10,19,74,0,0,-5
407,Damone Brown,PHI,23,17,7,10,63.8,23,8,21,38.1,0,1,0.0,7,8,87.5,2,2,4,2,9,1,1,11,28,0,0,-16
408,Michael Stewart,TOR,27,11,2,9,91.3,22,8,23,34.8,0,0,0.0,6,11,54.5,12,13,25,3,4,4,3,22,74,0,0,2
409,Chucky Brown,SAC,34,18,14,4,92.0,21,10,27,37.0,0,0,0.0,1,2,50.0,10,23,33,6,5,2,4,12,83,0,0,-19
410,Maurice Evans,MIN,23,10,5,5,43.0,21,9,19,47.4,0,3,0.0,3,4,75.0,3,1,4,4,2,0,0,9,30,0,0,-2
411,Reggie Slater,ATL,31,8,2,6,47.5,21,7,15,46.7,0,0,0.0,7,10,70.0,5,4,9,1,1,1,1,3,38,0,0,-5
412,Mamadou N'diaye,TOR,27,5,1,4,46.8,20,6,10,60.0,0,0,0.0,8,10,80.0,6,5,11,0,1,0,2,6,38,0,0,-5
413,Tang Hamilton,MIA,24,9,1,8,97.9,20,10,19,52.6,0,1,0.0,0,1,0.0,6,12,18,5,2,4,0,10,59,0,0,-3
414,Jeff Trepagnier,CLE,22,12,2,10,76.1,18,7,23,30.4,0,1,0.0,4,7,57.1,3,9,12,12,11,8,4,8,75,0,0,14
415,Brian Cardinal,DET,25,8,3,5,42.6,17,6,13,46.2,3,7,42.9,2,2,100,2,4,6,2,0,1,0,5,30,0,0,15
416,Jerome Moiso,CHH,24,15,8,7,74.6,16,8,20,40.0,0,0,0.0,0,0,0.0,4,21,25,4,8,3,2,12,59,0,0,4
417,Michael Ruffin,PHI,25,15,5,10,168.7,16,7,26,26.9,0,0,0.0,2,8,25.0,23,28,51,5,11,5,8,23,113,0,0,-47
418,Tim James,PHI,25,9,6,3,40.9,12,5,13,38.5,0,0,0.0,2,6,33.3,5,2,7,1,3,0,1,5,22,0,0,-16
419,Elliot Perry,MEM,33,2,0,2,47.6,11,5,10,50.0,0,0,0.0,1,2,50.0,0,4,4,7,7,3,0,6,28,0,0,-36
420,Ike Fontaine,MEM,27,6,2,4,76.0,11,3,14,21.4,1,5,20.0,4,6,66.7,0,5,5,4,4,0,0,6,19,0,0,-50
421,Ira Bowman,PHI,29,3,0,3,29.1,10,5,7,71.4,0,1,0.0,0,0,0.0,0,1,1,1,0,2,0,3,19,0,0,-4
422,Jeryl Sasser,ORL,23,7,2,5,34.2,10,3,14,21.4,0,0,0.0,4,5,80.0,3,4,7,2,2,3,0,3,28,0,0,-16
423,Antonio Harvey,SEA,31,5,3,2,47.6,9,4,12,33.3,0,0,0.0,1,2,50.0,5,4,9,5,3,1,3,8,36,0,0,-13
424,Charlie Bell,DAL,23,7,4,3,42.0,8,3,11,27.3,0,6,0.0,2,2,100,2,3,5,2,5,0,0,3,12,0,0,-20
425,Daniel Santiago,PHX,26,3,0,3,24.3,8,4,8,50.0,0,0,0.0,0,0,0.0,0,7,7,2,2,0,1,4,20,0,0,-6
426,Dee Brown,ORL,33,7,5,2,65.8,7,3,20,15.0,1,12,8.3,0,0,0.0,0,9,9,2,4,3,1,4,29,0,0,-3
427,Greg Foster,MIL,33,6,2,4,25.0,7,2,9,22.2,0,4,0.0,3,4,75.0,0,8,8,1,0,0,0,4,18,0,0,-11
428,Joseph Forte,BOS,21,8,2,6,38.0,6,1,12,8.3,0,3,0.0,4,4,100,1,5,6,6,3,2,0,1,25,0,0,-17
429,Eldridge Recasner,LAC,34,6,1,5,32.9,5,2,6,33.3,0,1,0.0,1,1,100,0,0,0,5,1,1,0,4,15,0,0,0
430,Mike Penberthy,LAL,27,3,3,0,11.9,5,1,2,50.0,0,0,0.0,3,4,75.0,0,2,2,2,0,2,0,0,16,0,0,-2
431,Ratko Varda,DET,23,1,0,1,5.7,5,2,3,66.7,0,0,0.0,1,1,100,0,1,1,0,1,0,0,3,5,0,0,-1
432,Steve Goodrich,NJN,26,9,7,2,49.4,5,2,10,20.0,0,0,0.0,1,2,50.0,1,4,5,5,3,1,2,10,25,0,0,-9
433,Jamison Brewer,IND,21,13,6,7,41.4,4,2,5,40.0,0,1,0.0,0,0,0.0,2,6,8,9,3,2,0,3,30,0,0,1
434,Ernest Brown,MIA,23,3,0,3,21.4,3,1,6,16.7,0,0,0.0,1,4,25.0,1,5,6,0,3,0,1,4,10,0,0,-22
435,Larry Robinson,NYK,34,2,1,1,10.9,3,1,4,25.0,1,2,50.0,0,0,0.0,0,2,2,0,0,0,0,1,5,0,0,5
436,Matt Geiger,PHI,32,4,0,4,35.2,3,1,8,12.5,0,0,0.0,1,2,50.0,3,3,6,0,2,0,2,2,14,0,0,-26
437,Vinny Del Negro,PHX,35,2,1,1,5.2,2,1,4,25.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,0,5,0,0,-1
438,Darrick Martin,DAL,31,3,1,2,22.4,1,0,10,0.0,0,2,0.0,1,2,50.0,0,1,1,3,1,2,0,4,12,0,0,-23
439,Dickey Simpkins,ATL,30,1,1,0,2.8,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,0,0,-1
440,Randy Brown,BOS,34,1,1,0,5.8,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,1,1,6,0,0,-4
