RANK,Player,Team,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
174,Andrei Kirilenko,UTA,26,70,44,26,2048.9,584,197,418,47.1,16,75,21.3,174,239,72.8,88,241,329,202,135,74,144,172,1801,3,0,34
175,Dahntay Jones,MEM,26,78,21,57,1670.6,583,220,461,47.7,5,12,41.7,138,174,79.3,47,106,153,68,92,39,22,192,960,0,0,-126
176,Martell Webster,POR,20,82,32,50,1759.4,574,195,492,39.6,91,250,36.4,93,132,70.5,43,197,240,52,76,35,19,126,1026,0,0,-149
177,Antonio Daniels,WAS,32,80,41,39,1761.0,571,172,389,44.2,19,63,30.2,208,250,83.2,18,133,151,290,69,39,9,79,1262,3,0,-25
178,Brad Miller,SAC,31,63,26,37,1783.3,568,224,494,45.3,5,33,15.2,115,149,77.2,79,322,401,224,108,38,39,155,1508,3,1,88
179,Jorge Garbajosa,TOR,29,67,36,31,1909.3,567,222,529,42.0,66,193,34.2,57,78,73.1,48,282,330,125,64,78,15,90,1366,3,0,95
180,Donyell Marshall,CLE,34,81,49,32,1360.0,566,209,493,42.4,95,271,35.1,53,80,66.3,86,237,323,46,67,39,43,130,1202,2,0,156
181,LaMarcus Aldridge,POR,21,63,24,39,1391.8,565,241,479,50.3,0,2,0.0,83,115,72.2,144,168,312,24,43,22,73,186,1217,6,0,-58
182,Paul Millsap,UTA,22,82,51,31,1472.1,559,209,398,52.5,1,3,33.3,140,208,67.3,183,240,423,62,94,67,74,236,1489,7,0,144
183,Chris Duhon,CHI,24,78,46,32,1905.7,558,197,483,40.8,88,245,35.9,76,101,75.2,23,146,169,310,105,69,6,150,1346,1,0,165
184,Joe Smith,PHI,31,65,36,29,1503.3,553,214,477,44.9,0,5,0.0,125,148,84.5,120,280,400,49,76,37,27,148,1223,8,0,8
185,Carlos Arroyo,ORL,27,72,36,36,1303.9,552,203,478,42.5,14,51,27.5,132,166,79.5,31,103,134,202,90,39,2,131,1049,0,0,41
186,James Posey,MIA,30,71,40,31,1918.9,550,186,432,43.1,97,259,37.5,81,98,82.7,66,291,357,94,55,71,23,193,1346,1,0,-31
187,Anderson Varejao,CLE,24,81,49,32,1932.3,547,191,401,47.6,0,9,0.0,165,268,61.6,191,354,545,75,67,76,52,269,1631,7,0,248
188,Erick Dampier,DAL,31,76,64,12,1915.3,537,209,334,62.6,0,0,0.0,119,191,62.3,217,349,566,44,107,24,82,239,1493,8,0,433
189,Marcus Williams,NJN,21,79,40,39,1314.5,534,208,526,39.5,46,163,28.2,72,85,84.7,29,134,163,260,142,29,2,96,1071,0,0,-36
190,Jamaal Magloire,POR,29,81,31,50,1703.3,529,199,395,50.4,0,0,0.0,131,242,54.1,151,341,492,30,129,21,66,226,1296,6,0,-253
191,Steve Blake,DEN,27,82,43,39,2224.3,528,209,509,41.1,67,208,32.2,43,64,67.2,21,148,169,408,129,61,8,121,1421,3,0,-46
192,Keyon Dooling,ORL,27,66,33,33,1435.1,521,188,458,41.0,31,96,32.3,114,141,80.9,22,64,86,112,72,52,15,125,921,0,0,20
193,Trenton Hassell,MIN,28,76,28,48,2222.6,512,217,443,49.0,6,25,24.0,72,92,78.3,83,160,243,203,80,22,26,144,1172,1,0,-180
194,Brendan Haywood,WAS,27,77,39,38,1739.9,511,198,355,55.8,0,0,0.0,115,210,54.8,195,282,477,47,90,34,88,208,1430,7,0,61
195,Bruce Bowen,SAS,36,82,58,24,2464.1,510,189,467,40.5,89,232,38.4,43,73,58.9,23,200,223,117,65,62,25,175,1149,0,0,590
196,Trevor Ariza,ORL,21,57,32,25,1277.9,506,200,371,53.9,0,7,0.0,106,171,62.0,98,151,249,65,84,59,19,134,1052,1,0,38
197,Joey Graham,TOR,25,79,47,32,1319.2,503,192,388,49.5,9,31,29.0,110,131,84.0,55,193,248,44,49,30,4,161,920,1,0,74
198,Shaun Livingston,LAC,21,54,25,29,1611.4,503,208,449,46.3,5,16,31.3,82,116,70.7,56,128,184,274,108,59,29,135,1291,2,0,-155
199,Johan Petro,SEA,21,81,31,50,1510.0,502,226,438,51.6,0,0,0.0,50,77,64.9,92,243,335,45,82,39,47,237,1148,3,0,-229
200,Rajon Rondo,BOS,21,78,21,57,1830.9,501,188,450,41.8,6,29,20.7,119,184,64.7,74,218,292,297,137,128,8,181,1568,3,0,39
201,Eduardo Najera,DEN,30,75,40,35,1657.9,497,204,354,57.6,1,12,8.3,88,123,71.5,131,179,310,64,56,73,26,207,1206,2,0,13
202,Steve Francis,NYK,30,44,15,29,1237.2,497,140,343,40.8,42,111,37.8,175,211,82.9,33,124,157,170,100,41,12,126,999,1,0,-20
203,Ben Wallace,CHI,32,77,45,32,2696.6,494,192,424,45.3,1,5,20.0,109,267,40.8,303,518,821,186,101,111,156,153,2458,12,0,168
204,Rasho Nesterovic,TOR,31,80,46,34,1676.3,494,230,421,54.6,0,1,0.0,34,50,68.0,115,245,360,74,56,37,84,193,1344,0,0,103
205,Eddie Jones,MIA,35,64,30,34,1593.9,493,178,422,42.2,78,222,35.1,59,75,78.7,31,159,190,109,47,68,10,124,1072,1,0,-45
206,James Jones,PHX,26,76,58,18,1375.9,485,162,440,36.8,90,238,37.8,71,81,87.7,33,143,176,45,28,28,42,115,946,0,0,163
207,Sebastian Telfair,BOS,22,78,21,57,1577.9,479,176,474,37.1,37,128,28.9,90,110,81.8,17,91,108,218,98,43,11,166,1000,0,0,-49
208,Wally Szczerbiak,BOS,30,32,11,21,899.9,479,161,388,41.5,44,106,41.5,113,126,89.7,16,82,98,55,54,18,3,65,688,0,0,-42
209,Gordan Giricek,UTA,30,61,36,25,1188.4,475,176,381,46.2,52,122,42.6,71,87,81.6,24,105,129,63,64,28,5,122,759,0,0,160
210,Francisco Garcia,SAC,25,79,33,46,1409.5,474,163,380,42.9,53,149,35.6,95,114,83.3,53,152,205,87,70,45,43,190,1045,0,0,-30
211,Salim Stoudamire,ATL,24,61,22,39,1034.0,471,177,425,41.6,56,155,36.1,61,68,89.7,6,68,74,61,55,21,2,88,665,0,0,-94
212,Eddie House,NJN,29,56,27,29,945.5,468,180,421,42.8,75,175,42.9,33,36,91.7,14,78,92,67,27,27,3,69,742,0,0,-64
213,Damon Stoudamire,MEM,33,62,15,47,1501.4,467,171,437,39.1,59,175,33.7,66,83,79.5,31,108,139,299,101,47,2,95,1128,2,0,-229
214,Flip Murray,DET,27,69,43,26,1476.8,465,177,438,40.4,24,83,28.9,87,120,72.5,26,87,113,187,90,49,13,96,977,1,0,42
215,Charlie Villanueva,MIL,22,39,17,22,984.3,462,180,383,47.0,29,86,33.7,73,89,82.0,62,166,228,36,54,24,12,108,844,6,0,-15
216,Darrell Armstrong,IND,39,81,34,47,1275.3,457,156,377,41.4,72,214,33.6,73,93,78.5,34,101,135,191,76,70,6,102,1058,1,0,-56
217,Brian Cook,LAL,26,65,31,34,1018.4,450,185,408,45.3,46,115,40.0,34,47,72.3,61,154,215,65,51,25,27,134,911,3,0,79
218,Steven Hunter,PHI,25,70,32,38,1604.6,450,188,326,57.7,0,0,0.0,74,151,49.0,114,221,335,26,65,13,76,137,1093,2,0,-278
219,Shelden Williams,ATL,23,81,30,51,1513.4,444,166,365,45.5,2,4,50.0,110,144,76.4,131,304,435,44,96,52,39,199,1209,8,0,-235
220,Rodney Carney,PHI,23,67,24,43,1169.1,442,182,392,46.4,25,72,34.7,53,87,60.9,39,89,128,26,43,38,23,118,775,0,0,-126
221,Walter Herrmann,CHA,28,48,19,29,935.5,442,174,330,52.7,53,115,46.1,41,53,77.4,28,111,139,26,32,17,7,76,688,1,0,-13
222,Chuck Hayes,HOU,24,78,50,28,1713.8,439,192,335,57.3,0,0,0.0,55,89,61.8,204,317,521,47,64,70,18,281,1335,4,0,322
223,P.J. Brown,CHI,37,72,42,30,1455.8,436,170,418,40.7,0,2,0.0,96,122,78.7,129,218,347,48,85,24,52,187,1067,3,0,193
224,Carlos Delfino,DET,24,82,53,29,1371.7,428,156,376,41.5,46,138,33.3,70,89,78.7,67,199,266,88,61,46,8,97,980,0,0,60
225,Nenad Krstic,NJN,23,26,11,15,848.4,426,170,323,52.6,0,1,0.0,86,121,71.1,51,125,176,46,52,10,24,88,756,5,0,4
226,Quinton Ross,LAC,26,81,40,41,1700.4,424,177,379,46.7,2,10,20.0,68,87,78.2,60,130,190,86,33,70,32,179,1054,0,0,-120
227,Stromile Swift,MEM,27,54,15,39,1029.2,419,161,346,46.5,0,5,0.0,97,134,72.4,85,165,250,17,69,30,62,146,952,4,0,-198
228,Sean May,CHA,23,35,13,22,838.0,416,164,328,50.0,2,3,66.7,86,112,76.8,73,160,233,66,56,19,24,100,868,7,0,3
229,Fred Jones,POR,28,63,25,38,1319.4,412,139,361,38.5,39,128,30.5,95,114,83.3,23,92,115,108,67,48,16,121,837,0,0,-221
230,Brevin Knight,CHA,31,45,17,28,1272.8,408,152,363,41.9,1,18,5.6,103,128,80.5,14,101,115,296,95,67,3,113,1105,2,0,-91
231,Marc Jackson,NOK,32,56,23,33,1024.6,408,159,388,41.0,0,1,0.0,90,103,87.4,62,130,192,58,65,21,7,89,744,4,0,-143
232,Tony Battie,ORL,31,66,36,30,1574.6,404,176,360,48.9,0,1,0.0,52,77,67.5,92,252,344,35,61,29,30,185,985,3,0,1
233,Ersan Ilyasova,MIL,20,66,23,43,973.0,402,139,363,38.3,54,148,36.5,70,89,78.7,58,131,189,49,51,27,17,147,783,0,0,-200
234,Derek Anderson,CHA,32,50,20,30,1190.4,399,126,294,42.9,54,152,35.5,93,106,87.7,29,84,113,133,56,52,7,115,855,1,0,19
235,Etan Thomas,WAS,29,65,29,36,1245.7,395,159,277,57.4,0,0,0.0,77,138,55.8,136,241,377,29,71,22,89,162,1153,7,0,-39
236,Damon Jones,CLE,30,60,37,23,1172.8,393,137,355,38.6,89,231,38.5,30,44,68.2,9,57,66,94,36,16,2,53,631,0,0,94
237,Dorell Wright,MIA,21,66,32,34,1292.4,393,162,364,44.5,5,34,14.7,64,86,74.4,40,232,272,95,65,41,46,112,1058,4,0,-158
238,Sarunas Jasikevicius,GSW,31,63,30,33,972.6,386,128,322,39.8,44,130,33.8,86,95,90.5,15,54,69,172,90,26,1,75,718,0,0,-103
239,Ronny Turiaf,LAL,24,72,35,37,1086.9,383,147,268,54.9,0,1,0.0,89,134,66.4,88,171,259,63,52,17,78,202,1021,2,0,17
240,Devean George,DAL,29,60,49,11,1283.0,381,146,370,39.5,53,150,35.3,36,48,75.0,57,156,213,33,51,46,23,143,842,0,0,77
241,Tony Allen,BOS,25,33,12,21,804.6,379,133,259,51.4,8,33,24.2,105,134,78.4,35,89,124,56,75,49,12,87,720,0,0,-49
242,Tyrus Thomas,CHI,20,72,44,28,966.2,374,134,282,47.5,0,2,0.0,106,175,60.6,89,180,269,40,94,46,76,162,1029,2,0,151
243,Marko Jaric,MIN,28,70,26,44,1554.9,371,136,325,41.8,32,85,37.6,67,88,76.1,54,130,184,145,88,75,16,172,994,0,0,-155
244,Tarence Kinsey,MEM,23,48,13,35,966.8,369,139,304,45.7,13,46,28.3,78,98,79.6,29,68,97,41,46,53,1,57,663,0,0,-111
245,Ike Diogu,IND,23,59,22,37,759.8,366,127,266,47.7,0,0,0.0,112,140,80.0,75,128,203,25,67,8,26,122,682,1,0,-35
246,Vladimir Radmanovic,LAL,26,55,31,24,986.1,361,134,316,42.4,40,118,33.9,53,73,72.6,53,127,180,66,69,25,18,125,736,1,0,-112
247,Gary Payton,MIA,38,68,35,33,1502.8,358,144,366,39.3,32,123,26.0,38,57,66.7,18,114,132,201,66,43,3,117,890,1,0,-211
248,Anthony Johnson,ATL,32,67,40,27,1300.4,355,142,343,41.4,25,73,34.2,46,61,75.4,22,79,101,201,76,33,3,119,810,0,0,-123
249,Francisco Elson,SAS,31,70,51,19,1332.7,350,144,282,51.1,0,2,0.0,62,80,77.5,81,255,336,55,86,31,59,184,1020,1,0,146
250,Fabricio Oberto,SAS,32,79,57,22,1365.0,349,158,281,56.2,0,0,0.0,33,51,64.7,131,237,368,68,69,25,24,213,971,3,0,203
251,Kwame Brown,LAL,25,41,24,17,1131.5,345,143,242,59.1,0,1,0.0,59,134,44.0,81,163,244,75,76,39,49,124,938,4,0,73
252,Eric Snow,CLE,34,82,50,32,1929.0,342,135,324,41.7,0,4,0.0,72,113,63.7,35,153,188,330,111,55,16,185,1165,1,0,-25
253,Beno Udrih,SAS,24,73,53,20,948.1,340,127,344,36.9,33,115,28.7,53,60,88.3,11,71,82,122,56,27,1,70,649,0,0,19
254,Jason Maxiell,DET,24,67,44,23,942.7,334,131,262,50.0,0,0,0.0,72,137,52.6,88,98,186,14,53,30,60,110,795,2,0,52
255,Renaldo Balkman,NYK,22,68,28,40,1064.2,334,139,275,50.5,5,27,18.5,51,90,56.7,97,197,294,44,49,57,44,146,1007,4,0,-22
256,Kenny Thomas,SAC,29,62,25,37,1411.7,331,146,303,48.2,0,1,0.0,39,76,51.3,134,243,377,76,90,43,16,141,984,4,0,-181
257,Reggie Evans,DEN,27,66,37,29,1126.9,325,117,215,54.4,0,0,0.0,91,183,49.7,156,304,460,45,95,42,16,144,1024,6,0,69
258,Kendrick Perkins,BOS,22,72,19,53,1576.4,324,132,269,49.1,0,3,0.0,60,100,60.0,113,259,372,94,113,23,96,214,1155,5,0,-124
259,Jeff Foster,IND,30,75,32,43,1739.8,322,122,260,46.9,0,1,0.0,78,122,63.9,253,356,609,57,70,62,37,202,1365,1,0,-68
260,Mickael Gelabale,SEA,24,70,26,44,1238.7,321,122,264,46.2,11,47,23.4,66,82,80.5,59,114,173,56,49,24,22,108,702,0,0,-70
261,Jordan Farmar,LAL,20,72,37,35,1089.7,320,124,294,42.2,45,137,32.8,27,38,71.1,22,97,119,137,73,44,7,77,748,0,0,13
262,Marquis Daniels,IND,26,45,23,22,800.4,320,129,281,45.9,6,26,23.1,56,80,70.0,26,56,82,57,55,27,7,56,551,0,0,-78
263,Jake Voskuhl,CHA,29,73,30,43,1043.2,319,121,255,47.5,0,0,0.0,77,113,68.1,84,172,256,44,56,30,24,199,798,1,0,-106
264,Sasha Vujacic,LAL,23,73,35,38,934.5,313,105,268,39.2,60,161,37.3,43,49,87.8,28,79,107,64,30,41,1,103,633,0,0,-48
265,Kurt Thomas,PHX,34,67,51,16,1208.4,308,126,259,48.6,0,1,0.0,56,71,78.9,86,293,379,24,35,24,29,156,923,3,0,248
266,Greg Buckner,DAL,30,76,61,15,1371.7,305,123,299,41.1,32,103,31.1,27,34,79.4,35,123,158,70,40,47,7,152,722,0,0,21
267,Keith Bogans,ORL,27,59,29,30,989.7,298,99,245,40.4,53,137,38.7,47,63,74.6,16,77,93,59,46,28,2,98,542,0,0,47
268,Brian Skinner,MIL,31,67,22,45,1522.6,294,124,253,49.0,0,0,0.0,46,79,58.2,106,279,385,58,75,18,64,195,1014,2,0,-120
269,Kelenna Azubuike,GSW,23,41,18,23,669.3,291,98,220,44.5,34,79,43.0,61,78,78.2,26,68,94,28,39,22,10,49,503,0,0,-159
270,Allan Ray,BOS,23,47,9,38,709.6,290,100,259,38.6,48,116,41.4,42,55,76.4,18,51,69,43,42,20,3,85,464,0,0,-15
271,Primoz Brezec,CHA,27,58,22,36,838.4,288,122,274,44.5,1,3,33.3,43,68,63.2,80,104,184,23,38,11,23,161,607,1,0,-128
272,Nazr Mohammed,DET,29,51,34,17,773.4,286,118,222,53.2,0,0,0.0,50,82,61.0,89,140,229,9,43,27,40,133,732,2,0,-33
273,Yakhouba Diawara,DEN,24,64,33,31,1176.6,284,100,292,34.2,49,170,28.8,35,53,66.0,27,83,110,55,37,30,7,132,573,0,0,20
274,Antoine Wright,NJN,23,63,33,30,1137.4,283,110,251,43.8,19,59,32.2,44,73,60.3,38,137,175,55,43,30,10,120,653,1,0,-181
275,Lawrence Roberts,MEM,24,54,14,40,968.7,283,94,208,45.2,0,2,0.0,95,131,72.5,101,160,261,30,36,36,13,133,752,0,0,-38
276,Darius Songaila,WAS,29,37,14,23,699.6,282,118,225,52.4,0,2,0.0,46,54,85.2,44,90,134,38,43,17,10,105,538,0,0,3
277,Daniel Gibson,CLE,21,60,33,27,987.6,276,98,231,42.4,52,124,41.9,28,39,71.8,28,64,92,69,44,23,8,94,539,0,0,84
278,Matt Bonner,SAS,27,56,46,10,653.4,275,106,237,44.7,36,94,38.3,27,38,71.1,64,92,156,22,25,17,11,67,554,1,0,29
279,Robert Horry,SAS,36,68,45,23,1124.1,268,90,251,35.9,50,149,33.6,38,64,59.4,73,156,229,77,44,45,41,105,872,0,0,185
280,Leon Powe,BOS,23,63,19,44,719.8,264,79,177,44.6,0,2,0.0,106,144,73.6,97,118,215,10,47,14,22,104,598,1,0,-40
281,Lou Williams,PHI,20,61,23,38,688.4,262,93,211,44.1,12,37,32.4,64,92,69.6,17,53,70,110,46,22,1,42,534,0,0,38
282,Alexander Johnson,MEM,24,59,15,44,752.7,260,91,169,53.8,0,0,0.0,78,118,66.1,50,131,181,17,47,25,35,137,636,3,0,-12
283,Ronnie Brewer,UTA,22,56,36,20,675.1,260,102,193,52.8,0,9,0.0,56,83,67.5,37,38,75,24,24,37,6,44,491,0,0,-13
284,Dan Gadzuric,MIL,29,54,19,35,840.3,258,108,228,47.4,0,1,0.0,42,90,46.7,94,152,246,29,49,22,32,141,710,4,0,-105
285,Lindsey Hunter,DET,36,52,36,16,744.6,256,94,244,38.5,38,119,31.9,30,33,90.9,9,38,47,93,35,34,7,56,540,0,0,-71
286,Thabo Sefolosha,CHI,23,71,42,29,867.9,256,109,256,42.6,15,42,35.7,23,45,51.1,35,118,153,60,60,33,11,100,602,1,0,85
287,Josh Boone,NJN,22,61,33,28,668.7,254,99,171,57.9,0,0,0.0,56,103,54.4,64,112,176,10,33,11,21,94,543,1,0,15
288,JJ Redick,ORL,23,42,19,23,622.3,252,80,195,41.0,38,98,38.8,54,60,90.0,10,42,52,36,21,12,0,52,383,0,0,0
289,Jason Hart,LAC,29,36,15,21,845.2,249,100,224,44.6,7,29,24.1,42,47,89.4,14,84,98,103,38,44,1,83,618,0,0,-38
290,Sergio Rodriguez,POR,21,67,24,43,861.8,247,101,239,42.3,24,85,28.2,21,26,80.8,20,71,91,218,77,35,2,72,717,1,0,-103
291,Malik Allen,CHI,29,60,35,25,638.3,242,107,258,41.5,0,1,0.0,28,34,82.4,42,77,119,16,21,17,16,85,487,0,0,71
292,Mardy Collins,NYK,22,52,19,33,777.1,235,87,228,38.2,13,47,27.7,48,82,58.5,28,76,104,83,57,32,3,75,532,3,0,-98
293,Keith McLeod,IND,27,48,17,31,717.9,231,73,188,38.8,16,45,35.6,69,78,88.5,4,39,43,90,46,24,5,51,459,0,0,-28
294,Peja Stojakovic,NOK,30,13,8,5,425.1,231,83,196,42.3,34,84,40.5,31,38,81.6,11,43,54,11,19,8,4,29,329,0,0,11
295,Dikembe Mutombo,HOU,41,75,49,26,1288.8,230,85,153,55.6,0,0,0.0,60,87,69.0,164,324,488,13,38,22,76,156,1091,3,0,104
296,Austin Croshere,DAL,32,61,49,12,727.5,227,78,222,35.1,26,91,28.6,45,52,86.5,33,153,186,44,33,14,6,68,543,0,0,17
297,Kris Humphries,TOR,22,60,35,25,670.2,227,87,185,47.0,0,0,0.0,53,79,67.1,78,109,187,18,32,14,21,98,551,0,0,-39
298,Linton Johnson,NOK,27,54,27,27,720.0,226,93,190,48.9,10,30,33.3,30,37,81.1,52,111,163,18,27,33,18,101,575,0,0,0
299,Jared Jeffries,NYK,25,55,21,34,1306.7,223,95,206,46.1,2,20,10.0,31,68,45.6,111,127,238,67,61,44,30,150,770,0,0,-173
300,Marcus Banks,PHX,25,45,32,13,502.8,221,84,196,42.9,5,29,17.2,48,60,80.0,10,28,38,60,40,23,3,70,395,0,0,-139
301,Speedy Claxton,ATL,29,42,13,29,1054.0,221,91,278,32.7,6,28,21.4,33,60,55.0,12,69,81,185,75,72,4,131,749,3,0,-120
302,Bonzi Wells,HOU,30,28,13,15,590.1,217,85,207,41.1,1,7,14.3,46,82,56.1,26,94,120,31,57,24,13,62,462,0,0,7
303,Brian Scalabrine,BOS,29,54,19,35,1026.6,216,77,191,40.3,44,110,40.0,18,23,78.3,24,81,105,59,44,23,18,130,510,0,0,-75
304,Andray Blatche,WAS,20,56,27,29,682.1,206,86,197,43.7,4,27,14.8,30,49,61.2,77,114,191,39,49,17,32,94,592,1,0,-84
305,Jarron Collins,UTA,28,82,51,31,913.3,204,75,170,44.1,0,0,0.0,54,83,65.1,71,100,171,60,37,13,8,147,525,0,0,103
306,Clifford Robinson,NJN,40,50,27,23,955.3,203,81,218,37.2,25,66,37.9,16,36,44.4,31,91,122,51,30,12,23,98,501,0,0,-227
307,Troy Hudson,MIN,31,34,14,20,554.1,202,74,195,37.9,28,80,35.0,26,32,81.3,8,40,48,73,40,14,2,23,377,0,0,-66
308,Michael Doleac,MIA,30,56,26,30,698.4,200,82,175,46.9,0,1,0.0,36,41,87.8,44,111,155,22,30,18,15,96,488,1,0,-75
309,Kevin Ollie,PHI,34,53,19,34,919.0,199,81,187,43.3,0,2,0.0,37,45,82.2,8,66,74,130,47,21,1,76,502,0,0,-169
310,Jacque Vaughn,SAS,32,64,48,16,760.0,192,71,167,42.5,1,2,50.0,49,65,75.4,8,60,68,131,40,24,2,74,508,0,0,158
311,Kirk Snyder,HOU,24,39,23,16,562.5,192,66,146,45.2,11,44,25.0,49,75,65.3,17,66,83,39,26,11,12,51,393,0,0,-45
312,Malik Rose,NYK,32,65,25,40,809.9,192,74,186,39.8,2,8,25.0,42,52,80.8,47,128,175,65,65,26,9,120,540,1,0,-130
313,Ronnie Price,SAC,24,58,21,37,562.8,192,67,172,39.0,21,65,32.3,37,55,67.3,15,56,71,48,33,28,4,64,412,0,0,-56
314,DeSagana Diop,DAL,25,81,66,15,1479.8,190,71,151,47.0,0,1,0.0,48,86,55.8,166,272,438,30,63,40,113,244,1157,1,0,88
315,Solomon Jones,ATL,22,58,20,38,665.7,189,65,128,50.8,0,1,0.0,59,75,78.7,49,87,136,11,25,11,42,124,503,1,0,-176
316,David Noel,MIL,23,68,22,46,791.7,184,65,177,36.7,17,53,32.1,37,43,86.0,42,81,123,65,40,25,9,77,491,0,0,-180
317,Rashad McCants,MIN,22,37,10,27,554.3,184,62,177,35.0,20,75,26.7,40,58,69.0,14,33,47,38,40,26,7,71,356,0,0,-5
318,Shawne Williams,IND,21,46,19,27,556.2,180,75,160,46.9,19,52,36.5,11,20,55.0,33,50,83,22,24,6,8,69,331,0,0,-127
319,Daniel Ewing,LAC,24,61,30,31,711.9,179,65,161,40.4,14,44,31.8,35,45,77.8,9,64,73,90,50,32,4,62,460,0,0,46
320,Hilton Armstrong,NOK,22,56,28,28,634.2,176,68,125,54.4,0,0,0.0,40,67,59.7,58,91,149,10,35,12,26,79,449,0,0,-18
321,Hassan Adams,NJN,23,61,31,30,495.5,174,75,135,55.6,0,1,0.0,24,36,66.7,35,42,77,13,22,17,4,47,327,0,0,-18
322,Lorenzen Wright,ATL,31,67,23,44,1035.5,173,82,183,44.8,0,0,0.0,9,32,28.1,85,131,216,40,39,28,28,204,621,0,0,-138
323,Mike Wilks,SEA,28,47,14,33,533.8,170,66,141,46.8,5,15,33.3,33,42,78.6,15,39,54,79,31,15,4,53,379,1,0,20
324,Jason Collins,NJN,28,80,40,40,1843.7,169,55,151,36.4,0,2,0.0,59,127,46.5,90,226,316,46,73,40,38,273,778,0,0,71
325,Lynn Greer,MIL,27,41,10,31,431.8,167,61,141,43.3,18,52,34.6,27,32,84.4,2,25,27,53,18,17,1,32,315,0,0,-23
326,Dan Dickau,POR,28,50,21,29,444.2,166,54,151,35.8,16,61,26.2,42,53,79.2,7,36,43,70,27,14,1,55,341,0,0,50
327,Jeff McInnis,CHA,32,38,17,21,702.5,165,71,181,39.2,1,8,12.5,22,32,68.8,14,48,62,124,42,14,0,72,425,0,0,-100
328,Roger Mason Jr.,WAS,26,62,27,35,492.4,165,59,179,33.0,33,102,32.4,14,16,87.5,7,38,45,35,19,13,6,66,310,0,0,-68
329,Royal Ivey,ATL,25,53,19,34,538.6,157,64,143,44.8,5,16,31.3,24,35,68.6,15,36,51,45,31,24,4,62,339,0,0,-71
330,John Lucas III,HOU,24,47,28,19,383.5,154,62,156,39.7,15,59,25.4,15,19,78.9,9,27,36,33,15,17,0,38,283,0,0,-10
331,Michael Sweetney,CHI,24,48,29,19,385.3,153,58,134,43.3,0,0,0.0,37,66,56.1,45,75,120,28,42,9,11,79,357,1,0,29
332,Junior Harrington,MEM,26,29,8,21,543.0,152,57,137,41.6,7,26,26.9,31,46,67.4,12,56,68,89,52,21,5,79,393,0,0,-26
333,Chris Quinn,MIA,23,42,18,24,407.9,141,48,131,36.6,20,57,35.1,25,37,67.6,6,24,30,65,21,15,0,32,299,0,0,12
334,Maceo Baston,IND,31,47,22,25,404.6,138,49,76,64.5,3,7,42.9,37,47,78.7,21,53,74,16,32,12,18,65,309,0,0,-41
335,Adrian Griffin,CHI,32,54,32,22,584.8,137,61,129,47.3,0,6,0.0,15,19,78.9,40,69,109,59,38,32,4,78,426,0,0,74
336,DerMarr Johnson,DEN,27,39,22,17,419.2,135,50,154,32.5,19,88,21.6,16,21,76.2,10,47,57,17,27,16,12,39,286,0,0,-52
337,Justin Williams,SAC,23,26,7,19,333.3,131,54,88,61.4,0,1,0.0,23,63,36.5,51,64,115,2,15,5,16,51,320,2,0,-59
338,Brian Cardinal,MEM,30,28,6,22,312.8,127,42,85,49.4,18,44,40.9,25,27,92.6,13,46,59,31,23,22,1,42,290,0,0,-34
339,Cedric Simmons,NOK,21,43,19,24,533.9,126,55,132,41.7,0,0,0.0,16,33,48.5,44,63,107,12,22,8,23,75,343,0,0,-99
340,Donell Taylor,WAS,24,47,21,26,368.6,126,56,140,40.0,3,17,17.6,11,21,52.4,14,39,53,45,25,17,3,34,292,0,0,-95
341,Alan Henderson,PHI,34,38,9,29,417.7,119,43,67,64.2,0,0,0.0,33,47,70.2,48,59,107,10,12,9,12,62,313,0,0,0
342,Quincy Douby,SAC,23,42,16,26,359.1,119,48,126,38.1,12,50,24.0,11,15,73.3,11,26,37,15,15,15,4,21,228,0,0,-38
343,Josh Powell,GSW,24,37,16,21,353.0,116,43,93,46.2,0,0,0.0,30,42,71.4,24,64,88,21,29,5,12,61,275,0,0,-132
344,Anthony Roberson,GSW,24,20,7,13,226.6,111,44,104,42.3,21,55,38.2,2,3,66.7,2,19,21,10,13,12,0,27,174,0,0,-56
345,Bobby Jones,PHI,23,44,15,29,335.5,110,43,93,46.2,1,9,11.1,23,41,56.1,22,35,57,16,18,11,1,59,220,0,0,36
346,Jalen Rose,PHX,34,29,22,7,245.8,108,38,86,44.2,21,47,44.7,11,12,91.7,3,20,23,16,9,5,2,22,172,0,0,-52
347,Adonal Foyle,GSW,32,48,19,29,475.0,107,48,85,56.5,0,0,0.0,11,25,44.0,51,75,126,19,23,11,50,61,447,0,0,-51
348,Justin Reed,MIN,25,41,17,24,318.1,106,40,107,37.4,0,0,0.0,26,30,86.7,15,31,46,17,22,5,3,44,189,0,0,-63
349,CJ Miles,UTA,20,37,23,14,372.5,101,40,116,34.5,7,32,21.9,14,23,60.9,11,24,35,25,28,11,4,60,198,0,0,-55
350,Raef LaFrentz,POR,31,27,9,18,352.3,100,39,102,38.2,2,23,8.7,20,26,76.9,25,45,70,8,13,7,11,57,237,0,0,-114
351,Rawle Marshall,IND,25,40,12,28,361.4,99,32,89,36.0,4,18,22.2,31,45,68.9,8,21,29,13,19,12,5,22,185,0,0,-45
