RANK,Player,Team,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
174,Kenneth Faried,DEN,27,61,29,32,1295.9,587,228,416,54.8,0,6,0.0,131,189,69.3,183,279,462,55,59,43,40,124,1414,11,0,-60
175,Willy Hernangomez,NYK,23,72,27,45,1324.4,587,246,465,52.9,4,15,26.7,91,125,72.8,170,332,502,96,100,41,36,150,1464,11,0,-54
176,Evan Turner,POR,28,65,34,31,1658.6,586,235,552,42.6,31,118,26.3,85,103,82.5,36,211,247,205,100,53,24,121,1321,2,0,-178
177,Vince Carter,MEM,40,73,36,37,1799.6,586,193,490,39.4,112,296,37.8,88,115,76.5,36,191,227,133,50,60,36,163,1296,0,0,157
178,Langston Galloway,SAC,25,74,29,45,1494.4,585,207,545,38.0,120,308,39.0,51,64,79.7,27,129,156,93,46,46,6,96,1022,0,0,-60
179,Terrence Jones,MIL,25,54,20,34,1270.9,584,231,492,47.0,19,75,25.3,103,170,60.6,65,241,306,59,48,40,54,67,1274,6,0,-59
180,Joe Ingles,UTA,29,82,51,31,1972.2,581,204,451,45.2,123,279,44.1,50,68,73.5,23,238,261,225,107,96,8,163,1437,0,0,158
181,Brandon Jennings,WAS,27,81,37,44,1801.5,577,192,535,35.9,79,252,31.3,114,152,75.0,29,167,196,395,128,70,4,116,1499,3,0,-63
182,Matthew Dellavedova,MIL,26,76,39,37,1986.0,577,208,534,39.0,79,215,36.7,82,96,85.4,24,123,147,357,133,53,0,153,1315,0,0,-72
183,David Lee,SAS,34,79,58,21,1477.0,576,248,420,59.0,0,0,0.0,80,113,70.8,149,292,441,124,82,31,40,125,1422,7,0,315
184,Andre Iguodala,GSW,33,76,64,12,1997.5,574,219,415,52.8,64,177,36.2,72,102,70.6,51,253,304,261,58,76,39,97,1617,0,0,527
185,Iman Shumpert,CLE,27,76,48,28,1937.2,567,201,489,41.1,94,261,36.0,71,90,78.9,39,179,218,109,78,62,27,150,1181,0,0,43
186,Solomon Hill,NOP,26,80,34,46,2374.3,563,183,478,38.3,94,270,34.8,103,128,80.5,51,256,307,141,82,72,32,182,1373,0,0,5
187,Rudy Gay,SAC,30,30,11,19,1012.9,562,201,442,45.5,42,113,37.2,118,138,85.5,35,155,190,83,74,44,26,79,1051,4,0,66
188,Richaun Holmes,PHI,23,57,16,41,1192.7,559,230,412,55.8,27,77,35.1,72,103,69.9,94,217,311,58,55,42,55,136,1255,5,0,-228
189,T.J. McConnell,PHI,25,81,27,54,2133.4,556,236,512,46.1,11,55,20.0,73,90,81.1,39,212,251,534,159,134,10,139,1931,5,0,-316
190,Troy Daniels,MEM,25,67,33,34,1183.3,551,185,495,37.4,138,355,38.9,43,54,79.6,22,78,100,46,45,20,4,90,767,0,0,89
191,Isaiah Whitehead,BKN,22,73,17,56,1643.5,543,204,508,40.2,44,149,29.5,91,113,80.5,32,152,184,192,142,42,36,175,1144,1,0,-116
192,P.J. Tucker,TOR,32,81,35,46,2235.9,540,199,482,41.3,70,196,35.7,72,93,77.4,117,354,471,99,66,116,19,196,1593,3,0,-76
193,Josh Richardson,MIA,23,53,23,30,1614.4,539,202,513,39.4,75,227,33.0,60,77,77.9,35,133,168,140,65,60,39,132,1183,0,0,7
194,Rajon Rondo,CHI,31,69,34,35,1842.7,538,229,561,40.8,50,133,37.6,30,50,60.0,73,282,355,461,169,99,11,144,1817,6,1,-60
195,Raymond Felton,LAC,33,80,50,30,1699.8,538,221,514,43.0,46,144,31.9,50,64,78.1,33,185,218,191,83,66,22,125,1267,0,0,-164
196,Al Jefferson,IND,32,66,33,33,930.6,535,235,471,49.9,0,1,0.0,65,85,76.5,75,203,278,57,33,19,16,125,1026,1,0,-98
197,Al-Farouq Aminu,POR,26,61,33,28,1772.9,532,183,466,39.3,70,212,33.0,96,136,70.6,77,374,451,99,94,60,44,102,1440,4,0,22
198,Justin Anderson,PHI,23,75,24,51,1227.2,532,186,439,42.4,58,194,29.9,102,129,79.1,69,176,245,66,66,41,23,109,1051,0,0,-194
199,Sergio Rodriguez,PHI,31,68,24,44,1517.4,530,210,536,39.2,92,252,36.5,18,27,66.7,21,136,157,344,128,49,4,95,1265,1,0,-138
200,Michael Beasley,MIL,28,56,23,33,934.5,528,216,406,53.2,18,43,41.9,78,105,74.3,40,153,193,53,66,27,27,92,935,1,0,-41
201,Ian Clark,GSW,26,77,63,14,1136.5,527,211,433,48.7,61,163,37.4,44,58,75.9,22,99,121,90,55,39,8,77,893,0,0,36
202,Matt Barnes,GSW,37,74,38,36,1775.9,527,185,473,39.1,87,263,33.1,70,89,78.7,70,314,384,195,107,48,26,185,1395,4,0,-65
203,Montrezl Harrell,HOU,23,58,39,19,1063.6,527,225,345,65.2,1,7,14.3,76,121,62.8,81,138,219,64,44,20,42,126,1028,3,0,107
204,Jeremy Lin,BKN,28,36,13,23,882.6,523,175,400,43.8,58,156,37.2,115,141,81.6,11,124,135,184,86,42,14,79,1043,3,0,-83
205,Andre Roberson,OKC,25,79,46,33,2375.8,522,215,463,46.4,45,184,24.5,47,111,42.3,98,305,403,79,51,94,79,204,1592,2,0,145
206,Amir Johnson,BOS,30,80,51,29,1608.0,520,213,370,57.6,27,66,40.9,67,100,67.0,118,248,366,140,77,51,62,211,1431,0,0,208
207,Manu Ginobili,SAS,39,69,51,18,1291.5,517,171,439,39.0,89,227,39.2,86,107,80.4,28,129,157,183,96,82,16,119,1178,0,0,258
208,Dwight Powell,DAL,25,77,30,47,1333.5,516,194,377,51.5,21,74,28.4,107,141,75.9,93,213,306,49,34,61,39,135,1223,2,0,-168
209,Arron Afflalo,SAC,31,61,23,38,1579.8,515,185,420,44.0,62,151,41.1,83,93,89.2,9,116,125,78,42,21,6,104,821,0,0,-247
210,Jaylen Brown,BOS,20,78,50,28,1341.3,515,192,422,45.5,46,134,34.3,85,124,68.5,45,175,220,64,68,35,18,142,966,0,0,-123
211,Garrett Temple,SAC,31,65,25,40,1728.4,506,183,432,42.4,82,220,37.3,58,74,78.4,32,152,184,168,78,84,28,141,1237,0,0,-178
212,Sam Dekker,HOU,23,77,52,25,1419.1,504,203,429,47.3,60,187,32.1,38,68,55.9,94,190,284,76,41,38,21,83,1095,0,0,76
213,Kelly Oubre Jr.,WAS,21,79,47,32,1605.3,501,186,442,42.1,54,188,28.7,75,99,75.8,61,200,261,47,50,58,17,195,1060,1,0,-42
214,Danny Green,SAS,30,68,51,17,1806.8,497,176,449,39.2,118,311,37.9,27,32,84.4,31,193,224,124,76,70,57,120,1257,0,0,268
215,Rodney McGruder,MIA,25,78,40,38,1965.9,497,190,460,41.3,73,220,33.2,44,71,62.0,94,162,256,124,56,46,18,140,1126,0,0,7
216,Kyle O'Quinn,NYK,27,79,29,50,1229.2,496,215,413,52.1,2,17,11.8,64,83,77.1,157,282,439,117,76,36,104,174,1542,6,0,-161
217,Ben McLemore,SAC,24,61,27,34,1176.2,495,180,419,43.0,65,170,38.2,70,93,75.3,19,110,129,51,62,29,6,108,769,1,0,-135
218,Luc Mbah a Moute,LAC,30,80,49,31,1787.2,484,191,378,50.5,43,110,39.1,59,87,67.8,44,126,170,39,46,81,35,122,1049,0,0,261
219,Bismack Biyombo,ORL,24,81,29,52,1793.4,483,179,339,52.8,0,0,0.0,125,234,53.4,157,410,567,74,95,25,91,202,1527,10,0,-346
220,Jonathon Simmons,SAS,27,78,60,18,1392.5,483,177,421,42.0,30,102,29.4,99,132,75.0,20,140,160,126,76,47,25,146,1004,0,0,210
221,Domantas Sabonis,OKC,21,81,46,35,1631.5,479,192,481,39.9,51,159,32.1,44,67,65.7,46,242,288,82,83,39,32,200,1078,2,0,16
222,Derrick Favors,UTA,25,50,33,17,1185.6,476,203,417,48.7,3,10,30.0,67,109,61.5,92,213,305,56,60,45,40,103,1121,6,0,57
223,JaVale McGee,GSW,29,77,62,15,739.1,472,208,319,65.2,0,3,0.0,56,111,50.5,100,144,244,17,40,19,67,109,1008,0,0,312
224,Kosta Koufos,SAC,28,71,27,44,1419.4,470,216,392,55.1,0,1,0.0,38,62,61.3,118,285,403,47,61,36,48,172,1215,4,0,-156
225,Caris LeVert,BKN,22,57,15,42,1236.9,468,171,380,45.0,59,184,32.1,67,93,72.0,23,165,188,110,59,49,8,91,971,0,0,-92
226,Tim Frazier,NOP,26,65,26,39,1524.7,464,163,404,40.3,40,128,31.3,98,129,76.0,34,139,173,335,101,56,6,133,1259,7,1,-86
227,Yogi Ferrell,DAL,24,46,18,28,1197.0,462,160,394,40.6,68,176,38.6,74,89,83.1,20,91,111,172,70,42,9,90,936,0,0,-117
228,Anthony Tolliver,SAC,32,65,26,39,1476.7,461,155,351,44.2,90,230,39.1,61,82,74.4,51,186,237,77,56,34,20,109,967,1,0,-99
229,Mirza Teletovic,MIL,31,70,36,34,1133.4,451,156,418,37.3,104,305,34.1,35,45,77.8,11,151,162,48,37,12,13,109,755,0,0,72
230,Larry Nance Jr.,LAL,24,63,21,42,1441.8,449,190,361,52.6,10,36,27.8,59,80,73.8,120,249,369,96,56,82,39,149,1343,7,0,-133
231,Richard Jefferson,CLE,37,79,50,29,1613.6,448,153,343,44.6,62,186,33.3,80,108,74.1,28,175,203,78,52,26,10,153,865,1,0,130
232,Nerlens Noel,DAL,23,51,24,27,1046.8,445,184,309,59.5,0,1,0.0,77,111,69.4,93,201,294,50,51,65,50,126,1167,3,0,-83
233,Patrick Patterson,TOR,28,65,42,23,1598.5,445,154,384,40.1,94,253,37.2,43,60,71.7,62,231,293,76,38,40,23,120,1062,1,0,347
234,Timothe Luwawu-Cabarrot,PHI,22,69,23,46,1189.9,445,145,361,40.2,50,161,31.1,105,123,85.4,25,124,149,75,73,32,10,154,789,0,0,-57
235,Thabo Sefolosha,ATL,33,62,32,30,1595.6,444,174,395,44.1,41,120,34.2,55,75,73.3,54,216,270,107,58,96,31,97,1252,0,0,-65
236,Tyler Ulis,PHX,21,61,15,46,1122.7,444,184,437,42.1,21,79,26.6,55,71,77.5,20,75,95,226,77,48,5,73,979,6,0,-142
237,Justin Hamilton,BKN,27,64,14,50,1176.5,442,174,379,45.9,55,180,30.6,39,52,75.0,71,191,262,55,43,29,43,91,1012,1,0,-292
238,Trey Lyles,UTA,21,71,43,28,1158.3,440,159,439,36.2,65,204,31.9,57,79,72.2,48,187,235,69,64,26,20,97,900,1,0,26
239,Bobby Portis,CHI,22,64,30,34,1000.5,437,183,375,48.8,32,96,33.3,39,59,66.1,75,221,296,35,37,16,11,94,889,5,0,-80
240,Devin Harris,DAL,34,65,29,36,1087.2,437,136,341,39.9,58,177,32.8,107,129,82.9,11,116,127,136,57,43,7,101,886,0,0,39
241,Jerami Grant,OKC,23,80,43,37,1531.0,437,152,328,46.3,43,116,37.1,90,147,61.2,38,167,205,46,44,33,79,149,1044,0,0,-187
242,Dante Cunningham,NOP,30,66,28,38,1648.6,435,174,359,48.5,71,181,39.2,16,27,59.3,56,221,277,37,28,39,28,100,996,0,0,-52
243,Mike Muscala,ATL,25,70,36,34,1236.9,435,170,337,50.4,46,110,41.8,49,64,76.6,76,164,240,95,55,30,41,97,1024,0,0,-76
244,Jared Dudley,PHX,31,64,17,47,1362.4,434,157,346,45.4,77,203,37.9,43,65,66.2,31,194,225,121,73,42,16,154,987,0,0,-46
245,Spencer Dinwiddie,BKN,24,59,13,46,1333.7,432,134,302,44.4,38,101,37.6,126,159,79.2,27,137,164,185,66,44,23,119,1041,0,0,-134
246,Shelvin Mack,UTA,27,55,34,21,1205.1,430,170,381,44.6,37,120,30.8,53,77,68.8,20,105,125,154,90,42,3,100,856,0,0,16
247,James Ennis III,MEM,26,64,32,32,1500.6,429,146,321,45.5,51,137,37.2,86,110,78.2,69,190,259,64,59,46,19,165,972,1,0,45
248,Joe Harris,BKN,25,52,10,42,1138.4,428,154,362,42.5,85,221,38.5,35,49,71.4,16,131,147,54,55,30,8,121,744,0,0,-284
249,Khris Middleton,MIL,25,29,19,10,889.0,426,150,333,45.0,45,104,43.3,81,92,88.0,11,112,123,99,65,41,7,79,801,0,0,90
250,Zaza Pachulia,GSW,33,70,58,12,1268.3,426,164,307,53.4,0,2,0.0,98,126,77.8,140,270,410,132,87,59,33,166,1305,4,0,418
251,Andrew Harrison,MEM,22,72,38,34,1473.9,425,117,360,32.5,43,156,27.6,148,194,76.3,23,113,136,198,85,53,21,194,1022,0,0,-26
252,Luol Deng,LAL,32,56,18,38,1485.9,425,164,424,38.7,51,165,30.9,46,63,73.0,63,232,295,74,43,48,20,61,1051,5,0,-195
253,Mindaugas Kuzminskas,NYK,27,68,24,44,1016.3,425,158,369,42.8,54,168,32.1,55,68,80.9,47,79,126,69,51,29,11,79,749,0,0,-3
254,Jason Smith,WAS,31,74,45,29,1067.7,420,174,329,52.9,37,78,47.4,35,51,68.6,64,194,258,37,58,21,54,168,952,0,0,-10
255,Glenn Robinson III,IND,23,69,35,34,1426.7,419,158,338,46.7,49,125,39.2,54,76,71.1,57,189,246,47,37,41,20,63,931,3,0,-73
256,Leandro Barbosa,PHX,34,67,20,47,963.4,419,172,392,43.9,35,98,35.7,40,45,88.9,15,89,104,81,48,31,8,82,734,0,0,-66
257,Dante Exum,UTA,21,66,40,26,1227.8,412,155,363,42.7,44,149,29.5,58,73,79.5,30,102,132,111,80,21,12,146,756,0,0,-1
258,Tyreke Evans,SAC,27,40,17,23,788.1,411,150,370,40.5,42,118,35.6,69,92,75.0,13,124,137,124,61,35,9,60,832,0,0,-151
259,Terry Rozier,BOS,23,74,47,27,1263.0,410,151,411,36.7,57,179,31.8,51,66,77.3,40,187,227,131,47,45,11,69,1000,1,0,-12
260,Alex Abrines,OKC,23,68,37,31,1055.2,406,134,341,39.3,94,247,38.1,44,49,89.8,18,68,86,40,33,37,8,114,671,0,0,1
261,Nemanja Bjelica,MIN,29,65,28,37,1189.6,403,151,356,42.4,56,177,31.6,45,61,73.8,57,187,244,79,59,40,20,154,935,3,0,-13
262,Meyers Leonard,POR,25,74,37,37,1221.9,401,146,378,38.6,74,213,34.7,35,40,87.5,27,210,237,71,35,13,28,172,880,1,0,-30
263,Timofey Mozgov,LAL,30,54,16,38,1103.9,401,169,328,51.5,0,1,0.0,63,78,80.8,104,160,264,43,72,16,31,133,851,1,0,-196
264,Tyson Chandler,PHX,34,47,15,32,1297.6,397,153,228,67.1,0,0,0.0,91,124,73.4,153,386,539,30,65,33,24,126,1195,12,0,-74
265,John Henson,MIL,26,58,26,32,1122.5,392,159,309,51.5,0,1,0.0,74,107,69.2,92,203,295,57,52,29,78,151,1101,0,0,-49
266,Malcolm Delaney,ATL,28,73,37,36,1247.5,391,145,388,37.4,26,110,23.6,75,93,80.6,10,113,123,193,95,39,1,112,853,0,0,32
267,Shaun Livingston,GSW,31,76,63,13,1344.7,389,173,316,54.7,1,3,33.3,42,60,70.0,28,123,151,139,62,38,20,120,891,0,0,151
268,Dewayne Dedmon,SAS,27,76,55,21,1329.7,387,161,259,62.2,0,0,0.0,65,93,69.9,129,367,496,44,61,37,61,180,1281,6,0,191
269,Tarik Black,LAL,25,67,24,43,1090.9,383,150,294,51.0,1,2,50.0,82,109,75.2,144,199,343,39,58,29,44,173,1014,2,0,-49
270,J.J. Barea,DAL,33,35,11,24,770.8,381,142,343,41.4,53,148,35.8,44,51,86.3,9,75,84,193,63,14,1,30,753,0,0,10
271,Joffrey Lauvergne,CHI,25,70,41,29,980.1,375,148,336,44.0,33,98,33.7,46,73,63.0,72,179,251,70,56,25,6,83,818,0,0,-89
272,Willie Reed,MIA,27,71,39,32,1030.7,374,162,285,56.8,1,4,25.0,49,88,55.7,129,203,332,26,31,18,47,137,975,4,0,36
273,Corey Brewer,LAL,31,82,47,35,1281.2,371,147,348,42.2,27,118,22.9,50,68,73.5,32,134,166,97,55,61,20,133,904,0,0,71
274,Jerian Grant,CHI,24,63,29,34,1028.4,370,128,301,42.5,49,134,36.6,65,73,89.0,17,94,111,121,44,47,8,93,806,1,0,52
275,Aron Baynes,DET,30,75,34,41,1162.5,365,143,279,51.3,0,0,0.0,79,94,84.0,111,222,333,32,50,17,39,166,931,2,0,137
276,Randy Foye,BKN,33,69,17,52,1284.3,357,118,325,36.3,67,203,33.0,54,63,85.7,9,146,155,135,80,35,9,99,798,0,0,-205
277,JR Smith,CLE,31,41,25,16,1187.2,351,123,356,34.6,95,271,35.1,10,15,66.7,17,96,113,62,26,40,11,77,707,0,0,72
278,Dorian Finney-Smith,DAL,24,81,33,48,1641.8,350,124,333,37.2,56,191,29.3,46,61,75.4,55,167,222,67,45,52,25,125,903,0,0,-120
279,Alan Williams,PHX,24,47,11,36,707.7,346,138,267,51.7,0,1,0.0,70,112,62.5,94,198,292,23,37,27,32,125,871,15,0,2
280,Stanley Johnson,DET,21,77,35,42,1370.6,339,129,365,35.3,45,154,29.2,36,53,67.9,36,153,189,105,71,56,24,121,892,0,0,3
281,Boris Diaw,UTA,35,73,45,28,1282.7,338,146,327,44.6,20,81,24.7,26,35,74.3,46,112,158,170,87,18,9,83,777,0,0,20
282,Spencer Hawes,MIL,29,54,27,27,797.1,337,134,277,48.4,25,81,30.9,44,52,84.6,38,153,191,81,49,15,30,77,774,3,0,-173
283,Taurean Prince,ATL,23,59,28,31,981.4,335,114,285,40.0,33,102,32.4,74,94,78.7,25,132,157,55,61,43,27,96,755,0,0,-29
284,Jodie Meeks,ORL,29,36,14,22,737.6,327,103,256,40.2,56,137,40.9,65,74,87.8,5,72,77,45,36,34,4,41,565,0,0,-101
285,Noah Vonleh,POR,21,74,38,36,1265.4,327,130,270,48.1,7,20,35.0,60,94,63.8,131,256,387,31,64,30,27,154,945,4,0,-88
286,Luke Babbitt,MIA,28,68,35,33,1064.9,324,113,281,40.2,87,210,41.4,11,15,73.3,12,129,141,36,25,20,11,118,615,0,0,-9
287,Aaron Brooks,IND,32,65,36,29,893.7,322,121,300,40.3,48,128,37.5,32,40,80.0,18,51,69,125,66,25,9,93,628,0,0,-32
288,Mario Hezonja,ORL,22,65,20,45,960.3,317,117,330,35.5,43,144,29.9,40,50,80.0,20,126,146,62,58,30,15,74,662,0,0,-287
289,Cristiano Felicio,CHI,24,66,31,35,1040.1,316,128,221,57.9,0,0,0.0,60,93,64.5,124,187,311,40,33,25,17,110,842,3,0,-34
290,David West,GSW,36,68,56,12,854.1,316,135,252,53.6,3,8,37.5,43,56,76.8,47,156,203,151,78,42,48,105,978,0,0,120
291,Ramon Sessions,CHA,31,50,23,27,810.7,312,100,263,38.0,21,62,33.9,91,118,77.1,11,62,73,129,46,27,3,43,637,0,0,-80
292,Jason Terry,MIL,39,74,37,37,1365.1,307,105,243,43.2,73,171,42.7,24,29,82.8,15,91,106,98,36,46,20,95,743,0,0,107
293,Juancho Hernangomez,DEN,21,62,30,32,841.9,305,101,224,45.1,46,113,40.7,57,76,75.0,43,144,187,29,31,30,12,62,668,1,0,-34
294,Derrick Williams,CLE,26,50,16,34,804.3,304,108,244,44.3,30,97,30.9,58,89,65.2,19,111,130,28,28,14,7,60,537,0,0,-59
295,Davis Bertans,SAS,24,67,51,16,807.6,303,103,234,44.0,69,173,39.9,28,34,82.4,22,76,98,46,32,20,28,75,602,0,0,116
296,Jonas Jerebko,BOS,30,78,51,27,1231.8,299,114,262,43.5,45,130,34.6,26,37,70.3,59,213,272,71,39,25,17,122,819,0,0,36
297,Michael Carter-Williams,CHI,25,45,25,20,846.5,297,112,306,36.6,15,64,23.4,58,77,75.3,24,129,153,113,66,38,23,102,767,0,0,-28
298,Kris Dunn,MIN,23,78,30,48,1333.0,293,118,313,37.7,21,73,28.8,36,59,61.0,24,142,166,188,89,78,36,178,1027,1,0,-132
299,Brandon Bass,LAC,32,52,29,23,576.9,292,107,186,57.5,1,3,33.3,77,88,87.5,43,86,129,21,29,14,11,45,524,0,0,-145
300,Denzel Valentine,CHI,23,57,28,29,976.5,291,102,288,35.4,73,208,35.1,14,18,77.8,11,140,151,63,49,30,7,86,629,1,0,-18
301,Skal Labissiere,SAC,21,33,9,24,611.6,289,117,218,53.7,3,8,37.5,52,74,70.3,51,111,162,27,37,16,13,64,574,2,0,-41
302,Trey Burke,WAS,24,57,35,22,702.8,285,116,255,45.5,31,70,44.3,22,29,75.9,7,40,47,100,48,11,5,54,491,0,0,-160
303,Ivica Zubac,LAL,20,38,8,30,608.5,284,126,238,52.9,0,3,0.0,32,49,65.3,41,118,159,30,30,14,33,66,631,4,0,-134
304,Alec Burks,UTA,25,42,26,16,653.0,283,99,248,39.9,25,76,32.9,60,78,76.9,17,103,120,30,35,18,5,50,506,0,0,1
305,Patrick McCaw,GSW,21,71,57,14,1074.0,282,106,245,43.3,41,123,33.3,29,37,78.4,21,79,100,77,36,32,15,62,623,0,0,-43
306,C.J. Watson,ORL,33,62,20,42,1012.5,281,96,248,38.7,32,105,30.5,57,66,86.4,16,73,89,114,47,43,2,84,647,0,0,-186
307,Rodney Stuckey,IND,31,39,17,22,696.2,281,91,244,37.3,19,60,31.7,80,107,74.8,6,78,84,84,53,16,0,44,503,0,0,-33
308,Lance Thomas,NYK,29,46,15,31,967.6,275,97,244,39.8,38,85,44.7,43,51,84.3,32,110,142,35,25,21,5,85,551,1,0,-203
309,Mike Dunleavy,ATL,36,53,34,19,840.9,275,93,220,42.3,53,134,39.6,36,45,80.0,18,97,115,50,28,15,7,67,526,0,0,-36
310,Anthony Morrow,CHI,31,49,25,24,714.1,271,98,252,38.9,41,133,30.8,34,37,91.9,12,19,31,25,6,24,2,44,418,0,0,21
311,Jordan Crawford,NOP,28,19,9,10,442.3,267,105,218,48.2,37,95,38.9,20,26,76.9,4,30,34,57,25,11,2,30,407,0,0,16
312,Darrell Arthur,DEN,29,41,20,21,638.5,262,95,215,44.2,53,117,45.3,19,22,86.4,25,87,112,42,36,19,21,76,543,0,0,-23
313,Gerald Green,BOS,31,47,32,15,537.9,262,95,232,40.9,39,111,35.1,33,41,80.5,16,68,84,33,25,9,7,48,435,0,0,9
314,Kris Humphries,ATL,32,56,31,25,688.6,257,87,214,40.7,19,54,35.2,64,82,78.0,60,146,206,29,28,15,21,69,628,0,0,-67
315,Lucas Nogueira,TOR,24,57,34,23,1088.3,253,103,156,66.0,3,12,25.0,44,67,65.7,82,162,244,42,46,52,89,137,986,0,0,178
316,Kyle Anderson,SAS,23,72,53,19,1020.1,246,93,209,44.5,15,40,37.5,45,57,78.9,33,175,208,91,39,51,26,63,824,0,0,179
317,Thomas Robinson,LAL,26,48,15,33,560.4,241,105,196,53.6,0,1,0.0,31,66,47.0,84,139,223,31,46,26,9,76,614,1,0,-83
318,Paul Zipser,CHI,23,44,21,23,843.4,240,88,221,39.8,33,99,33.3,31,40,77.5,15,110,125,36,40,15,16,78,497,0,0,15
319,Joakim Noah,NYK,32,46,17,29,1014.6,232,99,202,49.0,0,1,0.0,34,78,43.6,162,241,403,103,58,30,37,127,1013,5,0,-143
320,Kevin Seraphin,IND,27,49,23,26,559.3,232,109,198,55.1,0,2,0.0,14,22,63.6,41,101,142,23,29,7,20,66,489,0,0,-101
321,Pascal Siakam,TOR,23,55,35,20,859.1,229,103,205,50.2,1,7,14.3,22,32,68.8,64,121,185,17,33,26,45,109,657,0,0,-52
322,Tyler Ennis,LAL,22,53,28,25,588.1,228,90,208,43.3,27,70,38.6,21,25,84.0,9,36,45,86,45,25,2,58,447,0,0,-1
323,Beno Udrih,DET,34,39,18,21,560.2,227,92,197,46.7,11,32,34.4,32,34,94.1,6,51,57,131,36,13,0,29,495,0,0,86
324,Thon Maker,MIL,20,57,31,26,562.2,226,83,181,45.9,28,74,37.8,32,49,65.3,40,74,114,23,17,10,26,84,488,0,0,-27
325,Quincy Acy,BKN,26,38,11,27,557.7,222,70,170,41.2,37,90,41.1,45,60,75.0,20,95,115,18,21,14,15,67,453,0,0,-38
326,Roy Hibbert,DEN,30,48,24,24,682.3,221,80,147,54.4,0,0,0.0,61,75,81.3,54,98,152,21,32,8,46,100,565,1,0,-22
327,Marcus Thornton,WAS,30,33,15,18,574.7,219,84,210,40.0,28,80,35.0,23,27,85.2,22,54,76,41,25,19,3,48,413,0,0,-147
328,Shabazz Napier,POR,25,53,26,27,512.3,218,73,183,39.9,34,92,37.0,38,49,77.6,8,53,61,67,41,32,2,38,453,0,0,16
329,Ron Baker,NYK,24,52,14,38,857.0,215,82,217,37.8,23,86,26.7,28,43,65.1,12,86,98,107,56,34,8,74,563,0,0,-56
330,Salah Mejri,DAL,31,73,29,44,905.1,213,88,137,64.2,1,3,33.3,36,61,59.0,97,211,308,14,40,32,61,152,843,1,0,-18
331,Chandler Parsons,MEM,28,34,18,16,674.7,210,75,222,33.8,25,93,26.9,35,43,81.4,6,78,84,55,24,20,5,52,444,0,0,-47
332,Tyus Jones,MIN,21,60,23,37,774.4,209,75,181,41.4,26,73,35.6,33,43,76.7,10,57,67,156,38,48,5,50,644,0,0,34
333,Alexis Ajinca,NOP,29,39,15,24,584.3,207,89,178,50.0,0,4,0.0,29,40,72.5,46,131,177,12,31,20,22,77,532,1,0,-60
334,KJ McDaniels,BKN,24,49,28,21,505.5,206,77,169,45.6,20,66,30.3,32,38,84.2,15,67,82,13,29,19,18,49,406,0,0,-45
335,Hollis Thompson,NOP,26,40,12,28,752.2,205,77,200,38.5,32,95,33.7,19,29,65.5,19,93,112,35,11,20,6,69,459,0,0,-71
336,Ed Davis,POR,28,46,19,27,789.0,200,75,142,52.8,0,0,0.0,50,81,61.7,96,148,244,26,37,15,22,137,606,3,0,-129
337,Brandon Rush,MIN,31,47,15,32,1029.9,197,70,187,37.4,44,114,38.6,13,18,72.2,16,83,99,45,28,22,23,42,490,0,0,-40
338,Justise Winslow,MIA,21,18,4,14,625.3,196,80,225,35.6,7,35,20.0,29,47,61.7,23,71,94,66,33,26,6,52,471,1,0,-6
339,Boban Marjanovic,DET,28,35,16,19,293.3,191,72,132,54.5,0,0,0.0,47,58,81.0,46,84,130,9,10,6,12,25,405,5,0,32
340,Brandan Wright,MEM,29,28,14,14,446.9,189,83,135,61.5,0,1,0.0,23,35,65.7,31,47,78,15,10,11,20,42,388,0,0,35
341,Omri Casspi,MIN,29,36,12,24,642.2,186,77,164,47.0,15,43,34.9,17,29,58.6,27,85,112,37,29,23,3,50,425,0,0,-102
342,Wesley Johnson,LAC,29,68,40,28,810.1,186,73,200,36.5,29,118,24.6,11,17,64.7,26,155,181,23,18,29,30,83,597,0,0,-56
343,Troy Williams,HOU,22,30,19,11,556.6,185,73,167,43.7,18,62,29.0,21,32,65.6,15,54,69,25,32,27,10,60,384,0,0,-76
344,Luis Scola,BKN,37,36,7,29,460.9,184,71,151,47.0,17,50,34.0,25,37,67.6,51,88,139,37,34,14,4,63,426,1,0,-83
345,Semaj Christon,OKC,24,64,36,28,972.6,183,77,223,34.5,12,63,19.0,17,31,54.8,19,68,87,130,43,28,7,79,544,0,0,-140
346,Isaiah Canaan,CHI,26,39,19,20,592.1,181,63,173,36.4,25,94,26.6,30,33,90.9,6,44,50,37,21,22,1,35,345,0,0,-84
347,Tyler Zeller,BOS,27,51,32,19,524.7,178,78,158,49.4,0,1,0.0,22,39,56.4,43,81,124,42,20,7,21,61,454,1,0,-2
348,Lavoy Allen,IND,28,61,31,30,871.3,177,77,168,45.8,0,1,0.0,23,33,69.7,105,114,219,57,29,18,24,78,622,2,0,-124
349,Ian Mahinmi,WAS,30,31,19,12,554.8,173,65,111,58.6,0,0,0.0,43,75,57.3,47,103,150,19,34,33,24,90,519,0,0,31
350,Derrick Jones Jr.,PHX,20,32,7,25,545.4,168,68,121,56.2,3,11,27.3,29,41,70.7,39,40,79,12,13,14,13,63,349,0,0,33
