RANK,Player,Team,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
174,Kelly Olynyk,MIA,29,67,41,26,1300.3,549,184,398,46.2,95,234,40.6,86,100,86.0,44,261,305,116,71,45,23,173,1222,3,0,60
175,Kyrie Irving,BKN,28,20,8,12,658.0,548,199,416,47.8,56,142,39.4,94,102,92.2,22,81,103,128,52,27,10,53,923,3,1,-7
176,Marquese Chriss,GSW,22,59,15,44,1196.1,548,210,385,54.5,8,39,20.5,120,156,76.9,114,251,365,114,78,39,62,122,1382,9,0,-227
177,Danny Green,LAL,33,68,51,17,1686.7,547,197,474,41.6,120,327,36.7,33,48,68.8,51,174,225,91,63,85,32,136,1242,0,0,256
178,Clint Capela,ATL,26,39,22,17,1279.3,543,244,388,62.9,0,0,0.0,55,104,52.9,168,369,537,48,63,33,72,102,1511,27,0,60
179,Terence Davis,TOR,23,72,53,19,1209.2,543,199,436,45.6,94,242,38.8,51,59,86.4,50,187,237,115,76,39,14,124,1083,1,0,200
180,Gary Trent Jr.,POR,21,61,29,32,1332.0,541,196,441,44.4,112,268,41.8,37,45,82.2,25,75,100,61,21,48,16,90,924,0,0,-53
181,Zion Williamson,NOP,19,24,11,13,668.1,540,210,360,58.3,6,14,42.9,114,178,64.0,64,86,150,50,59,16,9,42,811,2,0,62
182,Richaun Holmes,SAC,26,44,16,28,1241.6,539,223,344,64.8,0,0,0.0,93,118,78.8,127,231,358,42,52,41,56,169,1271,13,0,16
183,Josh Okogie,MIN,21,62,19,43,1547.3,533,170,398,42.7,41,154,26.6,152,191,79.6,87,181,268,99,87,68,26,139,1198,0,0,-160
184,Jabari Parker,SAC,25,38,9,29,917.8,531,219,429,51.0,32,119,26.9,61,81,75.3,61,153,214,68,64,45,16,99,1009,2,0,-94
185,Eric Gordon,HOU,31,36,21,15,1016.2,520,171,463,36.9,96,303,31.7,82,107,76.6,9,62,71,54,43,23,13,70,751,0,0,3
186,Bruce Brown,DET,23,58,18,40,1634.0,517,198,447,44.3,33,96,34.4,88,119,73.9,61,213,274,230,100,63,29,162,1367,4,0,-137
187,Dwight Howard,LAL,34,69,52,17,1305.7,517,202,277,72.9,3,5,60.0,110,214,51.4,172,335,507,45,84,31,79,222,1439,9,0,162
188,Michael Porter Jr.,DEN,22,55,36,19,903.3,512,195,383,50.9,62,147,42.2,60,72,83.3,66,193,259,46,49,27,25,100,999,9,0,21
189,Cameron Johnson,PHX,24,57,28,29,1255.4,504,176,405,43.5,106,272,39.0,46,57,80.7,49,138,187,69,32,36,20,88,968,2,0,11
190,Delon Wright,DAL,28,73,42,31,1569.7,504,190,411,46.2,47,127,37.0,77,100,77.0,70,210,280,244,73,85,22,93,1454,1,0,37
191,Svi Mykhailiuk,DET,23,56,17,39,1265.0,504,166,405,41.0,115,285,40.4,57,70,81.4,17,87,104,106,61,41,4,87,862,0,0,-5
192,Jordan Poole,GSW,21,57,12,45,1273.9,503,167,502,33.3,74,265,27.9,95,119,79.8,9,109,118,134,74,35,10,94,907,0,0,-198
193,Derrick Jones Jr.,MIA,23,59,34,25,1375.1,500,184,349,52.7,37,132,28.0,95,123,77.2,66,167,233,62,30,58,38,130,1131,0,0,-28
194,P.J. Tucker,HOU,35,72,44,28,2467.2,500,177,426,41.5,107,299,35.8,39,48,81.3,112,364,476,115,72,77,36,229,1511,6,0,155
195,Kevin Porter Jr.,CLE,20,50,15,35,1161.7,498,186,421,44.2,53,158,33.5,73,101,72.3,22,140,162,109,93,46,14,135,943,0,0,-289
196,Wesley Matthews,MIL,33,67,52,15,1634.9,494,167,422,39.6,108,297,36.4,52,68,76.5,22,144,166,92,43,38,9,103,929,0,0,454
197,Landry Shamet,LAC,23,53,34,19,1451.9,492,158,391,40.4,111,296,37.5,65,76,85.5,6,94,100,99,42,20,10,142,809,0,0,123
198,Isaiah Thomas,WAS,31,40,14,26,924.7,488,174,426,40.8,78,189,41.3,62,76,81.6,11,57,68,146,77,13,6,77,769,1,0,-201
199,Brad Wanamaker,BOS,30,71,48,23,1369.1,487,162,362,44.8,37,102,36.3,126,136,92.6,22,122,144,179,76,61,14,133,1077,0,0,133
200,Tyus Jones,MEM,24,65,32,33,1232.0,484,197,429,45.9,47,124,37.9,43,58,74.1,9,94,103,285,55,59,6,44,1175,0,0,-49
201,Wendell Carter Jr.,CHI,21,43,15,28,1255.8,484,183,343,53.4,6,29,20.7,112,152,73.7,139,266,405,51,72,33,36,162,1182,17,0,-29
202,Aron Baynes,PHX,33,42,19,23,934.4,481,183,381,48.0,59,168,35.1,56,75,74.7,71,166,237,67,50,10,23,141,915,3,0,-46
203,Tony Snell,DET,28,59,18,41,1641.1,474,170,382,44.5,102,254,40.2,32,32,100,9,102,111,127,31,32,15,101,908,0,0,-173
204,Jaxson Hayes,NOP,20,64,28,36,1079.7,472,174,259,67.2,1,4,25.0,123,190,64.7,97,162,259,56,53,26,55,161,1057,3,0,-58
205,Enes Freedom,BOS,28,58,36,22,983.3,469,199,348,57.2,1,7,14.3,70,99,70.7,163,268,431,56,56,22,41,100,1203,9,0,211
206,E'Twaun Moore,NOP,31,56,27,29,1019.9,466,186,437,42.6,63,167,37.7,31,45,68.9,31,100,131,78,40,32,11,80,829,0,0,-46
207,Jalen Brunson,DAL,23,57,34,23,1022.1,466,181,388,46.6,43,120,35.8,61,75,81.3,22,112,134,188,66,22,4,74,921,2,0,172
208,DeAndre Jordan,BKN,31,56,27,29,1234.2,465,191,287,66.6,0,0,0.0,83,122,68.0,141,420,561,105,74,18,52,114,1432,13,0,-39
209,Gorgui Dieng,MEM,30,63,20,43,1096.5,464,166,364,45.6,54,152,35.5,78,101,77.2,91,263,354,73,60,51,59,124,1268,9,0,-103
210,T.J. McConnell,IND,28,71,44,27,1326.0,464,212,411,51.6,5,17,29.4,35,42,83.3,38,151,189,355,100,56,11,73,1324,2,0,53
211,Derrick Favors,NOP,28,51,24,27,1242.5,459,209,339,61.7,1,7,14.3,40,71,56.3,163,338,501,81,55,30,46,107,1355,18,0,115
212,Cory Joseph,SAC,28,72,31,41,1759.4,458,171,412,41.5,56,159,35.2,60,70,85.7,44,144,188,251,80,53,21,133,1202,0,0,-45
213,De'Anthony Melton,MEM,22,60,27,33,1167.3,455,161,401,40.1,40,140,28.6,93,121,76.9,43,177,220,175,84,77,20,109,1189,0,0,118
214,James Ennis III,ORL,29,69,42,27,1265.9,454,160,359,44.6,55,169,32.5,79,98,80.6,71,174,245,63,58,35,22,137,956,1,0,-3
215,Jeff Green,HOU,33,48,28,20,960.1,453,159,344,46.2,62,183,33.9,73,91,80.2,24,109,133,50,42,26,19,89,781,0,0,-85
216,Royce O'Neale,UTA,27,71,44,27,2049.5,450,158,365,43.3,92,244,37.7,42,55,76.4,27,362,389,180,61,59,32,202,1399,2,0,216
217,Elfrid Payton,NYK,26,45,17,28,1245.9,449,193,440,43.9,14,69,20.3,49,86,57.0,52,160,212,323,96,70,17,89,1353,6,1,-85
218,Nerlens Noel,OKC,26,61,38,23,1126.9,449,184,269,68.4,1,3,33.3,80,106,75.5,91,209,300,57,66,59,91,166,1279,3,0,27
219,JaVale McGee,LAL,32,68,51,17,1130.1,446,195,306,63.7,3,6,50.0,53,82,64.6,125,265,390,37,55,36,94,159,1305,2,0,131
220,Luke Kennard,DET,24,28,11,17,921.9,442,151,342,44.2,73,183,39.9,67,75,89.3,9,89,98,115,43,12,6,65,743,0,0,-22
221,Alex Len,SAC,27,55,18,37,970.5,438,177,319,55.5,16,59,27.1,68,105,64.8,100,221,321,50,55,23,48,127,1056,8,0,-111
222,Mason Plumlee,DEN,30,61,38,23,1057.3,437,177,288,61.5,0,5,0.0,83,155,53.5,98,219,317,154,82,33,38,143,1179,2,0,-55
223,JaMychal Green,LAC,30,63,43,20,1307.0,430,151,352,42.9,92,238,38.7,36,48,75.0,77,311,388,49,54,29,24,174,1074,7,0,149
224,Jordan McRae,DET,29,37,12,25,784.5,426,149,366,40.7,45,126,35.7,83,109,76.1,18,106,124,93,43,21,16,73,782,0,0,-73
225,Avery Bradley,LAL,29,49,36,13,1186.5,423,170,383,44.4,63,173,36.4,20,24,83.3,18,97,115,63,47,43,5,110,753,0,0,183
226,Trevor Ariza,POR,35,53,22,31,1492.3,423,142,324,43.8,77,207,37.2,62,74,83.8,34,212,246,91,56,69,15,111,1051,0,0,-10
227,Kevin Knox II,NYK,20,65,21,44,1166.1,419,144,401,35.9,65,199,32.7,66,101,65.3,28,156,184,61,45,23,28,106,839,0,0,-179
228,Rondae Hollis-Jefferson,TOR,25,60,43,17,1121.9,418,155,329,47.1,3,23,13.0,105,143,73.4,110,173,283,106,59,46,23,115,1065,2,0,79
229,Ersan Ilyasova,MIL,33,63,48,15,986.4,414,146,313,46.6,50,137,36.5,72,87,82.8,62,240,302,49,34,24,17,95,939,5,0,81
230,Chris Boucher,TOR,27,62,45,17,818.6,411,141,299,47.2,38,118,32.2,91,116,78.4,107,170,277,26,28,22,61,114,1003,5,0,99
231,Mike Scott,PHI,31,68,39,29,1207.0,408,149,350,42.6,80,217,36.9,30,37,81.1,65,183,248,56,26,22,5,96,845,0,0,141
232,Patrick Beverley,LAC,31,51,38,13,1341.7,405,147,341,43.1,80,206,38.8,31,47,66.0,57,209,266,183,66,54,25,156,1170,4,0,285
233,Jonathan Isaac,ORL,22,34,15,19,979.9,404,156,332,47.0,32,94,34.0,60,77,77.9,58,173,231,48,49,53,78,83,1097,5,0,18
234,Trey Lyles,SAS,24,63,27,36,1270.8,404,153,343,44.6,65,168,38.7,33,45,73.3,71,290,361,69,39,28,28,98,1070,2,0,-56
235,Emmanuel Mudiay,UTA,24,54,34,20,849.6,395,151,327,46.2,30,87,34.5,63,83,75.9,18,108,126,116,76,24,10,72,746,0,0,-44
236,Nicolo Melli,NOP,29,60,26,34,1042.1,395,136,323,42.1,69,206,33.5,54,73,74.0,38,142,180,82,46,34,23,124,859,0,0,-88
237,Bismack Biyombo,CHA,27,53,18,35,1029.0,393,151,278,54.3,0,0,0.0,91,151,60.3,120,188,308,50,48,10,49,116,967,8,0,-153
238,Moritz Wagner,WAS,23,45,15,30,835.3,393,145,266,54.5,25,80,31.3,78,95,82.1,56,163,219,56,66,28,19,152,815,2,0,-89
239,Georges Niang,UTA,27,66,41,25,923.2,392,141,322,43.8,90,225,40.0,20,24,83.3,15,112,127,44,30,18,5,75,649,0,0,-40
240,Kyle Anderson,MEM,26,67,32,35,1329.9,390,157,331,47.4,24,85,28.2,52,78,66.7,58,227,285,162,66,54,37,111,1182,0,0,-91
241,Willie Cauley-Stein,DAL,26,54,16,38,1097.4,390,175,302,57.9,0,1,0.0,40,66,60.6,84,231,315,70,40,49,61,121,1163,3,0,-128
242,Lonnie Walker IV,SAS,21,61,29,32,988.3,389,152,357,42.6,41,101,40.6,44,61,72.1,23,116,139,68,44,32,14,78,752,0,0,-5
243,Kyle Korver,MIL,39,58,43,15,960.0,386,126,293,43.0,99,237,41.8,35,41,85.4,15,107,122,68,48,26,12,78,700,0,0,126
244,Taj Gibson,NYK,35,62,21,41,1025.2,379,167,286,58.4,4,14,28.6,41,56,73.2,111,156,267,52,47,27,30,122,901,0,0,-260
245,Frank Kaminsky,PHX,27,39,19,20,777.4,378,138,307,45.0,41,124,33.1,61,90,67.8,35,141,176,75,37,14,10,75,737,1,0,-9
246,Shake Milton,PHI,23,40,23,17,805.4,377,134,277,48.4,58,135,43.0,51,65,78.5,15,73,88,104,47,20,7,92,673,0,0,-5
247,Dwight Powell,DAL,28,40,25,15,1060.5,376,146,229,63.8,10,39,25.6,74,111,66.7,75,152,227,59,36,34,22,102,869,1,0,195
248,Kris Dunn,CHI,26,51,19,32,1268.6,373,152,342,44.4,29,112,25.9,40,54,74.1,23,163,186,173,68,101,17,158,1142,0,0,-29
249,Jakob Poeltl,SAS,24,66,30,36,1171.1,372,166,266,62.4,0,0,0.0,40,86,46.5,131,244,375,116,54,37,95,126,1338,4,0,119
250,Frank Jackson,NOP,22,59,26,33,797.2,371,134,331,40.5,47,144,32.6,56,75,74.7,22,61,83,61,49,17,4,77,576,0,0,-59
251,Omari Spellman,MIN,22,49,11,38,886.0,370,127,295,43.1,43,110,39.1,73,92,79.3,77,142,219,47,54,33,24,63,820,1,0,-144
252,Reggie Jackson,LAC,30,31,16,15,742.7,370,134,326,41.1,57,145,39.3,45,54,83.3,17,75,92,126,51,13,5,59,672,1,0,108
253,Timothe Luwawu-Cabarrot,BKN,25,47,20,27,852.7,365,117,269,43.5,62,160,38.8,69,81,85.2,29,98,127,29,37,18,7,106,599,0,0,-52
254,Marco Belinelli,SAS,34,57,27,30,883.4,361,123,314,39.2,67,178,37.6,48,58,82.8,7,92,99,69,19,12,1,45,603,0,0,19
255,Justin Jackson,DAL,25,65,39,26,1044.6,360,135,341,39.6,48,163,29.4,42,50,84.0,27,127,154,52,14,15,10,69,684,0,0,5
256,Pat Connaughton,MIL,27,67,53,14,1243.1,360,137,301,45.5,55,166,33.1,31,40,77.5,60,224,284,107,52,25,31,70,977,0,0,81
257,Frank Ntilikina,NYK,21,57,19,38,1186.7,357,131,333,39.3,44,137,32.1,51,59,86.4,23,98,121,172,71,54,16,142,899,1,0,-97
258,Maurice Harkless,NYK,27,62,39,23,1426.8,357,142,283,50.2,34,98,34.7,39,66,59.1,55,185,240,68,53,58,33,148,967,0,0,21
259,Robin Lopez,MIL,32,66,51,15,958.1,357,147,299,49.2,35,105,33.3,28,53,52.8,56,105,161,45,63,10,45,96,720,0,0,8
260,Alex Caruso,LAL,26,64,48,16,1175.3,349,120,291,41.2,40,120,33.3,69,94,73.4,17,106,123,124,53,70,18,98,894,0,0,246
261,Abdel Nader,OKC,26,55,37,18,867.0,345,123,263,46.8,48,128,37.5,51,66,77.3,14,86,100,38,43,23,20,78,608,0,0,-85
262,Draymond Green,GSW,30,43,10,33,1221.7,345,123,316,38.9,36,129,27.9,63,83,75.9,23,243,266,266,98,59,33,110,1241,8,2,-193
263,Marvin Williams,MIL,34,58,21,37,1128.9,343,119,267,44.6,56,156,35.9,49,57,86.0,30,153,183,60,33,36,30,103,818,0,0,-80
264,Darius Bazley,OKC,20,61,36,25,1129.5,342,125,317,39.4,49,141,34.8,43,62,69.4,30,216,246,41,45,23,41,55,846,1,0,-79
265,Rajon Rondo,LAL,34,48,37,11,984.2,342,137,328,41.8,41,125,32.8,27,41,65.9,23,119,142,240,91,40,2,58,907,2,0,45
266,Ky Bowman,GSW,23,45,9,36,1015.2,335,134,321,41.7,33,107,30.8,34,41,82.9,24,97,121,131,70,44,10,102,769,0,0,-174
267,Mo Bamba,ORL,22,62,30,32,878.4,332,132,286,46.2,37,107,34.6,31,46,67.4,100,202,302,42,42,23,86,116,1042,2,0,20
268,Marc Gasol,TOR,35,44,35,9,1161.2,331,119,279,42.7,57,148,38.5,36,49,73.5,31,244,275,147,59,34,38,124,1039,3,0,267
269,Grayson Allen,MEM,24,38,16,22,718.5,330,117,251,46.6,57,141,40.4,39,45,86.7,8,77,85,52,33,10,2,53,513,0,0,-96
270,Isaac Bonga,WAS,20,66,22,44,1249.7,330,118,234,50.4,25,71,35.2,69,85,81.2,71,151,222,76,58,45,22,156,853,0,0,-32
271,Michael Carter-Williams,ORL,28,45,21,24,833.1,323,111,260,42.7,22,75,29.3,79,95,83.2,46,101,147,109,52,49,22,87,824,0,0,23
272,Solomon Hill,MIA,29,59,29,30,1088.3,323,110,278,39.6,63,171,36.8,40,54,74.1,29,136,165,104,51,43,12,85,791,0,0,-77
273,Damyean Dotson,NYK,26,48,14,34,836.1,321,120,290,41.4,59,163,36.2,22,33,66.7,10,81,91,57,21,23,4,44,576,0,0,-87
274,Jerome Robinson,WAS,23,63,36,27,979.3,319,115,310,37.1,49,153,32.0,40,57,70.2,13,116,129,87,49,28,17,112,690,0,0,-34
275,Hamidou Diallo,OKC,21,46,25,21,895.6,318,132,296,44.6,16,57,28.1,38,63,60.3,44,123,167,36,51,37,9,101,659,3,0,13
276,Harry Giles III,SAC,22,46,22,24,667.0,316,139,251,55.4,0,2,0.0,38,49,77.6,43,145,188,60,44,22,18,119,708,2,0,-129
277,Torrey Craig,DEN,29,58,38,20,1071.9,315,124,269,46.1,45,138,32.6,22,36,61.1,63,126,189,47,25,23,36,135,764,2,0,-174
278,Meyers Leonard,MIA,28,51,34,17,1033.9,309,119,234,50.9,53,128,41.4,18,28,64.3,30,230,260,55,39,14,15,107,752,2,0,77
279,Damian Jones,ATL,25,55,15,40,886.9,306,121,178,68.0,2,9,22.2,62,84,73.8,74,132,206,35,28,26,40,149,776,0,0,-256
280,Matisse Thybulle,PHI,23,65,40,25,1287.4,305,112,265,42.3,56,157,35.7,25,41,61.0,44,63,107,79,51,93,47,141,921,0,0,36
281,Wes Iwundu,ORL,25,52,23,29,953.3,300,97,233,41.6,28,82,34.1,78,97,80.4,24,107,131,60,26,25,13,80,635,0,0,11
282,Vince Carter,ATL,43,60,19,41,875.6,298,107,304,35.2,61,202,30.2,23,29,79.3,18,106,124,48,33,23,25,90,630,0,0,-127
283,Patrick Patterson,LAC,31,59,39,20,776.2,292,95,233,40.8,67,172,39.0,35,43,81.4,35,116,151,41,21,7,3,54,544,1,0,47
284,Boban Marjanovic,DAL,31,44,21,23,421.9,289,121,211,57.3,4,17,23.5,43,57,75.4,66,131,197,20,30,8,10,56,579,6,0,49
285,Juancho Hernangomez,MIN,24,48,24,24,833.5,288,100,247,40.5,44,129,34.1,44,71,62.0,43,154,197,40,32,19,9,64,636,4,0,-55
286,Keita Bates-Diop,DEN,24,44,10,34,744.3,288,100,234,42.7,34,103,33.0,54,75,72.0,25,102,127,30,17,19,24,43,597,0,0,-172
287,Jevon Carter,PHX,24,58,29,29,945.1,287,101,243,41.6,62,146,42.5,23,27,85.2,30,88,118,84,32,47,17,86,715,0,0,-13
288,Tony Bradley,UTA,22,58,36,22,663.2,285,126,189,66.7,3,3,100,30,46,65.2,111,156,267,23,30,14,33,115,751,1,0,-11
289,Ian Mahinmi,WAS,33,38,15,23,807.8,283,104,210,49.5,5,26,19.2,70,113,61.9,78,140,218,49,45,31,44,114,798,1,0,-80
290,Thon Maker,DET,23,60,20,40,776.1,281,93,193,48.2,22,64,34.4,73,110,66.4,54,113,167,43,45,25,39,102,693,2,0,-143
291,Blake Griffin,DET,31,18,8,10,512.3,279,88,250,35.2,27,111,24.3,76,98,77.6,17,67,84,59,40,7,7,27,470,2,0,-26
292,Raul Neto,PHI,28,54,29,25,667.6,275,101,222,45.5,34,88,38.6,39,47,83.0,11,50,61,95,47,24,6,50,534,0,0,36
293,Victor Oladipo,IND,28,19,11,8,528.1,275,97,246,39.4,33,104,31.7,48,59,81.4,9,66,75,56,47,17,4,36,465,0,0,-5
294,Tyler Johnson,BKN,28,39,16,23,709.3,274,97,250,38.8,38,119,31.9,42,50,84.0,18,58,76,74,29,16,9,58,522,0,0,-103
295,James Johnson,MIN,33,32,14,18,619.6,270,103,215,47.9,33,91,36.3,31,48,64.6,25,93,118,74,48,25,32,80,646,0,0,-75
296,Naz Reid,MIN,20,30,8,22,495.5,269,100,243,41.2,32,97,33.0,37,53,69.8,34,90,124,35,22,19,22,83,571,2,0,6
297,Nickeil Alexander-Walker,NOP,21,47,19,28,590.8,267,98,266,36.8,46,133,34.6,25,37,67.6,9,75,84,89,54,17,8,57,522,0,0,-56
298,Sterling Brown,MIL,25,52,39,13,766.7,266,95,256,37.1,44,136,32.4,32,40,80.0,31,152,183,51,42,29,7,54,628,1,0,65
299,Ryan Arcidiacono,CHI,26,58,21,37,930.0,261,90,220,40.9,54,138,39.1,27,38,71.1,20,90,110,96,37,27,3,96,590,0,0,-82
300,Dewayne Dedmon,ATL,30,44,17,27,773.7,256,102,255,40.0,22,107,20.6,30,36,83.3,60,189,249,22,57,25,41,133,729,3,0,-28
301,Mario Hezonja,POR,25,53,24,29,871.4,256,92,218,42.2,24,78,30.8,48,59,81.4,30,154,184,50,42,36,9,107,645,1,0,-177
302,DeAndre' Bembry,ATL,25,43,10,33,915.4,249,104,228,45.6,15,65,23.1,26,48,54.2,34,118,152,81,60,55,19,84,715,2,0,-257
303,Denzel Valentine,CHI,26,36,12,24,487.9,246,97,237,40.9,46,137,33.6,6,8,75.0,9,65,74,43,26,26,6,51,469,0,0,-41
304,Luguentz Dort,OKC,21,36,26,10,820.3,244,86,218,39.4,30,101,29.7,42,53,79.2,24,57,81,27,22,31,4,97,465,0,0,55
305,Jahlil Okafor,NOP,24,30,9,21,466.9,243,101,162,62.3,1,3,33.3,40,62,64.5,48,79,127,37,38,7,22,67,500,2,0,-101
306,Sekou Doumbouya,DET,19,38,10,28,753.7,243,92,236,39.0,28,98,28.6,31,46,67.4,20,98,118,19,35,20,8,80,462,2,0,-176
307,Treveon Graham,ATL,26,55,21,34,929.3,243,87,242,36.0,33,120,27.5,36,56,64.3,51,99,150,45,29,24,6,102,552,0,0,-151
308,Trey Burke,DAL,27,33,16,17,520.0,243,94,209,45.0,32,75,42.7,23,29,79.3,16,34,50,83,21,16,2,33,461,0,0,25
309,Bruno Fernando,ATL,21,56,18,38,712.5,240,103,199,51.8,5,37,13.5,29,51,56.9,67,131,198,49,42,18,17,107,614,1,0,-94
310,Cody Martin,CHA,24,48,16,32,902.7,238,89,207,43.0,18,77,23.4,42,65,64.6,38,120,158,95,44,39,9,78,670,0,0,-69
311,Grant Williams,BOS,21,69,47,22,1043.2,237,87,211,41.2,24,96,25.0,39,54,72.2,59,119,178,68,50,30,36,163,701,0,0,131
312,Semi Ojeleye,BOS,25,69,46,23,1010.6,236,80,196,40.8,48,127,37.8,28,32,87.5,26,119,145,37,19,21,5,80,525,0,0,-31
313,Reggie Bullock Jr.,NYK,29,29,9,20,684.3,234,90,224,40.2,37,111,33.3,17,21,81.0,13,55,68,42,19,25,3,56,444,0,0,-78
314,Rodney Hood,POR,27,21,8,13,618.7,230,87,172,50.6,35,71,49.3,21,27,77.8,10,62,72,32,19,17,4,46,408,0,0,5
315,Jordan McLaughlin,MIN,24,30,7,23,590.4,229,87,178,48.9,29,76,38.2,26,39,66.7,7,42,49,125,31,34,4,31,558,2,0,-70
316,Mike Muscala,OKC,28,47,26,21,571.8,226,77,189,40.7,54,143,37.8,18,22,81.8,16,92,108,40,17,9,12,58,462,0,0,-17
317,Dwayne Bacon,CHA,24,39,10,29,687.3,224,85,244,34.8,19,67,28.4,35,53,66.0,15,85,100,52,37,23,2,52,460,0,0,-132
318,Quinn Cook,LAL,27,44,31,13,508.0,224,91,214,42.5,31,85,36.5,11,14,78.6,11,40,51,49,33,12,2,27,368,0,0,56
319,J.J. Barea,DAL,36,29,15,14,449.7,222,85,207,41.1,32,85,37.6,20,22,90.9,10,43,53,112,38,5,2,27,437,0,0,20
320,John Henson,DET,29,40,8,32,600.2,221,95,171,55.6,8,36,22.2,23,46,50.0,46,116,162,54,36,24,42,78,658,1,0,-19
321,Daniel Gafford,CHI,21,43,15,28,609.1,220,94,134,70.1,0,0,0.0,32,60,53.3,52,54,106,21,29,13,56,98,557,0,0,-29
322,Terrance Ferguson,OKC,22,56,33,23,1257.4,220,78,220,35.5,49,168,29.2,15,20,75.0,23,51,74,51,31,27,17,155,486,0,0,-143
323,Cheick Diallo,PHX,23,47,20,27,478.5,219,92,142,64.8,1,3,33.3,34,39,87.2,30,101,131,22,32,11,12,55,446,1,0,-47
324,Elie Okobo,PHX,22,55,23,32,718.7,219,72,181,39.8,25,71,35.2,50,71,70.4,16,74,90,115,38,24,4,54,546,0,0,-64
325,Chandler Hutchison,CHI,24,28,8,20,526.8,218,80,175,45.7,12,38,31.6,46,78,59.0,18,90,108,26,27,27,7,47,462,0,0,-144
326,Yogi Ferrell,SAC,27,50,20,30,529.8,218,79,188,42.0,24,79,30.4,36,42,85.7,6,43,49,69,28,18,4,38,418,0,0,-14
327,Luke Kornet,CHI,24,36,11,25,558.5,215,82,187,43.9,31,108,28.7,20,28,71.4,22,62,84,32,14,11,26,54,461,0,0,-42
328,Rodions Kurucs,BKN,22,47,18,29,683.5,215,79,177,44.6,33,90,36.7,24,38,63.2,25,112,137,51,46,25,5,90,500,0,0,-27
329,Khem Birch,ORL,27,48,19,29,922.0,212,73,143,51.0,0,1,0.0,66,101,65.3,91,129,220,50,31,20,23,91,649,0,0,-130
330,Jake Layman,MIN,26,23,11,12,505.2,210,81,179,45.3,24,72,33.3,24,32,75.0,17,40,57,15,24,17,10,47,358,0,0,22
331,Shaquille Harrison,CHI,26,43,14,29,484.4,209,77,165,46.7,16,42,38.1,39,50,78.0,22,64,86,49,19,34,19,55,526,1,0,62
332,Brandon Goodwin,ATL,24,34,13,21,430.5,206,76,190,40.0,26,87,29.9,28,30,93.3,11,61,72,51,29,12,4,43,388,0,0,-128
333,Wilson Chandler,BKN,33,35,16,19,734.1,205,74,183,40.4,37,121,30.6,20,23,87.0,11,134,145,39,34,16,12,79,488,0,0,-120
334,Matt Thomas,TOR,25,41,31,10,440.0,202,73,150,48.7,47,99,47.5,9,12,75.0,9,52,61,22,16,10,1,38,325,0,0,65
335,Anthony Tolliver,MEM,35,55,24,31,871.9,200,65,182,35.7,49,145,33.8,21,29,72.4,34,120,154,42,34,19,11,74,504,1,0,-104
336,Troy Daniels,DEN,28,47,34,13,532.0,200,72,186,38.7,46,132,34.8,10,16,62.5,12,40,52,17,12,11,3,37,318,0,0,4
337,Josh Jackson,MEM,23,22,10,12,381.5,198,70,159,44.0,23,72,31.9,35,50,70.0,11,55,66,35,28,18,9,40,383,0,0,24
338,Kelan Martin,MIN,24,31,12,19,494.9,197,71,181,39.2,25,96,26.0,30,31,96.8,12,84,96,23,20,7,9,51,375,0,0,-22
339,Dzanan Musa,BKN,21,40,20,20,487.2,192,64,172,37.2,19,78,24.4,45,60,75.0,21,65,86,43,36,15,1,30,372,0,0,-23
340,Skal Labissiere,ATL,24,33,14,19,566.8,190,81,147,55.1,3,13,23.1,25,33,75.8,65,104,169,42,30,7,31,89,540,1,0,12
341,Willy Hernangomez,CHA,26,31,7,24,375.2,190,74,139,53.2,5,22,22.7,37,59,62.7,43,91,134,29,30,10,7,32,415,2,0,-18
342,Dennis Smith Jr.,NYK,22,34,7,27,537.4,187,72,211,34.1,16,54,29.6,27,53,50.9,21,57,78,98,58,28,8,65,478,0,0,-195
343,Rodney McGruder,LAC,28,56,38,18,871.0,187,72,181,39.8,24,89,27.0,19,34,55.9,29,122,151,36,24,26,8,74,500,0,0,-4
344,Marvin Bagley III,SAC,21,13,2,11,333.9,185,78,167,46.7,4,22,18.2,25,31,80.6,29,68,97,10,18,6,12,43,352,3,0,-89
345,Brandon Knight,DET,28,25,4,21,462.5,183,59,167,35.3,45,131,34.4,20,34,58.8,4,37,41,69,38,10,3,40,337,0,0,-70
346,Wayne Ellington,NYK,32,36,9,27,558.4,183,61,174,35.1,50,143,35.0,11,13,84.6,4,61,65,44,18,13,4,41,360,0,0,-18
347,Alfonzo McKinnie,CLE,27,40,11,29,593.5,182,73,171,42.7,14,65,21.5,22,31,71.0,37,76,113,14,26,23,8,72,406,1,0,-93
348,Matthew Dellavedova,CLE,29,57,17,40,820.8,177,62,175,35.4,21,91,23.1,32,37,86.5,18,57,75,180,59,20,2,78,544,1,0,-12
349,Marko Guduric,MEM,25,44,19,25,483.6,173,62,157,39.5,25,83,30.1,24,26,92.3,14,59,73,45,36,12,8,34,352,0,0,-28
350,Allen Crabbe,MIN,28,37,5,32,653.0,172,63,177,35.6,36,119,30.3,10,14,71.4,11,66,77,33,17,15,4,47,354,0,0,-221
