RANK,Player,Team,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
174,Chris Carr,CHI,26,57,14,43,1164.3,531,196,496,39.5,32,102,31.4,107,125,85.6,41,132,173,84,117,30,15,113,883,0,0,-230
175,Charlie Ward,NYK,29,72,45,27,1988.8,528,189,447,42.3,102,264,38.6,48,58,82.8,22,206,228,300,102,95,16,176,1483,2,0,179
176,Scott Williams,MIL,32,68,34,34,1488.4,520,213,426,50.0,0,0,0.0,94,129,72.9,177,271,448,28,65,40,66,230,1353,8,0,20
177,Shawn Marion,PHX,22,51,37,14,1263.5,520,222,471,47.1,4,22,18.2,72,85,84.7,105,227,332,69,51,38,53,113,1244,7,0,118
178,Dana Barros,BOS,33,72,30,42,1140.1,517,196,435,45.1,59,144,41.0,66,76,86.8,13,86,99,133,66,31,4,80,874,0,0,-96
179,John Starks,CHI,34,37,10,27,1191.4,515,203,542,37.5,59,171,34.5,50,59,84.7,10,91,101,181,67,42,4,102,979,2,0,-71
180,Greg Anthony,POR,32,82,59,23,1551.6,514,169,416,40.6,88,233,37.8,88,114,77.2,17,116,133,208,85,59,9,143,1105,0,0,207
181,Jaren Jackson,SAS,32,81,53,28,1689.2,513,186,488,38.1,108,306,35.3,33,51,64.7,34,147,181,118,66,54,7,157,1024,0,0,108
182,Lucious Harris,NJN,29,77,29,48,1504.9,513,198,463,42.8,38,115,33.0,79,99,79.8,53,134,187,100,42,65,6,98,1058,0,0,-5
183,Vernon Maxwell,SEA,34,47,27,20,990.7,513,169,490,34.5,67,223,30.0,108,148,73.0,15,64,79,75,53,38,9,83,808,0,0,-80
184,Dell Curry,TOR,36,67,38,29,1097.0,507,194,454,42.7,95,242,39.3,24,32,75.0,11,89,100,89,40,32,9,66,844,0,0,12
185,Dan Majerle,MIA,34,69,44,25,2310.6,506,170,422,40.3,110,304,36.2,56,69,81.2,27,306,333,206,62,89,17,156,1471,0,0,203
186,Michael Curry,DET,31,82,42,40,1611.3,506,182,379,48.0,1,5,20.0,141,168,83.9,21,83,104,87,73,33,5,209,802,0,0,-70
187,Anthony Carter,MIA,25,79,50,29,1861.5,498,201,509,39.5,3,23,13.0,93,124,75.0,48,151,199,378,173,93,5,167,1425,2,0,21
188,Malik Rose,SAS,25,74,48,26,1336.4,496,176,385,45.7,1,3,33.3,143,198,72.2,133,202,335,47,99,35,52,232,1131,3,0,86
189,Jon Barry,SAC,30,62,36,26,1278.5,495,161,346,46.5,66,154,42.9,107,116,92.2,38,121,159,150,85,75,7,104,1072,0,0,180
190,Derek Fisher,LAL,25,78,65,13,1804.5,491,167,483,34.6,52,166,31.3,105,145,72.4,22,121,143,216,75,80,3,150,1161,0,0,464
191,Bo Outlaw,ORL,29,82,41,41,2326.2,490,204,339,60.2,0,3,0.0,82,162,50.6,202,323,525,245,133,113,148,203,2138,6,1,258
192,Eric Williams,BOS,27,68,30,38,1382.4,489,165,386,42.7,25,72,34.7,134,169,79.3,55,101,156,93,66,44,16,165,930,0,0,-78
193,LaPhonso Ellis,ATL,30,58,18,40,1310.8,487,209,464,45.0,3,21,14.3,66,95,69.5,98,192,290,59,52,32,25,133,1043,2,0,-180
194,Baron Davis,CHH,21,82,49,33,1523.4,486,182,433,42.0,25,111,22.5,97,153,63.4,48,117,165,309,140,97,19,201,1356,0,0,54
195,Adrian Griffin,BOS,25,72,29,43,1928.2,485,175,413,42.4,16,57,28.1,119,158,75.3,128,244,372,177,93,116,15,222,1497,4,0,-31
196,Lawrence Funderburke,SAC,29,75,44,31,1026.1,483,184,352,52.3,0,2,0.0,115,164,70.1,98,136,234,33,40,32,20,91,929,0,0,92
197,Steve Nash,DAL,26,56,31,25,1534.9,481,173,363,47.7,60,149,40.3,75,85,88.2,34,87,121,272,102,37,3,122,1052,6,0,129
198,Hersey Hawkins,CHI,33,61,12,49,1621.0,480,159,375,42.4,55,141,39.0,107,119,89.9,31,144,175,134,100,74,15,146,1058,0,0,-432
199,Eddie Robinson,CHH,24,67,40,27,1113.5,471,212,386,54.9,0,4,0.0,47,64,73.4,54,130,184,32,39,48,25,67,920,0,0,125
200,Rasho Nesterovic,MIN,24,82,50,32,1727.1,471,206,433,47.6,0,2,0.0,59,103,57.3,135,244,379,93,71,21,85,262,1312,1,0,151
201,Tony Farmer,GSW,30,74,17,57,1199.0,465,127,312,40.7,8,44,18.2,203,265,76.6,118,177,295,74,82,66,16,167,1094,1,0,-83
202,Danny Ferry,CLE,33,63,25,38,1326.7,463,189,380,49.7,33,75,44.0,52,57,91.2,55,183,238,67,55,22,24,181,932,0,0,20
203,Brian Grant,POR,28,63,46,17,1324.3,459,173,352,49.1,1,2,50.0,112,166,67.5,121,223,344,64,84,32,28,166,1064,2,0,122
204,Jamie Feick,NJN,25,81,30,51,2240.2,459,181,423,42.8,3,3,100,94,133,70.7,264,491,755,68,59,43,38,206,1651,11,0,-48
205,Hakeem Olajuwon,HOU,37,44,14,30,1046.1,455,193,421,45.8,0,2,0.0,69,112,61.6,65,209,274,61,73,41,70,88,1135,5,0,-36
206,Luc Longley,PHX,31,72,45,27,1419.7,452,186,399,46.6,0,0,0.0,80,97,82.5,100,223,323,77,136,22,42,221,1011,2,0,1
207,Scott Burrell,NJN,29,74,31,43,1335.5,451,165,419,39.4,82,232,35.3,39,50,78.0,65,191,256,72,38,67,44,173,1161,0,0,60
208,Lorenzen Wright,ATL,24,75,27,48,1203.4,448,180,361,49.9,1,3,33.3,87,135,64.4,117,188,305,21,66,29,40,203,987,0,0,-230
209,Chris Anstey,CHI,25,73,13,60,1005.9,439,161,364,44.2,1,6,16.7,116,147,78.9,90,190,280,65,80,29,25,180,955,4,0,-94
210,Robert Horry,LAL,29,76,62,14,1685.7,436,159,363,43.8,29,94,30.9,89,113,78.8,133,228,361,118,73,84,80,189,1465,1,0,391
211,Olden Polynice,UTA,35,82,55,27,1819.1,435,203,398,51.0,1,2,50.0,28,90,31.1,166,287,453,37,70,30,84,260,1306,2,0,167
212,Sam Mitchell,MIN,36,66,39,27,1226.5,427,168,376,44.7,10,23,43.5,81,92,88.0,28,110,138,111,44,27,14,116,838,0,0,-87
213,Mark Bryant,CLE,35,75,29,46,1702.3,424,174,346,50.3,0,0,0.0,76,94,80.9,126,226,352,61,87,31,31,250,1037,1,0,-105
214,Brad Miller,CHH,24,55,35,20,961.3,423,135,293,46.1,0,2,0.0,153,195,78.5,113,180,293,45,48,23,35,111,968,4,0,196
215,Carlos Rogers,HOU,29,53,16,37,1101.0,422,170,324,52.5,1,14,7.1,81,137,59.1,98,177,275,42,63,14,34,77,896,5,0,-212
216,Adonal Foyle,GSW,25,76,16,60,1652.9,420,193,380,50.8,0,0,0.0,34,90,37.8,174,250,424,42,71,26,136,218,1407,4,0,-349
217,Antonio Daniels,SAS,25,68,45,23,1190.0,420,163,344,47.4,22,66,33.3,72,101,71.3,16,70,86,177,58,55,5,73,911,1,0,162
218,Bryce Drew,HOU,25,72,28,44,1292.3,420,158,413,38.3,59,163,36.2,45,53,84.9,23,80,103,162,66,41,1,79,847,2,0,57
219,Danny Fortson,BOS,24,55,24,31,858.0,419,140,265,52.8,0,0,0.0,139,189,73.5,141,225,366,29,67,20,5,180,910,9,0,-22
220,A.C. Green,LAL,36,82,67,15,1930.2,413,173,387,44.7,1,4,25.0,66,95,69.5,160,326,486,80,53,53,18,127,1276,2,0,328
221,Scot Pollard,SAC,25,76,40,36,1331.6,412,149,283,52.7,0,0,0.0,114,159,71.7,168,236,404,43,50,55,59,213,1253,3,0,120
222,Muggsy Bogues,TOR,35,80,45,35,1730.0,410,157,358,43.9,17,51,33.3,79,87,90.8,25,110,135,299,59,65,4,119,1169,1,0,20
223,Darrick Martin,SAC,29,71,39,32,895.3,402,133,350,38.0,38,124,30.6,98,119,82.4,7,37,44,122,62,28,2,89,666,0,0,45
224,Ike Austin,WAS,30,59,19,40,1169.5,397,151,352,42.9,1,4,25.0,94,137,68.6,64,218,282,74,107,17,38,128,904,3,0,-182
225,Todd Day,PHX,30,58,36,22,943.1,396,130,330,39.4,64,165,38.8,72,108,66.7,31,98,129,65,50,44,22,127,796,0,0,195
226,John Wallace,NYK,26,60,34,26,796.8,392,155,332,46.7,0,3,0.0,82,102,80.4,42,93,135,22,63,10,14,103,596,0,0,-73
227,Ben Wallace,ORL,25,81,40,41,1959.5,390,168,334,50.3,0,0,0.0,54,114,47.4,211,454,665,67,67,72,130,162,1828,6,0,28
228,Ervin Johnson,MIL,32,80,41,39,2132.1,383,144,279,51.6,0,1,0.0,95,157,60.5,233,415,648,44,80,81,127,298,1771,3,0,72
229,Matt Bullard,HOU,33,56,26,30,1023.2,382,139,340,40.9,79,177,44.6,25,30,83.3,13,125,138,63,36,19,13,85,702,0,0,-25
230,Bobby Phills,CHH,30,28,13,15,823.8,381,152,335,45.4,30,91,33.0,47,65,72.3,17,54,71,79,48,41,8,72,684,0,0,16
231,Randy Livingston,PHX,25,79,52,27,1076.0,381,155,373,41.6,19,55,34.5,52,62,83.9,25,105,130,170,92,49,13,129,886,0,0,29
232,Randy Brown,CHI,32,59,12,47,1622.8,379,157,435,36.1,3,6,50.0,62,84,73.8,23,121,144,202,105,61,15,120,978,0,0,-527
233,Chris Childs,NYK,32,71,42,29,1674.4,376,146,357,40.9,37,104,35.6,47,59,79.7,17,130,147,285,105,36,4,240,995,1,0,-66
234,Billy Owens,GSW,31,62,30,32,1304.7,374,150,358,41.9,11,34,32.4,63,106,59.4,99,202,301,97,85,33,21,166,958,2,0,-63
235,Corey Benjamin,CHI,22,48,8,40,862.8,370,145,350,41.4,31,89,34.8,49,82,59.8,21,67,88,54,74,31,22,122,642,0,0,-161
236,Bobby Jackson,MIN,27,73,43,30,1033.5,369,140,346,40.5,13,46,28.3,76,98,77.6,50,103,153,172,58,48,7,114,918,1,1,-99
237,Dennis Scott,VAN,31,66,18,48,1264.5,369,125,333,37.5,71,189,37.6,48,57,84.2,16,90,106,69,30,28,9,104,681,0,0,-110
238,Greg Ostertag,UTA,27,81,54,27,1603.0,367,124,267,46.4,0,1,0.0,119,187,63.6,172,310,482,18,79,20,172,196,1469,1,0,164
239,Samaki Walker,SAS,24,71,48,23,979.9,360,137,305,44.9,0,0,0.0,86,126,68.3,77,195,272,38,64,10,35,108,814,4,0,21
240,Vinny Del Negro,MIL,33,67,33,34,1211.8,349,153,325,47.1,8,24,33.3,35,39,89.7,9,98,107,160,48,36,0,81,777,0,0,-96
241,Rex Chapman,PHX,32,53,32,21,958.7,348,124,320,38.8,41,123,33.3,59,78,75.6,10,70,80,62,38,22,1,70,568,0,0,-4
242,Chucky Brown,CHH,32,63,42,21,1094.7,334,148,328,45.1,2,10,20.0,36,52,69.2,35,132,167,66,45,20,18,114,702,0,0,8
243,Armen Gilliam,UTA,36,50,33,17,783.2,333,133,305,43.6,0,1,0.0,67,86,77.9,72,137,209,42,55,12,16,83,676,1,0,-60
244,Danny Manning,MIL,34,72,36,36,1215.0,333,149,339,44.0,1,4,25.0,34,52,65.4,50,158,208,73,55,62,29,183,910,0,0,-54
245,Al Harrington,IND,20,50,34,16,853.8,328,121,264,45.8,8,34,23.5,78,111,70.3,47,112,159,38,65,25,9,130,613,0,0,87
246,Cedric Henderson,CLE,25,61,25,36,1102.6,328,129,326,39.6,1,15,6.7,69,104,66.3,34,106,140,55,68,39,17,99,679,0,0,-160
247,Gerard King,WAS,27,62,23,39,1059.0,327,139,277,50.2,0,0,0.0,49,66,74.2,84,166,250,49,41,34,15,132,807,2,0,-48
248,Matt Maloney,CHI,28,51,14,37,1176.9,327,114,318,35.8,62,174,35.6,37,45,82.2,10,54,64,138,63,32,3,42,653,0,0,-50
249,John Crotty,DET,30,69,36,33,938.2,325,106,251,42.2,33,80,41.3,80,93,86.0,17,58,75,128,54,27,5,104,649,0,0,85
250,Oliver Miller,PHX,30,51,31,20,1088.7,323,137,233,58.8,0,0,0.0,49,73,67.1,87,174,261,68,74,42,80,132,1030,1,0,106
251,Chris Mills,GSW,30,20,6,14,651.1,322,123,292,42.1,8,30,26.7,68,84,81.0,46,77,123,47,25,18,4,60,581,2,0,-81
252,Jerome Kersey,SAS,38,72,46,26,1310.3,321,146,354,41.2,0,9,0.0,29,41,70.7,58,167,225,69,51,67,47,161,986,0,0,140
253,Roshown McLeod,ATL,24,44,14,30,858.0,318,131,332,39.5,2,13,15.4,54,70,77.1,41,97,138,52,59,16,5,84,566,0,0,-135
254,Elliot Perry,NJN,31,60,22,38,805.9,317,128,294,43.5,11,39,28.2,50,62,80.6,13,48,61,139,60,39,1,47,659,0,0,-57
255,Sean Rooks,DAL,30,71,37,34,1000.1,309,122,283,43.1,0,0,0.0,65,89,73.0,82,166,248,68,70,29,52,169,882,2,0,-51
256,Brian Shaw,LAL,34,74,62,12,1248.1,305,123,322,38.2,18,58,31.0,41,54,75.9,45,171,216,201,75,35,14,105,938,0,0,120
257,Tony Delk,SAC,26,46,24,22,680.1,296,120,279,43.0,9,40,22.5,47,59,79.7,36,52,88,55,32,35,5,58,572,0,0,187
258,Alvin Williams,TOR,25,55,29,26,774.8,292,114,287,39.7,16,55,29.1,48,65,73.8,27,58,85,126,47,34,11,78,671,0,0,-87
259,Felipe Lopez,VAN,25,65,16,49,780.6,292,111,261,42.5,3,18,16.7,67,109,61.5,59,65,124,44,53,32,17,94,601,0,0,-113
260,Charles Barkley,HOU,37,20,6,14,619.9,289,106,222,47.7,6,26,23.1,71,110,64.5,71,138,209,63,44,14,4,48,644,11,0,-5
261,Jacque Vaughn,UTA,25,78,51,27,880.4,289,109,262,41.6,14,34,41.2,57,76,75.0,11,54,65,121,77,32,0,92,568,0,0,-97
262,Michael Smith,WAS,28,46,14,32,1147.6,289,108,192,56.3,0,1,0.0,73,101,72.3,121,210,331,56,45,27,23,127,875,5,0,-156
263,Dickey Simpkins,CHI,28,69,16,53,1656.5,287,111,274,40.5,0,1,0.0,65,120,54.2,124,248,372,100,128,22,22,217,887,0,0,-388
264,Mark Strickland,MIA,29,58,36,22,663.6,284,122,224,54.5,0,0,0.0,40,56,71.4,44,96,140,22,24,15,18,68,560,0,0,-108
265,Quincy Lewis,UTA,23,74,50,24,897.9,283,111,298,37.2,23,63,36.5,38,52,73.1,46,67,113,40,46,24,15,158,550,0,0,-78
266,Fred Hoiberg,CHI,27,31,4,27,845.4,279,89,230,38.7,32,94,34.0,69,76,90.8,7,103,110,85,43,40,2,66,622,0,0,-150
267,Otis Thorpe,MIA,37,51,31,20,776.3,279,125,243,51.4,0,3,0.0,29,48,60.4,56,110,166,33,59,26,9,136,574,2,0,-86
268,Greg Buckner,DAL,23,48,30,18,922.4,275,111,233,47.6,10,26,38.5,43,63,68.3,56,118,174,55,36,38,20,148,704,1,0,12
269,Jermaine O'Neal,POR,21,70,51,19,856.8,273,108,222,48.6,0,1,0.0,57,98,58.2,97,132,229,18,47,11,55,127,726,2,0,19
270,Calbert Cheaney,BOS,28,67,29,38,1305.5,267,120,273,44.0,18,54,33.3,9,21,42.9,23,115,138,80,46,44,14,158,681,0,0,-128
271,Dee Brown,TOR,31,38,20,18,674.1,264,93,258,36.0,67,187,35.8,11,16,68.8,9,45,54,86,39,24,5,62,506,0,0,-4
272,Robert Pack,DAL,31,29,9,20,663.8,259,96,230,41.7,4,11,36.4,63,78,80.8,7,35,42,168,76,31,3,44,587,5,0,-88
273,Sam Jacobson,GSW,24,52,15,37,675.9,255,108,212,50.9,9,24,37.5,30,41,73.2,25,46,71,32,33,30,3,113,454,0,0,-113
274,Bryant Stith,DEN,29,45,21,24,691.4,253,86,189,45.5,17,56,30.4,64,77,83.1,23,61,84,61,33,18,12,56,502,0,0,27
275,Chris Crawford,ATL,25,55,16,39,663.9,252,91,229,39.7,7,27,25.9,63,81,77.8,51,48,99,33,37,17,16,83,482,0,0,-43
276,Jelani McCoy,SEA,22,58,32,26,748.6,249,102,177,57.6,0,0,0.0,45,91,49.5,54,125,179,24,45,15,46,127,638,0,0,-21
277,Chris Mullin,IND,36,47,31,16,581.7,242,80,187,42.8,45,110,40.9,37,41,90.2,14,62,76,37,28,28,9,60,472,0,0,55
278,Keith Closs,LAC,24,57,7,50,822.1,238,96,197,48.7,0,3,0.0,46,78,59.0,65,114,179,25,34,13,73,80,714,1,0,-191
279,Damon Jones,DAL,23,55,21,34,604.3,233,80,208,38.5,41,114,36.0,32,48,66.7,12,43,55,96,40,18,1,34,460,0,0,-93
280,Walter McCarty,BOS,26,61,26,35,879.2,229,78,230,33.9,34,110,30.9,39,54,72.2,33,77,110,70,67,24,23,83,540,0,0,-82
281,Mikki Moore,DET,24,29,16,13,489.4,228,87,140,62.1,0,0,0.0,54,68,79.4,44,68,112,17,23,9,31,104,485,0,0,124
282,Ricky Davis,CHH,20,48,26,22,569.7,227,94,187,50.3,0,4,0.0,39,51,76.5,29,54,83,62,46,30,8,39,488,0,0,-66
283,Eric Murdock,LAC,32,40,9,31,692.5,225,79,205,38.5,16,42,38.1,51,80,63.8,15,62,77,108,58,47,5,67,577,1,0,-148
284,Shammond Williams,SEA,25,43,22,21,511.7,225,84,225,37.3,24,81,29.6,33,51,64.7,12,40,52,78,40,18,0,39,418,1,0,-23
285,Tyrone Corbin,SAC,37,54,25,29,943.5,219,88,247,35.6,10,44,22.7,33,39,84.6,40,125,165,60,29,36,5,99,601,0,0,40
286,Emanual Davis,SEA,31,54,31,23,703.7,217,80,220,36.4,31,103,30.1,26,38,68.4,15,85,100,70,44,38,5,72,527,0,0,-31
287,Moochie Norris,HOU,26,30,13,17,500.8,207,69,159,43.4,12,29,41.4,57,73,78.1,16,52,68,94,30,23,1,32,472,0,0,69
288,Todd MacCulloch,PHI,24,56,37,19,527.4,206,89,161,55.3,0,0,0.0,28,54,51.9,48,98,146,13,26,11,37,94,519,2,0,22
289,Grant Long,VAN,34,42,13,29,922.2,203,74,167,44.3,0,4,0.0,55,71,77.5,86,148,234,43,49,45,10,108,664,0,0,-62
290,Greg Foster,SEA,31,60,34,26,715.7,203,91,224,40.6,3,15,20.0,18,28,64.3,16,91,107,41,28,10,18,105,449,0,0,-27
291,Stacey Augmon,POR,31,59,42,17,688.2,203,83,175,47.4,0,2,0.0,37,55,67.3,42,74,116,53,38,27,11,69,498,0,0,-86
292,B.J. Armstrong,CHI,32,27,5,22,583.2,201,83,186,44.6,13,29,44.8,22,25,88.0,2,45,47,77,40,7,1,34,357,0,0,-148
293,Bruce Bowen,MIA,29,69,37,32,871.1,196,72,194,37.1,27,58,46.6,25,43,58.1,27,69,96,34,19,23,15,118,457,0,0,9
294,Dion Glover,ATL,21,30,7,23,447.7,195,66,171,38.6,12,45,26.7,51,70,72.9,15,23,38,27,28,15,4,28,310,0,0,-120
295,Dedric Willoughby,CHI,26,25,2,23,507.1,190,61,179,34.1,29,98,29.6,39,51,76.5,11,40,51,66,37,23,2,32,388,0,0,-43
296,Charles R. Jones,LAC,24,56,7,49,656.7,188,66,201,32.8,39,118,33.1,17,23,73.9,17,45,62,94,28,30,5,46,480,0,0,-178
297,Terry Cummings,GSW,39,22,5,17,399.3,184,76,177,42.9,0,0,0.0,32,39,82.1,45,62,107,21,27,13,8,74,380,1,0,-45
298,Jeff McInnis,LAC,25,25,3,22,598.3,180,80,186,43.0,7,21,33.3,13,17,76.5,18,54,72,89,27,15,2,55,424,0,0,-162
299,Brian Skinner,LAC,24,33,5,28,773.9,179,68,134,50.7,0,0,0.0,43,65,66.2,63,138,201,11,37,16,44,75,580,4,0,-112
300,Kornel David,CLE,28,32,5,27,473.8,179,67,157,42.7,0,3,0.0,45,56,80.4,26,55,81,16,33,17,3,56,327,0,0,-120
301,Dale Ellis,CHH,39,42,24,18,567.2,178,66,159,41.5,37,100,37.0,9,13,69.2,13,43,56,14,20,13,0,45,285,0,0,64
302,Darvin Ham,MIL,26,35,19,16,792.6,177,71,128,55.5,0,1,0.0,35,78,44.9,85,87,172,42,29,29,29,102,591,3,0,101
303,Cherokee Parks,VAN,27,56,14,42,805.4,168,72,145,49.7,0,1,0.0,24,37,64.9,55,128,183,35,28,29,45,115,634,1,0,-131
304,Will Perdue,CHI,34,67,11,56,1013.6,168,59,168,35.1,0,0,0.0,50,105,47.6,88,174,262,63,78,14,42,126,667,0,0,-220
305,Erick Dampier,GSW,24,21,6,15,493.0,167,70,173,40.5,0,0,0.0,27,51,52.9,48,86,134,19,29,8,15,75,396,4,0,-93
306,Toby Bailey,PHX,24,46,29,17,450.0,163,58,140,41.4,2,10,20.0,45,65,69.2,26,46,72,30,24,13,4,55,321,0,0,19
307,Michael Ruffin,CHI,23,71,15,56,970.2,159,58,138,42.0,0,0,0.0,43,88,48.9,117,133,250,44,59,26,26,170,622,1,0,-159
308,Jim McIlvaine,NJN,27,66,25,41,1047.4,157,64,154,41.6,0,0,0.0,29,56,51.8,106,124,230,36,38,26,117,205,878,0,0,-22
309,Robert Traylor,MIL,23,44,23,21,444.7,157,58,122,47.5,0,4,0.0,41,68,60.3,50,65,115,20,27,25,25,79,448,0,0,-48
310,Devean George,LAL,22,49,40,9,340.6,155,56,144,38.9,16,47,34.0,27,41,65.9,29,46,75,12,21,10,4,54,284,0,0,15
311,Anthony Johnson,ORL,25,56,24,32,639.0,154,62,164,37.8,2,11,18.2,28,39,71.8,21,30,51,72,32,33,4,58,402,0,0,-17
312,William Avery,MIN,20,59,37,22,480.4,154,56,181,30.9,18,63,28.6,24,36,66.7,8,32,40,88,42,14,2,60,340,0,0,-106
313,Doug Overton,BOS,30,48,23,25,426.3,152,61,154,39.6,10,28,35.7,20,21,95.2,14,19,33,53,20,10,0,46,281,0,0,-20
314,Doug West,VAN,33,38,6,32,583.7,152,59,145,40.7,0,3,0.0,34,40,85.0,18,53,71,43,19,12,8,80,343,0,0,-2
315,Gary Trent,DAL,25,11,2,9,299.5,151,70,142,49.3,0,2,0.0,11,21,52.4,20,32,52,22,25,8,3,28,254,1,0,-45
316,J.R. Reid,MIL,32,34,17,17,599.3,150,53,127,41.7,1,7,14.3,43,56,76.8,29,88,117,18,20,19,5,81,369,0,0,-47
317,Rodney Buford,MIA,22,34,21,13,385.2,147,62,151,41.1,7,29,24.1,16,22,72.7,10,38,48,21,9,10,8,44,281,0,0,-24
318,Don Reid,WAS,26,38,16,22,498.7,144,60,112,53.6,0,0,0.0,24,34,70.6,31,71,102,11,23,24,31,118,425,0,0,-8
319,Mark Davis,GSW,27,23,6,17,462.7,143,56,137,40.9,0,2,0.0,31,47,66.0,31,53,84,38,40,25,4,52,348,1,0,-39
320,Brent Price,VAN,31,41,11,30,422.0,141,41,119,34.5,25,68,36.8,34,39,87.2,8,29,37,69,47,17,1,63,296,0,0,-26
321,Chris Herren,DEN,24,45,18,27,595.6,141,45,124,36.3,24,67,35.8,27,40,67.5,12,40,52,111,42,15,2,74,379,0,0,-65
322,Derrick McKey,IND,33,32,23,9,633.1,139,43,108,39.8,10,23,43.5,43,56,76.8,29,106,135,35,19,29,13,81,461,1,0,66
323,Earl Boykins,CLE,24,26,8,18,263.4,138,56,116,48.3,8,20,40.0,18,23,78.3,11,15,26,48,17,12,1,23,263,1,0,-62
324,Adam Keefe,UTA,30,62,41,21,608.4,135,53,130,40.8,0,1,0.0,29,36,80.6,45,91,136,34,46,17,13,90,393,0,0,-37
325,Todd Fuller,CHH,25,41,24,17,400.4,134,51,122,41.8,0,0,0.0,32,53,60.4,36,74,110,5,27,9,8,46,298,1,0,-15
326,Ryan Bowen,DEN,24,52,24,28,589.3,131,46,117,39.3,1,9,11.1,38,53,71.7,75,39,114,20,14,39,13,95,440,0,0,-27
327,Anthony Miller,HOU,28,35,19,16,477.7,130,52,97,53.6,0,0,0.0,26,51,51.0,49,115,164,16,19,11,10,68,395,1,0,70
328,Jud Buechler,DET,32,58,30,28,654.5,130,55,156,35.3,18,83,21.7,2,7,28.6,30,61,91,33,13,25,16,50,399,0,0,35
329,Obinna Ekezie,VAN,24,39,10,29,353.0,125,41,88,46.6,0,0,0.0,43,64,67.2,34,58,92,8,26,9,4,61,260,0,0,-27
330,Cal Bowdler,ATL,23,46,13,33,419.2,122,49,115,42.6,0,1,0.0,24,38,63.2,22,63,85,14,21,14,9,46,293,0,0,-94
331,Pete Chilcutt,LAC,31,56,22,34,603.9,120,53,127,41.7,6,26,23.1,8,8,100,46,85,131,27,20,15,10,73,373,0,0,-147
332,Scott Padgett,UTA,24,47,34,13,433.0,120,44,140,31.4,13,44,29.5,19,27,70.4,24,64,88,25,22,14,8,55,307,0,0,-32
333,Sherman Douglas,NJN,33,20,5,15,305.7,120,45,90,50.0,5,16,31.3,25,28,89.3,13,16,29,34,24,17,0,26,233,0,0,-76
334,Tom Hammonds,MIN,33,56,33,23,373.7,117,42,97,43.3,0,0,0.0,33,56,58.9,34,67,101,10,21,8,3,55,265,0,0,-120
335,Dean Garrett,MIN,33,56,32,24,605.5,114,48,108,44.4,0,0,0.0,18,26,69.2,41,99,140,19,21,8,40,94,434,0,0,28
336,John Thomas,TOR,24,55,31,24,478.0,114,49,107,45.8,0,1,0.0,16,41,39.0,37,38,75,9,14,12,14,106,282,0,0,-46
337,Sam Mack,GSW,30,23,6,17,334.0,114,37,122,30.3,21,64,32.8,19,20,95.0,7,32,39,24,19,18,1,45,235,0,0,-53
338,Sean Elliott,SAS,32,19,13,6,392.6,114,38,106,35.8,13,37,35.1,25,32,78.1,6,41,47,28,19,12,2,34,235,0,0,75
339,Chauncey Billups,DEN,23,13,7,6,304.9,112,34,101,33.7,7,41,17.1,37,44,84.1,8,26,34,39,24,10,2,27,223,0,0,-26
340,Travis Knight,LAL,25,63,51,12,408.4,109,46,118,39.0,0,0,0.0,17,29,58.6,46,83,129,23,26,6,23,88,359,0,0,12
341,Milt Palacio,VAN,22,53,17,36,393.3,108,43,98,43.9,0,2,0.0,22,37,59.5,17,34,51,48,44,20,0,32,257,0,0,-43
342,Corie Blount,PHX,31,38,27,11,444.7,107,44,89,49.4,0,2,0.0,19,33,57.6,52,61,113,10,28,15,7,78,296,0,0,43
343,Gheorghe Muresan,NJN,29,30,7,23,269.5,105,41,90,45.6,0,0,0.0,23,38,60.5,24,44,68,9,16,0,12,52,220,1,0,20
344,Popeye Jones,DEN,30,40,14,26,330.5,104,44,104,42.3,2,3,66.7,14,19,73.7,41,62,103,19,13,3,6,50,270,1,0,25
345,Chuck Person,SEA,36,37,19,18,338.9,102,37,123,30.1,24,95,25.3,4,8,50.0,6,47,53,22,12,5,2,56,208,0,0,4
346,Rex Walters,MIA,30,33,20,13,388.1,93,38,91,41.8,5,20,25.0,12,16,75.0,8,28,36,65,29,6,0,44,223,0,0,-22
347,Evan Eschmeyer,NJN,25,31,14,17,374.0,91,38,72,52.8,0,0,0.0,15,30,50.0,40,68,108,21,21,8,21,84,318,0,0,-27
348,Roy Rogers,DEN,26,40,19,21,354.9,89,35,88,39.8,0,1,0.0,19,41,46.3,33,47,80,9,10,2,38,36,309,1,0,-17
349,Steve Kerr,SAS,34,32,24,8,268.5,89,32,74,43.2,16,31,51.6,9,11,81.8,3,16,19,12,7,4,0,14,135,0,0,-12
350,Haywoode Workman,TOR,34,36,16,20,348.0,86,31,90,34.4,14,43,32.6,10,15,66.7,1,25,26,61,18,20,0,37,251,0,0,-60
351,Cory Alexander,DEN,27,29,11,18,328.4,82,28,98,28.6,9,35,25.7,17,22,77.3,8,34,42,58,28,24,2,39,269,0,0,-30
352,Rick Hughes,DAL,26,21,4,17,224.8,82,35,72,48.6,0,1,0.0,12,26,46.2,24,25,49,9,14,3,1,30,152,0,0,19
