RANK,Player,Team,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
174,Luc Longley,CHI,28,59,49,10,1472.4,537,221,485,45.6,0,2,0.0,95,120,79.2,121,211,332,141,111,23,66,191,1303,2,0,294
175,Michael Smith,SAC,25,81,34,47,2518.3,532,202,375,53.9,0,0,0.0,128,258,49.6,257,512,769,191,130,82,60,249,2037,12,0,-91
176,Doug West,MIN,30,68,31,37,1924.8,531,226,484,46.7,15,45,33.3,64,94,68.1,37,111,148,113,66,61,24,218,1067,0,0,-148
177,Byron Scott,LAL,36,79,54,25,1439.8,526,163,379,43.0,73,188,38.8,127,151,84.1,21,97,118,99,53,46,16,72,949,0,0,199
178,Muggsy Bogues,CHH,32,65,46,19,1877.0,522,204,443,46.0,60,144,41.7,54,64,84.4,25,116,141,469,108,82,2,114,1539,9,0,192
179,Khalid Reeves,DAL,24,63,19,44,1432.3,516,184,470,39.1,83,227,36.6,65,87,74.7,34,85,119,226,108,34,9,159,1019,3,0,-251
180,Tom Hammonds,DEN,30,81,21,60,1757.2,506,191,398,48.0,0,2,0.0,124,172,72.1,135,266,401,64,88,16,24,205,1115,2,0,-242
181,Tyus Edney,SAC,24,70,31,39,1375.9,485,150,391,38.4,8,42,19.0,177,215,82.3,34,79,113,226,112,60,2,97,1034,1,0,-71
182,Jalen Rose,IND,24,66,31,35,1187.7,482,172,377,45.6,21,72,29.2,117,156,75.0,27,94,121,155,107,57,18,136,978,0,0,23
183,Ron Harper,CHI,33,76,64,12,1737.5,480,177,406,43.6,68,188,36.2,58,82,70.7,46,147,193,191,50,86,38,138,1320,0,0,420
184,Blue Edwards,VAN,31,61,9,52,1434.6,478,182,458,39.7,25,89,28.1,89,109,81.7,49,140,189,114,81,38,20,135,969,0,0,-311
185,Jerome Kersey,LAL,35,70,48,22,1765.2,476,194,449,43.2,17,65,26.2,71,118,60.2,112,251,363,89,74,119,49,219,1475,4,0,158
186,Terry Dehere,LAC,25,73,30,43,1050.8,470,148,383,38.6,52,160,32.5,122,148,82.4,15,80,95,158,96,27,3,142,815,0,0,21
187,Buck Williams,NYK,37,74,53,21,1501.5,465,175,326,53.7,0,1,0.0,115,179,64.2,166,231,397,53,79,40,38,204,1176,4,0,144
188,Vitaly Potapenko,CLE,22,80,40,40,1238.6,465,186,423,44.0,1,2,50.0,92,125,73.6,105,112,217,40,109,26,34,216,856,0,0,-37
189,Lawrence Moten,VAN,25,67,11,56,1216.3,447,171,441,38.8,41,141,29.1,64,99,64.6,43,76,119,129,81,48,24,83,918,0,0,-228
190,Brooks Thompson,DEN,26,67,18,49,1055.8,445,162,406,39.9,97,244,39.8,24,38,63.2,18,78,96,180,87,55,2,126,914,1,0,-111
191,Donyell Marshall,GSW,24,61,19,42,1022.8,444,174,421,41.3,35,111,31.5,61,98,62.2,92,184,276,53,55,25,46,96,1013,3,0,-179
192,Brent Barry,LAC,25,59,24,35,1095.4,442,155,379,40.9,56,173,32.4,76,93,81.7,30,80,110,154,76,51,15,88,927,1,0,100
193,Theo Ratliff,DET,24,76,48,28,1291.9,439,179,337,53.1,0,0,0.0,81,116,69.8,109,147,256,13,56,29,111,181,1130,2,0,129
194,Matt Geiger,CHH,27,49,34,15,1042.7,437,171,350,48.9,6,20,30.0,89,127,70.1,100,158,258,38,67,20,27,153,878,4,0,10
195,Aaron McKie,DET,24,83,48,35,1623.9,433,150,365,41.1,41,103,39.8,92,110,83.6,40,181,221,161,90,77,22,130,1147,1,0,133
196,Chris Whitney,WAS,25,82,44,38,1115.4,430,139,330,42.1,58,163,35.6,94,113,83.2,13,91,104,182,68,49,4,100,919,0,0,42
197,Eddie Johnson,HOU,38,52,32,20,911.6,424,160,362,44.2,49,131,37.4,55,68,80.9,27,111,138,52,47,15,2,81,672,1,0,76
198,Robert Horry,LAL,26,54,25,29,1394.6,423,157,360,43.6,49,154,31.8,60,90,66.7,68,169,237,110,72,66,55,153,1163,2,0,93
199,Darrell Armstrong,ORL,29,67,34,33,1009.0,411,132,345,38.3,55,181,30.4,92,106,86.8,35,41,76,175,99,61,9,114,876,1,0,32
200,Lee Mayberry,VAN,27,80,14,66,1959.7,410,149,370,40.3,83,221,37.6,29,46,63.0,29,105,134,329,91,60,8,159,1177,2,0,-419
201,Charlie Ward,NYK,26,79,56,23,1764.6,409,133,337,39.5,48,154,31.2,95,125,76.0,45,175,220,326,147,83,15,188,1309,2,0,85
202,Eldridge Recasner,ATL,29,71,48,23,1201.7,405,148,350,42.3,58,140,41.4,51,58,87.9,35,80,115,94,65,38,4,97,745,0,0,-37
203,Don MacLean,PHI,27,37,11,26,730.9,402,163,365,44.7,12,38,31.6,64,97,66.0,41,99,140,37,47,12,10,71,645,1,0,-61
204,Rex Walters,PHI,27,59,18,41,1042.1,402,148,325,45.5,57,148,38.5,49,62,79.0,21,86,107,113,61,28,3,75,732,1,0,-187
205,Derrick McKey,IND,30,50,24,26,1447.2,400,148,379,39.1,15,58,25.9,89,123,72.4,80,161,241,135,83,47,30,141,1040,2,0,-17
206,Duane Ferrell,IND,32,62,33,29,1114.3,394,159,337,47.2,18,44,40.9,58,94,61.7,57,84,141,66,55,38,6,120,739,0,0,29
207,Dan Majerle,MIA,31,36,27,9,1262.2,390,141,347,40.6,68,201,33.8,40,59,67.8,45,117,162,116,50,54,14,75,912,1,0,123
208,Sharone Wright,TOR,24,60,23,37,1009.9,390,161,403,40.0,0,1,0.0,68,133,51.1,79,107,186,28,93,15,50,146,757,2,0,-193
209,B.J. Armstrong,GSW,29,49,19,30,1020.1,389,148,327,45.3,25,90,27.8,68,79,86.1,7,66,73,126,53,25,2,56,694,0,0,-148
210,Eric Piatkowski,LAC,26,65,28,37,748.4,388,134,298,45.0,51,120,42.5,69,84,82.1,49,56,105,52,46,33,10,85,675,0,0,67
211,Anthony Goldwire,DEN,25,60,22,38,1193.6,387,131,330,39.7,64,153,41.8,61,78,78.2,12,72,84,219,76,33,2,104,845,3,0,-73
212,Shandon Anderson,UTA,23,65,56,9,1066.8,386,147,318,46.2,24,47,51.1,68,99,68.7,52,127,179,49,73,27,8,113,706,0,0,37
213,Keith Askins,MIA,29,78,60,18,1768.8,384,138,319,43.3,69,172,40.1,39,58,67.2,86,185,271,75,59,54,19,196,982,1,0,171
214,Mark Bryant,PHX,32,41,19,22,1016.4,380,152,275,55.3,0,0,0.0,76,108,70.4,67,145,212,47,46,22,5,136,740,1,0,52
215,Andrew DeClercq,GSW,24,71,26,45,1068.4,375,142,273,52.0,0,0,0.0,91,151,60.3,122,176,298,32,76,33,27,229,885,3,0,-109
216,Jaren Jackson,WAS,29,75,41,34,1129.0,374,134,329,40.7,53,158,33.5,53,69,76.8,31,101,132,65,61,45,16,131,752,0,0,31
217,Felton Spencer,GSW,29,73,24,49,1560.2,372,139,284,48.9,0,0,0.0,94,161,58.4,157,259,416,22,88,34,50,275,1068,1,0,-50
218,Erick Dampier,IND,21,72,37,35,1047.9,370,131,336,39.0,1,1,100,107,168,63.7,96,198,294,43,84,19,73,153,979,2,0,-77
219,Terry Cummings,SEA,36,45,31,14,825.0,370,155,319,48.6,3,5,60.0,57,82,69.5,70,113,183,39,45,33,7,113,723,0,0,36
220,Howard Eisley,UTA,24,82,64,18,1080.8,368,139,308,45.1,20,72,27.8,70,89,78.7,20,64,84,198,110,44,10,141,818,0,0,62
221,Scott Williams,PHI,29,62,18,44,1319.2,362,162,318,50.9,0,2,0.0,38,55,69.1,155,242,397,41,50,44,41,206,1105,4,0,-121
222,Henry James,ATL,31,53,39,14,948.6,356,125,305,41.0,76,180,42.2,30,36,83.3,27,54,81,21,29,11,1,98,492,0,0,30
223,Dino Radja,BOS,30,25,6,19,873.6,349,149,339,44.0,0,1,0.0,51,71,71.8,44,167,211,48,70,23,48,76,817,7,0,-69
224,Tony Smith,CHH,29,69,43,26,1291.6,346,138,337,40.9,32,99,32.3,38,59,64.4,38,56,94,150,73,48,19,110,812,0,0,5
225,Wayman Tisdale,PHX,33,53,25,28,778.6,346,158,371,42.6,0,0,0.0,30,48,62.5,35,85,120,20,36,8,21,111,571,0,0,-69
226,Xavier McDaniel,NJN,34,62,19,43,1172.8,346,138,355,38.9,5,25,20.0,65,89,73.0,124,194,318,65,70,36,17,144,914,4,0,4
227,George Lynch,VAN,26,41,8,33,1056.9,342,137,291,47.1,8,31,25.8,60,97,61.9,98,163,261,76,64,63,17,97,945,5,0,-181
228,Travis Knight,LAL,22,71,48,23,1158.3,342,140,275,50.9,0,0,0.0,62,100,62.0,130,189,319,39,49,31,58,170,1001,5,0,120
229,Eric Montross,NJN,25,78,27,51,1825.4,341,160,350,45.7,0,0,0.0,21,62,33.9,180,338,518,61,77,20,73,268,1256,3,0,-244
230,Randy Brown,CHI,29,72,61,11,1060.5,341,140,333,42.0,4,22,18.2,57,84,67.9,34,77,111,133,58,81,17,116,910,0,0,180
231,Chris Carr,MIN,23,55,28,27,822.4,337,125,271,46.1,31,88,35.2,56,73,76.7,31,82,113,48,37,24,10,93,610,0,0,50
232,Tony Delk,CHH,23,61,39,22,867.3,332,119,256,46.5,52,112,46.4,42,51,82.4,31,68,99,99,68,36,6,71,657,1,0,13
233,Pooh Richardson,LAC,31,59,27,32,1065.7,330,131,344,38.1,42,128,32.8,26,43,60.5,25,73,98,169,62,54,5,82,816,0,0,-81
234,Grant Long,DET,31,65,41,24,1170.2,326,123,275,44.7,17,47,36.2,63,84,75.0,88,134,222,39,48,43,6,106,750,2,0,69
235,John Wallace,NYK,23,68,48,20,786.9,325,122,236,51.7,2,4,50.0,79,110,71.8,51,104,155,37,76,21,25,102,629,1,0,15
236,Greg Anderson,SAS,33,82,20,62,1662.0,322,130,262,49.6,0,1,0.0,62,93,66.7,157,291,448,34,73,63,67,225,1228,4,0,-453
237,Matt Bullard,HOU,30,71,47,24,1021.9,320,114,284,40.1,67,183,36.6,25,34,73.5,13,104,117,67,38,21,18,68,640,0,0,22
238,Michael Curry,DET,28,81,53,28,1217.0,318,99,221,44.8,23,77,29.9,97,108,89.8,23,96,119,43,28,31,12,128,626,0,0,89
239,Chris Dudley,POR,32,81,48,33,1840.8,317,126,293,43.0,0,0,0.0,65,137,47.4,204,389,593,41,80,39,95,247,1412,2,0,-54
240,Harvey Grant,WAS,31,78,42,36,1606.6,316,129,314,41.1,28,89,31.5,30,39,76.9,64,192,256,68,30,47,48,167,980,0,0,28
241,Chris Morris,UTA,31,73,59,14,975.6,314,122,299,40.8,31,113,27.4,39,54,72.2,37,125,162,43,45,29,24,121,687,0,0,-130
242,Jim McIlvaine,SEA,24,82,57,25,1480.7,314,130,275,47.3,1,7,14.3,53,107,49.5,132,197,329,23,62,39,164,247,1290,0,0,251
243,Bimbo Coles,GSW,29,51,19,32,1181.2,311,122,314,38.9,30,102,29.4,37,49,75.5,39,79,118,149,59,35,7,96,743,0,0,-149
244,Dennis Rodman,CHI,36,55,48,7,1949.4,311,128,286,44.8,5,19,26.3,50,88,56.8,320,563,883,170,111,32,19,172,1668,11,0,571
245,Derek Fisher,LAL,22,80,55,25,916.4,309,104,262,39.7,22,73,30.1,79,120,65.8,25,72,97,119,71,41,5,87,671,0,0,71
246,Kevin Gamble,SAC,31,62,26,36,953.7,307,123,286,43.0,54,112,48.2,7,10,70.0,13,94,107,77,27,21,17,76,638,0,0,-89
247,Dana Barros,BOS,30,24,6,18,706.7,300,110,253,43.5,43,105,41.0,37,43,86.0,5,43,48,81,39,26,6,34,536,0,0,-94
248,Kenny Smith,DEN,32,48,16,32,762.2,300,101,239,42.3,59,135,43.7,39,45,86.7,4,40,44,116,71,19,0,30,513,0,0,-210
249,Larry Stewart,SEA,28,70,50,20,980.2,300,112,252,44.4,9,37,24.3,67,93,72.0,75,96,171,52,63,31,23,108,682,1,0,81
250,Todd Fuller,GSW,22,75,28,47,945.4,300,112,264,42.4,0,0,0.0,76,110,69.1,108,141,249,24,52,10,20,146,673,2,0,-173
251,Erick Strickland,DAL,23,28,8,20,759.0,297,102,256,39.8,28,92,30.4,65,80,81.3,21,69,90,68,66,27,5,75,537,0,0,-70
252,Scott Burrell,GSW,26,57,25,32,942.8,296,99,272,36.4,41,116,35.3,57,76,75.0,49,109,158,74,53,28,19,120,685,0,0,25
253,Oliver Miller,TOR,27,61,22,39,1155.8,294,123,238,51.7,0,2,0.0,48,79,60.8,105,201,306,87,90,47,63,181,1032,3,0,-11
254,Lucious Harris,PHI,26,54,13,41,811.2,293,112,294,38.1,36,99,36.4,33,47,70.2,27,44,71,50,34,41,3,45,551,0,0,-76
255,Sam Mack,HOU,27,52,34,18,904.1,292,105,262,40.1,47,142,33.1,35,42,83.3,20,86,106,58,42,29,6,67,569,0,0,-29
256,Jon Barry,ATL,27,58,38,20,965.0,285,100,246,40.7,48,124,38.7,37,46,80.4,26,73,99,115,59,55,3,56,691,0,0,103
257,Bill Wennington,CHI,34,61,53,8,780.9,280,118,237,49.8,0,2,0.0,44,53,83.0,46,83,129,41,31,11,11,132,531,1,0,105
258,Stacey Augmon,POR,28,60,41,19,943.5,279,105,220,47.7,0,0,0.0,69,97,71.1,47,91,138,55,64,42,17,87,640,0,0,103
259,Greg Foster,UTA,28,79,62,17,920.0,278,111,245,45.3,2,3,66.7,54,65,83.1,56,131,187,31,54,10,20,145,585,0,0,2
260,Andrew Lang,MIL,31,52,24,28,1198.1,274,115,248,46.4,0,0,0.0,44,61,72.1,94,184,278,25,39,26,47,140,825,2,0,-38
261,Othella Harrington,HOU,23,57,37,20,858.3,273,112,204,54.9,0,3,0.0,49,81,60.5,75,123,198,18,57,12,22,112,583,1,0,20
262,Loren Meyer,PHX,24,54,24,30,702.5,266,108,244,44.3,4,7,57.1,46,64,71.9,53,92,145,19,62,11,15,125,485,1,0,-115
263,Sean Rooks,LAL,27,69,47,22,735.2,265,87,185,47.0,0,1,0.0,91,130,70.0,56,107,163,42,51,17,38,123,638,2,0,22
264,Brian Grant,SAC,25,24,9,15,610.1,252,91,207,44.0,0,0,0.0,70,90,77.8,49,93,142,28,44,19,25,74,552,4,0,-97
265,Cherokee Parks,MIN,24,76,38,38,962.7,252,103,202,51.0,0,1,0.0,46,76,60.5,83,112,195,34,32,41,48,150,772,0,0,4
266,Randy Livingston,HOU,22,64,41,23,982.2,251,100,229,43.7,9,22,40.9,42,65,64.6,32,62,94,155,102,40,12,107,650,0,0,1
267,Corie Blount,LAL,28,58,40,18,1004.5,241,92,179,51.4,1,3,33.3,56,83,67.5,113,163,276,35,50,22,26,121,719,6,0,16
268,Vincent Askew,DEN,31,43,19,24,840.3,239,81,186,43.5,7,24,29.2,70,88,79.5,25,73,98,90,46,17,6,123,515,0,0,-36
269,David Wingate,SEA,33,65,49,16,929.1,236,89,214,41.6,25,71,35.2,33,40,82.5,23,51,74,80,37,44,5,108,555,0,0,28
270,Adam Keefe,UTA,27,62,48,14,916.8,235,82,160,51.3,0,1,0.0,71,103,68.9,75,141,216,32,45,30,13,97,626,1,0,122
271,Ed O'Bannon,DAL,24,64,16,48,806.6,235,93,279,33.3,18,70,25.7,31,35,88.6,50,98,148,39,20,29,12,97,574,1,0,-116
272,John Crotty,MIA,27,48,35,13,662.3,232,79,154,51.3,20,49,40.8,54,64,84.4,15,32,47,102,42,18,0,79,453,0,0,-41
273,Mark West,CLE,36,70,36,34,960.8,227,100,180,55.6,0,0,0.0,27,56,48.2,69,117,186,19,52,11,55,142,625,1,0,41
274,Jerome Allen,DEN,24,76,27,49,944.0,226,77,220,35.0,30,93,32.3,42,72,58.3,25,73,98,152,69,31,4,84,608,0,0,-85
275,Fred Hoiberg,IND,24,47,24,23,572.5,224,67,156,42.9,29,70,41.4,61,77,79.2,13,68,81,41,22,27,6,51,460,0,0,42
276,Greg Minor,BOS,25,23,6,17,547.8,220,94,196,48.0,1,8,12.5,31,36,86.1,30,50,80,34,22,15,2,45,396,0,0,-16
277,Donald Royal,CHH,31,62,32,30,861.4,218,62,146,42.5,0,2,0.0,94,117,80.3,52,102,154,25,47,23,11,100,495,0,0,-102
278,Doug Overton,PHI,27,61,17,44,637.6,217,81,190,42.6,10,40,25.0,45,48,93.8,18,50,68,101,39,24,0,44,483,0,0,-3
279,Craig Ehlo,SEA,35,62,45,17,850.7,214,87,248,35.1,27,95,28.4,13,26,50.0,39,71,110,68,45,36,4,71,523,0,0,94
280,Steve Nash,PHX,23,65,30,35,685.6,213,74,175,42.3,23,55,41.8,42,51,82.4,16,47,63,138,63,20,0,92,493,1,0,-108
281,Samaki Walker,DAL,21,43,14,29,601.7,212,82,186,44.1,0,1,0.0,48,74,64.9,47,100,147,17,39,15,22,71,486,0,0,-130
282,Dontonio Wingfield,POR,23,47,30,17,565.6,211,79,193,40.9,26,77,33.8,27,40,67.5,63,74,137,45,49,14,6,101,454,1,0,18
283,Chucky Brown,MIL,29,70,25,45,754.5,204,78,154,50.6,1,6,16.7,47,70,67.1,41,107,148,28,19,9,22,100,498,0,0,-76
284,Aaron Williams,VAN,25,33,4,29,562.4,203,85,148,57.4,0,1,0.0,33,49,67.3,62,81,143,15,32,16,29,72,500,0,0,-104
285,Reggie Slater,TOR,26,26,8,18,404.3,203,82,149,55.0,0,2,0.0,39,75,52.0,40,55,95,21,29,9,6,34,365,2,0,3
286,Alan Henderson,ATL,24,30,20,10,498.4,199,77,162,47.5,0,0,0.0,45,75,60.0,47,69,116,23,29,21,6,73,425,2,0,-80
287,Eric Snow,SEA,24,67,49,18,765.1,199,74,164,45.1,4,15,26.7,47,66,71.2,17,53,70,158,48,37,3,93,592,0,0,-32
288,Kevin Edwards,NJN,31,32,10,22,475.4,190,69,183,37.7,15,43,34.9,37,43,86.0,9,34,43,57,49,17,4,34,341,0,0,-85
289,Clifford Rozier,TOR,24,42,15,27,734.7,189,79,174,45.4,0,2,0.0,31,61,50.8,102,132,234,31,29,24,44,97,691,1,0,-83
290,Acie Earl,MIL,27,47,14,33,500.1,188,67,179,37.4,0,5,0.0,54,84,64.3,35,61,96,20,35,15,28,61,427,0,0,-60
291,Chris Robinson,VAN,23,41,6,35,679.7,188,69,182,37.9,34,89,38.2,16,26,61.5,23,48,71,65,34,28,9,85,448,0,0,-154
292,Jermaine O'Neal,POR,18,45,31,14,459.7,185,69,153,45.1,0,1,0.0,47,78,60.3,39,85,124,8,27,2,26,46,403,0,0,26
293,Pete Chilcutt,VAN,28,54,6,48,661.6,182,72,165,43.6,25,69,36.2,13,22,59.1,67,89,156,47,28,26,17,52,541,1,0,-188
294,Hubert Davis,TOR,27,36,10,26,622.9,181,74,184,40.2,16,70,22.9,17,23,73.9,11,29,40,34,21,11,2,40,298,0,0,-41
295,Stojko Vrankovic,MIN,33,53,24,29,767.2,181,78,139,56.1,0,0,0.0,25,37,67.6,57,111,168,14,52,10,67,121,583,0,0,-150
296,Ray Owes,GSW,24,57,23,34,591.9,177,75,180,41.7,1,5,20.0,26,46,56.5,64,99,163,15,23,15,20,86,477,2,0,-83
297,Rumeal Robinson,POR,30,54,38,16,500.9,176,66,164,40.2,18,56,32.1,26,35,74.3,6,41,47,73,43,24,2,60,377,0,0,23
298,Stephen Howard,UTA,26,49,42,7,414.5,176,62,108,57.4,0,0,0.0,52,81,64.2,29,56,85,11,25,19,12,62,363,0,0,-8
299,Donny Marshall,CLE,24,56,25,31,549.6,175,52,160,32.5,33,87,37.9,38,54,70.4,22,48,70,24,32,24,3,60,344,0,0,-113
300,Shawn Respert,TOR,25,41,15,26,496.9,172,59,139,42.4,20,57,35.1,34,39,87.2,14,25,39,40,30,20,2,40,315,0,0,-44
301,Antonio Lang,CLE,25,64,32,32,843.7,171,68,162,42.0,0,6,0.0,35,48,72.9,52,75,127,33,50,33,30,111,512,0,0,1
302,Stanley Roberts,LAC,27,18,7,11,378.3,171,63,148,42.6,0,0,0.0,45,64,70.3,24,67,91,9,23,8,23,57,364,1,0,38
303,Nate McMillan,SEA,32,37,25,12,801.6,169,61,149,40.9,28,84,33.3,19,29,65.5,15,103,118,140,32,58,6,78,681,0,0,217
304,Joe Kleine,NJN,35,59,23,36,848.6,168,69,170,40.6,2,3,66.7,28,38,73.7,62,141,203,35,41,17,18,110,528,0,0,-142
305,Robert Parish,CHI,43,43,36,7,406.4,161,70,143,49.0,0,0,0.0,21,31,67.7,42,47,89,22,28,6,19,40,348,0,0,105
306,Dee Brown,BOS,28,21,4,17,521.9,160,61,166,36.7,20,65,30.8,18,22,81.8,8,40,48,67,24,31,7,45,408,0,0,-65
307,Malik Rose,CHH,22,54,34,20,525.4,160,61,128,47.7,0,2,0.0,38,62,61.3,70,94,164,32,41,28,17,114,499,0,0,12
308,Martin Muursepp,DAL,22,42,15,27,349.4,156,54,131,41.2,4,24,16.7,44,70,62.9,35,32,67,20,18,12,11,58,317,0,0,-87
309,Brett Szabo,BOS,29,70,11,59,664.8,153,54,121,44.6,0,1,0.0,45,61,73.8,56,109,165,17,41,16,32,119,480,1,0,-171
310,Jamie Feick,SAS,22,41,10,31,622.4,151,56,157,35.7,5,14,35.7,34,67,50.7,82,132,214,26,31,16,14,78,506,4,0,-128
311,Michael Cage,PHI,35,82,22,60,1241.4,151,66,141,46.8,0,0,0.0,19,41,46.3,112,208,320,43,17,48,42,118,853,0,0,-304
312,Mitchell Butler,POR,26,49,29,20,462.9,148,52,125,41.6,12,39,30.8,32,50,64.0,19,34,53,30,27,13,2,55,275,0,0,22
313,Willie Burton,ATL,29,24,15,9,382.2,148,39,116,33.6,13,46,28.3,57,68,83.8,11,30,41,11,27,8,3,55,220,0,0,-57
314,Bobby Hurley,SAC,26,49,18,31,628.9,143,46,125,36.8,14,45,31.1,37,53,69.8,9,29,38,146,55,27,3,53,443,1,0,-39
315,George Zidek,DEN,23,52,22,30,374.0,143,49,118,41.5,0,2,0.0,45,57,78.9,35,51,86,14,27,5,3,61,264,0,0,-113
316,Jud Buechler,CHI,29,76,65,11,700.7,139,58,158,36.7,18,54,33.3,5,14,35.7,45,81,126,60,27,23,21,50,485,0,0,68
317,Lionel Simmons,SAC,28,41,13,28,520.8,139,45,136,33.1,7,30,23.3,42,48,87.5,30,74,104,57,34,8,13,58,378,0,0,-236
318,Dan Schayes,ORL,38,45,25,20,541.1,133,47,120,39.2,0,1,0.0,39,52,75.0,41,84,125,14,27,15,16,74,370,1,0,-6
319,Don Reid,DET,23,47,31,16,461.9,132,54,112,48.2,0,1,0.0,24,32,75.0,36,65,101,14,23,16,15,105,344,1,0,-43
320,John Long,TOR,40,32,12,20,369.7,129,46,117,39.3,12,34,35.3,25,28,89.3,6,34,40,21,24,9,2,28,218,0,0,-63
321,Rafael Addison,CHH,32,41,30,11,352.7,128,49,122,40.2,8,20,40.0,22,28,78.6,19,26,45,34,17,8,3,52,249,0,0,-41
322,Brent Price,HOU,28,25,14,11,391.2,126,44,105,41.9,17,53,32.1,21,21,100,10,19,29,65,32,17,0,34,277,0,0,33
323,Melvin Booker,GSW,24,21,8,13,427.1,122,46,105,43.8,12,37,32.4,18,20,90.0,7,22,29,53,27,3,2,28,224,0,0,-24
324,Duane Causwell,SAC,29,46,17,29,593.5,118,48,94,51.1,2,3,66.7,20,37,54.1,57,70,127,20,34,15,38,130,425,1,0,-133
325,Sarunas Marciulionis,DEN,33,17,5,12,255.9,116,38,101,37.6,11,30,36.7,29,36,80.6,12,18,30,25,40,12,1,38,189,0,0,-37
326,Kurt Thomas,MIA,24,18,10,8,374.6,113,39,105,37.1,0,1,0.0,35,46,76.1,31,76,107,9,25,12,9,67,293,1,0,-13
327,Priest Lauderdale,ATL,23,35,26,9,179.9,111,49,89,55.1,0,1,0.0,13,23,56.5,16,27,43,12,37,1,9,39,174,0,0,-12
328,Gary Grant,MIA,32,28,21,7,364.9,110,39,110,35.5,14,46,30.4,18,22,81.8,8,30,38,45,27,16,0,39,244,0,0,27
329,David Robinson,SAS,31,6,3,3,146.9,106,36,72,50.0,0,0,0.0,34,52,65.4,19,32,51,8,8,6,6,9,207,2,0,21
330,Kevin Duckworth,LAC,33,26,10,16,383.5,104,45,103,43.7,3,4,75.0,11,16,68.8,23,37,60,16,33,9,11,63,227,0,0,-145
331,Adrian Caldwell,PHI,30,45,12,33,571.6,101,40,92,43.5,0,2,0.0,21,50,42.0,58,109,167,12,28,16,8,87,363,0,0,-79
332,Ivano Newbill,ATL,26,72,49,23,848.4,100,40,91,44.0,0,0,0.0,20,52,38.5,76,128,204,24,42,28,15,115,468,0,0,6
333,Tracy Moore,HOU,31,27,19,8,238.1,99,33,85,38.8,11,43,25.6,22,31,71.0,11,15,26,20,14,5,0,19,161,0,0,-40
334,Lloyd Daniels,NJN,29,22,4,18,308.5,98,36,119,30.3,21,70,30.0,5,6,83.3,19,24,43,26,14,10,3,33,214,0,0,-51
335,Joe Wolf,MIL,32,56,23,33,522.5,95,40,89,44.9,1,7,14.3,14,19,73.7,32,80,112,20,14,14,11,105,320,0,0,-42
336,Greg Graham,SEA,26,28,23,5,193.1,93,29,80,36.3,9,31,29.0,26,40,65.0,2,11,13,11,10,12,1,12,154,0,0,7
337,Dickey Simpkins,CHI,25,48,41,7,393.0,91,31,93,33.3,1,4,25.0,28,40,70.0,36,56,92,31,35,5,5,44,243,0,0,-5
338,Jeff Grayer,SAC,31,25,13,12,317.1,91,38,83,45.8,4,11,36.4,11,20,55.0,21,17,38,25,15,8,7,42,204,0,0,-30
339,Litterial Green,DET,27,45,27,18,305.2,90,30,64,46.9,0,10,0.0,30,47,63.8,6,16,22,41,15,16,1,27,214,0,0,67
340,Charles Smith,SAS,31,19,5,14,328.3,88,34,84,40.5,0,1,0.0,20,26,76.9,18,47,65,14,22,13,22,44,270,1,0,-39
341,Alton Lister,BOS,38,53,8,45,515.1,87,32,77,41.6,0,0,0.0,23,31,74.2,66,102,168,13,30,8,14,95,344,0,0,-118
342,Tony Dumas,PHX,24,24,6,18,279.2,86,33,96,34.4,4,28,14.3,16,25,64.0,3,13,16,25,16,10,2,45,163,0,0,-21
343,Mark Hendrickson,PHI,23,29,5,24,299.5,85,32,77,41.6,3,12,25.0,18,26,69.2,35,57,92,3,14,10,4,32,228,1,0,-22
344,Zan Tabak,TOR,27,13,6,7,217.7,84,32,71,45.1,0,0,0.0,20,29,69.0,20,29,49,14,21,6,11,35,194,0,0,-44
345,Darvin Ham,IND,23,36,13,23,314.7,83,33,62,53.2,0,0,0.0,17,35,48.6,29,27,56,14,22,9,8,57,200,0,0,-14
346,Willie Anderson,MIA,30,28,22,6,300.6,83,29,64,45.3,8,19,42.1,17,20,85.0,15,27,42,34,19,14,4,36,219,0,0,-13
347,Marcus Brown,POR,23,21,11,10,182.0,82,28,70,40.0,13,32,40.6,13,19,68.4,4,11,15,20,13,8,2,26,147,0,0,20
348,David Vaughn,ORL,24,35,17,18,296.7,81,31,72,43.1,0,0,0.0,19,30,63.3,35,60,95,7,29,8,15,43,246,0,0,-34
349,Frank Brickowski,BOS,37,17,5,12,255.8,81,32,73,43.8,7,20,35.0,10,14,71.4,6,28,34,15,19,5,4,42,152,0,0,-119
350,Greg Dreiling,DAL,33,40,7,33,387.0,80,34,74,45.9,1,1,100,11,27,40.7,19,57,76,11,9,8,7,65,224,0,0,-37
351,Michael Hawkins,BOS,24,29,3,26,323.9,80,29,68,42.6,10,31,32.3,12,15,80.0,9,22,31,64,28,16,1,40,236,0,0,-53
352,Jamie Watson,DAL,25,23,10,13,339.9,78,31,72,43.1,4,12,33.3,12,16,75.0,18,29,47,33,24,22,4,34,238,0,0,-44
353,Reggie Williams,NJN,33,13,3,10,199.5,76,29,76,38.2,9,34,26.5,9,12,75.0,5,26,31,10,12,8,4,33,152,0,0,-57
