RANK,Player,Team,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
176,Markieff Morris,PHX,22,63,31,32,1227.0,467,174,436,39.9,43,124,34.7,76,106,71.7,69,210,279,65,70,41,42,179,1078,1,0,-73
177,J.J. Barea,MIN,28,41,15,26,1032.0,463,167,418,40.0,53,143,37.1,76,98,77.6,14,100,114,232,103,21,0,61,908,7,1,-94
178,Jimmer Fredette,SAC,23,61,20,41,1134.7,462,172,446,38.6,78,216,36.1,40,48,83.3,17,56,73,108,67,30,3,73,744,0,0,-208
179,Stephen Jackson,SAS,34,47,28,19,1211.5,461,159,425,37.4,49,170,28.8,94,114,82.5,22,141,163,118,103,54,13,99,932,0,0,32
180,Omri Casspi,CLE,24,65,21,44,1341.4,459,166,412,40.3,53,168,31.5,74,108,68.5,63,165,228,66,64,37,21,115,942,0,0,-301
181,Ronnie Brewer,CHI,27,66,50,16,1635.0,455,190,445,42.7,19,69,27.5,56,100,56.0,72,159,231,137,59,72,21,64,1158,1,0,195
182,Zaza Pachulia,ATL,28,58,34,24,1640.3,455,169,339,49.9,0,0,0.0,117,158,74.1,154,303,457,79,81,55,29,172,1293,11,0,82
183,Kevin Seraphin,WAS,22,57,16,41,1175.8,453,203,382,53.1,0,1,0.0,47,70,67.1,103,177,280,33,66,19,76,133,1058,5,0,-37
184,Amir Johnson,TOR,25,64,22,42,1552.9,452,196,340,57.6,2,5,40.0,58,84,69.0,149,259,408,79,94,33,69,209,1272,8,0,16
185,JJ Hickson,POR,23,54,18,36,1244.3,452,183,392,46.7,0,2,0.0,86,134,64.2,133,202,335,45,70,30,35,85,1047,9,0,-202
186,Trevor Ariza,NOH,27,41,12,29,1350.1,444,168,403,41.7,29,87,33.3,79,102,77.5,41,174,215,135,76,69,25,73,1111,0,0,-172
187,Norris Cole,MIA,23,65,46,19,1260.4,441,177,450,39.3,21,76,27.6,66,85,77.6,21,70,91,133,105,44,2,124,783,0,0,-52
188,Manu Ginobili,SAS,34,34,28,6,792.3,440,150,285,52.6,52,126,41.3,88,101,87.1,18,98,116,151,64,24,12,56,850,0,0,223
189,JR Smith,NYK,26,35,21,14,967.2,436,165,405,40.7,67,193,34.7,39,55,70.9,29,107,136,84,46,54,6,87,859,0,0,97
190,Ricky Rubio,MIN,21,41,21,20,1403.7,436,139,389,35.7,32,94,34.0,126,157,80.3,21,150,171,336,131,91,8,97,1311,12,0,51
191,Matt Bonner,SAS,32,65,49,16,1325.6,429,154,350,44.0,105,250,42.0,16,21,76.2,29,185,214,61,14,15,21,68,871,1,0,361
192,Alec Burks,UTA,20,59,33,26,938.9,425,153,357,42.9,15,45,33.3,104,143,72.7,57,75,132,55,51,27,5,84,711,0,0,-25
193,Jason Maxiell,DET,29,65,24,41,1465.7,424,183,383,47.8,0,2,0.0,58,106,54.7,126,207,333,41,71,32,50,151,1060,3,0,-73
194,Delonte West,DAL,28,44,25,19,1060.3,421,166,360,46.1,27,76,35.5,62,70,88.6,13,88,101,139,76,58,11,67,882,0,0,-28
195,Trevor Booker,WAS,24,50,12,38,1261.4,419,181,341,53.1,1,2,50.0,56,93,60.2,119,206,325,40,58,48,43,138,1084,4,0,-133
196,Michael Redd,PHX,32,51,25,26,770.1,418,144,360,40.0,42,132,31.8,88,111,79.3,14,63,77,33,37,13,0,29,562,0,0,-121
197,Ed Davis,TOR,23,66,23,43,1533.9,415,172,335,51.3,0,1,0.0,71,106,67.0,134,304,438,60,67,40,63,156,1273,5,0,-231
198,Jordan Farmar,NJN,25,39,14,25,830.6,406,147,315,46.7,55,125,44.0,57,63,90.5,7,54,61,129,68,24,2,49,683,0,0,-126
199,Willie Green,ATL,30,53,32,21,922.2,404,153,325,47.1,50,113,44.2,48,56,85.7,15,65,80,40,33,23,6,74,614,0,0,-75
200,Gerald Green,NJN,26,31,12,19,781.4,400,154,320,48.1,43,110,39.1,49,65,75.4,15,93,108,34,55,28,17,80,661,0,0,0
201,Al-Farouq Aminu,NOH,21,66,21,45,1477.0,399,150,365,41.1,13,47,27.7,86,114,75.4,95,213,308,66,91,59,34,136,1056,2,0,-34
202,Jason Smith,NOH,26,40,13,27,947.0,396,181,348,52.0,1,9,11.1,33,47,70.2,72,124,196,34,40,21,41,102,828,4,0,-30
203,Wesley Johnson,MIN,24,65,26,39,1468.5,393,158,397,39.8,53,169,31.4,24,34,70.6,24,153,177,59,60,35,48,115,883,0,0,-152
204,DJ White,CHA,25,58,6,52,1097.8,392,174,353,49.3,1,1,100,43,61,70.5,50,159,209,47,43,17,23,94,790,0,0,-330
205,Udonis Haslem,MIA,32,64,44,20,1588.8,385,151,357,42.3,0,0,0.0,83,102,81.4,117,353,470,42,60,35,24,142,1129,4,0,84
206,Stephen Curry,GSW,24,26,13,13,731.9,383,145,296,49.0,55,121,45.5,38,47,80.9,15,73,88,138,65,39,8,62,772,3,0,79
207,Josh Howard,UTA,32,43,22,21,990.5,372,144,361,39.9,9,37,24.3,75,97,77.3,39,119,158,50,53,32,10,91,710,0,0,-15
208,John Lucas III,CHI,29,49,36,13,725.5,369,143,358,39.9,55,140,39.3,28,32,87.5,22,54,76,108,42,19,1,42,640,0,0,220
209,Sebastian Telfair,PHX,27,60,31,29,894.6,368,141,342,41.2,33,105,31.4,53,67,79.1,20,71,91,138,68,41,12,120,775,0,0,-147
210,Anthony Parker,CLE,37,51,15,36,1280.3,367,141,326,43.3,50,138,36.2,35,56,62.5,10,128,138,120,50,38,7,65,798,0,0,-235
211,Boris Diaw,SAS,30,57,23,34,1424.7,365,156,351,44.4,31,99,31.3,22,35,62.9,70,210,280,205,112,34,25,125,1074,3,0,-197
212,Ivan Johnson,ATL,28,56,35,21,934.3,356,141,275,51.3,2,6,33.3,72,100,72.0,65,161,226,32,69,43,18,116,789,3,0,32
213,Spencer Hawes,PHI,24,37,22,15,920.1,355,156,319,48.9,3,12,25.0,40,55,72.7,78,192,270,98,55,16,48,100,963,8,0,66
214,Ian Mahinmi,DAL,25,61,36,25,1139.2,354,130,238,54.6,0,1,0.0,94,147,63.9,108,181,289,12,50,38,31,176,876,0,0,69
215,Jerryd Bayless,TOR,23,31,11,20,704.6,353,117,276,42.4,44,104,42.3,75,88,85.2,8,58,66,118,53,24,4,70,640,1,0,-41
216,Derek Fisher,OKC,37,63,40,23,1507.6,350,129,348,37.1,35,109,32.1,57,67,85.1,12,109,121,170,73,51,4,117,842,0,0,152
217,Beno Udrih,MIL,29,59,28,31,1080.0,348,146,332,44.0,17,59,28.8,39,55,70.9,26,76,102,227,77,37,1,69,848,0,0,216
218,Robin Lopez,PHX,24,64,32,32,894.7,348,124,269,46.1,0,0,0.0,100,140,71.4,90,119,209,20,43,18,60,128,820,0,0,-64
219,Dahntay Jones,IND,31,65,42,23,1052.0,346,115,281,40.9,33,77,42.9,83,99,83.8,23,94,117,63,46,23,11,119,637,0,0,-73
220,John Salmons,SAC,32,46,16,30,1249.9,344,141,345,40.9,33,112,29.5,29,45,64.4,20,114,134,93,45,37,7,77,731,0,0,-210
221,Brandan Wright,DAL,24,49,28,21,791.4,340,144,233,61.8,0,1,0.0,52,82,63.4,62,112,174,13,21,22,63,61,802,0,0,12
222,Ekpe Udoh,MIL,25,61,29,32,1290.0,340,127,295,43.1,0,2,0.0,86,114,75.4,100,154,254,57,53,40,102,174,1103,0,0,208
223,Dante Cunningham,MEM,25,64,39,25,1124.2,333,144,279,51.6,0,2,0.0,45,69,65.2,91,155,246,37,29,42,34,98,883,1,0,-53
224,Luc Mbah a Moute,MIL,25,43,20,23,1008.8,333,133,261,51.0,1,4,25.0,66,103,64.1,77,150,227,29,39,40,22,93,796,3,0,47
225,Lamar Odom,DAL,32,50,31,19,1027.0,332,123,349,35.2,28,111,25.2,58,98,59.2,36,172,208,83,52,20,18,97,768,0,0,-78
226,Kendrick Perkins,OKC,27,65,46,19,1743.7,329,128,262,48.9,0,0,0.0,73,112,65.2,120,306,426,78,118,25,73,189,1133,2,0,146
227,Bismack Biyombo,CHA,19,63,7,56,1455.2,327,129,278,46.4,0,0,0.0,69,143,48.3,113,255,368,27,71,20,115,145,1143,5,0,-462
228,Richard Hamilton,CHI,34,28,21,7,696.6,326,140,310,45.2,17,46,37.0,29,37,78.4,20,46,66,84,49,12,1,56,521,1,0,117
229,Martell Webster,MIN,25,47,17,30,1139.6,324,115,272,42.3,37,109,33.9,57,72,79.2,42,126,168,40,46,31,17,86,684,0,0,-80
230,Zach Randolph,MEM,30,28,17,11,735.0,324,132,285,46.3,2,8,25.0,58,88,65.9,78,147,225,48,40,21,4,57,701,8,0,114
231,Gary Forbes,TOR,27,48,13,35,713.1,319,112,271,41.3,29,83,34.9,66,91,72.5,27,75,102,54,54,24,4,56,552,2,0,-60
232,Gustavo Ayon,NOH,27,54,18,36,1088.3,319,140,261,53.6,0,1,0.0,39,63,61.9,86,179,265,74,46,53,46,118,999,2,0,-24
233,Shaun Livingston,MIL,26,58,26,32,1091.7,318,127,271,46.9,2,3,66.7,62,79,78.5,39,84,123,122,66,27,20,79,724,0,0,-96
234,Kirk Hinrich,ATL,31,48,27,21,1236.7,316,122,295,41.4,47,136,34.6,25,32,78.1,11,90,101,132,58,38,11,100,724,0,0,51
235,Daequan Cook,OKC,25,57,41,16,989.2,311,109,296,36.8,79,228,34.6,14,22,63.6,12,110,122,15,16,22,11,69,563,0,0,82
236,Shane Battier,MIA,33,65,45,20,1498.9,311,113,292,38.7,62,183,33.9,23,37,62.2,56,100,156,82,37,64,33,105,875,0,0,129
237,Wayne Ellington,MIN,24,51,19,32,973.3,311,122,302,40.4,35,108,32.4,32,40,80.0,14,85,99,33,26,26,10,56,561,0,0,-24
238,Chris Singleton,WAS,22,66,20,46,1430.7,306,116,312,37.2,44,127,34.6,30,44,68.2,43,190,233,49,38,70,30,176,921,0,0,-145
239,Enes Freedom,UTA,20,66,36,30,874.4,304,117,236,49.6,0,1,0.0,70,105,66.7,107,171,278,8,54,18,23,87,719,1,0,-130
240,Tyrus Thomas,CHA,25,54,5,49,1013.3,304,120,327,36.7,1,3,33.3,63,83,75.9,49,151,200,35,53,36,60,144,832,1,0,-299
241,Chauncey Billups,LAC,35,20,14,6,606.6,299,83,228,36.4,48,125,38.4,85,95,89.5,4,46,50,80,38,9,3,40,477,0,0,81
242,Jason Kidd,DAL,39,48,27,21,1379.0,299,99,273,36.3,79,223,35.4,22,28,78.6,15,183,198,264,91,82,10,83,1118,2,0,66
243,Charles Jenkins,GSW,23,51,15,36,892.9,297,130,291,44.7,3,20,15.0,34,39,87.2,8,60,68,170,60,33,6,85,691,3,0,-222
244,Samardo Samuels,CLE,23,54,15,39,825.2,292,105,231,45.5,0,0,0.0,82,117,70.1,63,117,180,20,56,20,20,113,602,1,0,-104
245,Sundiata Gaines,NJN,26,57,17,40,793.0,291,102,271,37.6,28,82,34.1,59,96,61.5,27,81,108,126,52,55,2,58,729,0,0,-124
246,Mickael Pietrus,BOS,30,42,23,19,921.1,289,104,270,38.5,61,182,33.5,20,31,64.5,18,112,130,25,33,21,10,81,543,0,0,38
247,Marcus Camby,HOU,38,59,28,31,1351.6,287,128,287,44.6,2,5,40.0,29,64,45.3,157,373,530,107,57,50,85,126,1432,7,0,35
248,Roger Mason Jr.,WAS,31,52,9,43,696.5,286,103,258,39.9,59,154,38.3,21,27,77.8,7,62,69,47,32,13,5,33,461,0,0,-5
249,Donte Greene,SAC,24,53,16,37,777.4,285,108,266,40.6,25,105,23.8,44,55,80.0,19,114,133,34,32,18,29,67,605,0,0,-120
250,Nick Collison,OKC,31,63,44,19,1306.8,284,120,201,59.7,0,1,0.0,44,62,71.0,119,155,274,82,61,33,28,153,858,1,0,267
251,Nikola Vucevic,PHI,21,51,26,25,811.6,283,131,291,45.0,3,8,37.5,18,34,52.9,88,158,246,31,33,20,34,111,754,2,0,27
252,Jannero Pargo,ATL,32,50,30,20,670.7,282,105,253,41.5,53,138,38.4,19,20,95.0,9,64,73,96,49,20,2,64,531,0,0,42
253,Brendan Haywood,DAL,32,54,31,23,1145.9,281,118,228,51.8,0,0,0.0,45,96,46.9,139,185,324,19,46,24,54,121,886,2,0,24
254,Steve Blake,LAL,32,53,35,18,1237.0,276,101,268,37.7,53,158,33.5,21,27,77.8,9,76,85,175,72,39,2,75,692,0,0,-7
255,Reggie Williams,CHA,25,33,3,30,746.6,274,106,255,41.6,33,107,30.8,29,40,72.5,27,66,93,60,33,20,3,34,512,0,0,-262
256,Tracy McGrady,ATL,33,52,31,21,836.6,273,101,231,43.7,15,33,45.5,56,83,67.5,23,131,154,110,53,16,15,35,663,0,0,86
257,Anderson Varejao,CLE,29,25,10,15,784.6,271,114,222,51.4,0,4,0.0,43,64,67.2,109,178,287,43,45,35,17,62,791,14,0,-17
258,Quincy Pondexter,MEM,24,64,40,24,1002.0,271,108,239,45.2,22,73,30.1,33,53,62.3,55,71,126,27,30,27,5,90,529,0,0,38
259,Rudy Fernandez,DEN,27,31,15,16,709.6,268,99,225,44.0,40,122,32.8,30,43,69.8,9,56,65,75,40,31,3,37,521,0,0,61
260,Shelden Williams,NJN,28,58,20,38,1276.3,268,96,201,47.8,0,0,0.0,76,104,73.1,141,209,350,35,66,47,39,149,933,3,0,-236
261,Jan Vesely,WAS,22,57,19,38,1077.6,267,117,218,53.7,0,1,0.0,33,62,53.2,101,148,249,47,60,39,32,156,789,2,0,-96
262,Emeka Okafor,NOH,29,27,4,23,781.4,266,114,214,53.3,0,0,0.0,38,74,51.4,70,143,213,24,37,16,26,73,647,5,0,-132
263,Daniel Gibson,CLE,26,35,14,21,915.6,263,87,248,35.1,55,139,39.6,34,43,79.1,11,90,101,76,45,26,16,69,579,0,0,-59
264,Kosta Koufos,DEN,23,48,28,20,791.5,263,115,192,59.9,0,0,0.0,33,55,60.0,95,163,258,15,33,24,41,96,757,3,0,102
265,Anthony Randolph,MIN,22,34,10,24,516.5,252,94,200,47.0,0,1,0.0,64,84,76.2,42,81,123,19,40,13,35,56,532,2,0,-39
266,Johan Petro,NJN,26,59,16,43,920.0,250,109,260,41.9,1,1,100,31,37,83.8,68,156,224,45,38,21,23,122,680,0,0,-148
267,Timofey Mozgov,DEN,25,44,26,18,687.1,239,100,190,52.6,0,0,0.0,39,57,68.4,53,126,179,22,53,15,42,86,605,0,0,-62
268,Xavier Henry,NOH,21,45,18,27,759.0,239,90,228,39.5,7,17,41.2,52,85,61.2,24,82,106,35,35,26,8,59,486,0,0,-33
269,Chris Duhon,ORL,29,63,36,27,1226.0,237,85,203,41.9,50,119,42.0,17,21,81.0,14,88,102,151,81,35,9,71,637,0,0,-15
270,Mike Miller,MIA,32,39,29,10,752.4,237,91,209,43.5,53,117,45.3,2,5,40.0,22,106,128,42,30,14,6,58,484,1,0,149
271,Toney Douglas,NYK,26,38,20,18,656.0,237,94,290,32.4,27,117,23.1,22,26,84.6,16,56,72,77,56,29,1,55,473,0,0,-11
272,Francisco Garcia,SAC,30,49,16,33,798.2,234,86,229,37.6,38,131,29.0,24,30,80.0,11,88,99,31,22,36,37,73,596,0,0,-116
273,Shelvin Mack,WAS,22,64,20,44,779.5,230,88,220,40.0,12,42,28.6,42,59,71.2,12,80,92,131,48,28,2,50,579,0,0,-27
274,Dominic McGuire,GSW,26,64,21,43,1127.2,227,94,210,44.8,0,4,0.0,39,53,73.6,73,173,246,110,56,44,36,104,871,0,0,-152
275,Hakim Warrick,PHX,29,35,15,20,503.0,225,74,180,41.1,1,10,10.0,76,99,76.8,31,61,92,30,36,8,3,35,377,0,0,-126
276,Andray Blatche,WAS,25,26,7,19,626.0,221,93,245,38.0,2,7,28.6,33,49,67.3,42,108,150,28,37,20,17,54,517,4,0,-152
277,Vladimir Radmanovic,ATL,31,49,30,19,755.0,220,74,197,37.6,50,135,37.0,22,29,75.9,34,109,143,54,35,21,15,62,546,0,0,33
278,Joel Anthony,MIA,29,64,45,19,1349.4,219,85,152,55.9,0,0,0.0,49,71,69.0,100,150,250,9,45,36,84,126,848,0,0,243
279,Jon Leuer,MIL,23,46,22,24,554.6,218,97,191,50.8,3,9,33.3,21,28,75.0,45,75,120,25,18,14,17,67,475,0,0,18
280,Kenyon Martin,LAC,34,42,24,18,939.9,217,97,220,44.1,3,13,23.1,20,54,37.0,49,132,181,18,32,44,43,103,690,0,0,25
281,Raja Bell,UTA,35,34,19,15,796.2,217,81,174,46.6,34,87,39.1,21,25,84.0,6,43,49,38,21,13,2,78,357,0,0,-15
282,Rashard Lewis,WAS,32,28,6,22,728.8,217,85,221,38.5,16,67,23.9,31,37,83.8,34,75,109,27,32,23,10,49,455,0,0,-157
283,Quentin Richardson,ORL,32,48,25,23,866.0,215,74,197,37.6,42,121,34.7,25,30,83.3,15,108,123,38,29,28,6,74,493,0,0,-73
284,Lou Amundson,IND,29,60,38,22,752.6,213,89,207,43.0,0,0,0.0,35,82,42.7,94,128,222,14,45,27,44,125,668,1,0,-34
285,Terrence Williams,SAC,25,30,8,22,549.9,213,85,198,42.9,16,46,34.8,27,46,58.7,13,89,102,65,43,20,7,35,471,1,0,-120
286,Anthony Tolliver,MIN,27,51,17,34,881.5,208,71,182,39.0,25,101,24.8,41,55,74.5,50,103,153,22,35,18,19,86,501,1,0,-35
287,Tobias Harris,MIL,19,42,21,21,479.0,208,79,169,46.7,6,23,26.1,44,54,81.5,30,71,101,22,31,13,7,45,391,1,0,5
288,Jeremy Tyler,GSW,21,42,14,28,568.2,205,88,209,42.1,0,1,0.0,29,52,55.8,54,86,140,16,36,16,20,84,469,1,0,-117
289,Omer Asik,CHI,25,66,50,16,971.5,205,79,156,50.6,0,0,0.0,47,103,45.6,127,223,350,32,68,30,68,121,899,0,0,123
290,Will Bynum,DET,29,36,14,22,513.7,204,74,194,38.1,7,29,24.1,49,64,76.6,10,46,56,66,54,23,3,61,394,0,0,-37
291,Thabo Sefolosha,OKC,28,42,31,11,913.9,203,67,155,43.2,31,71,43.7,38,43,88.4,21,107,128,47,40,37,17,78,549,0,0,136
292,Luke Babbitt,POR,23,40,17,23,536.7,202,71,173,41.0,43,100,43.0,17,20,85.0,16,79,95,16,27,10,4,46,355,0,0,-142
293,Jordan Williams,NJN,21,43,10,33,634.8,197,77,152,50.7,0,0,0.0,43,66,65.2,66,90,156,11,23,21,15,61,486,2,0,18
294,Austin Daye,DET,24,41,14,27,603.1,194,73,227,32.2,13,62,21.0,35,43,81.4,14,77,91,33,40,22,21,62,442,0,0,-142
295,Jordan Hill,LAL,24,39,21,18,551.3,194,82,165,49.7,0,3,0.0,30,47,63.8,61,125,186,16,31,14,27,71,533,5,0,-34
296,Von Wafer,ORL,26,33,19,14,469.0,194,71,157,45.2,14,39,35.9,38,54,70.4,6,39,45,29,35,10,3,26,296,0,0,-48
297,Damien Wilkins,DET,32,60,23,37,922.2,193,76,193,39.4,7,23,30.4,34,54,63.0,22,78,100,44,30,29,13,85,475,0,0,-51
298,Aaron Gray,TOR,27,49,17,32,812.7,191,83,161,51.6,0,0,0.0,25,47,53.2,83,198,281,27,51,22,17,127,635,2,0,-153
299,James Anderson,SAS,23,51,40,11,603.0,190,66,174,37.9,19,68,27.9,39,52,75.0,16,63,79,41,30,8,2,35,346,0,0,95
300,Henry Walker,NYK,24,32,16,16,620.3,189,68,171,39.8,36,113,31.9,17,20,85.0,9,71,80,37,35,19,7,84,384,0,0,-11
301,Troy Murphy,LAL,32,59,34,25,955.6,188,77,171,45.0,28,67,41.8,6,9,66.7,40,151,191,51,26,15,16,98,561,0,0,14
302,Larry Sanders,MIL,23,52,24,28,642.6,186,84,184,45.7,0,2,0.0,18,38,47.4,62,98,160,33,43,32,76,133,709,1,0,100
303,Eric Gordon,NOH,23,9,6,3,310.4,185,63,140,45.0,10,40,25.0,49,65,75.4,2,23,25,31,24,13,4,20,289,0,0,34
304,James Jones,MIA,31,51,37,14,665.6,185,57,150,38.0,46,114,40.4,25,30,83.3,6,43,49,19,10,17,9,45,340,0,0,19
305,Donald Sloan,CLE,24,33,10,23,669.5,183,79,198,39.9,2,25,8.0,23,30,76.7,18,49,67,105,49,13,3,37,420,0,0,-239
306,Keyon Dooling,BOS,32,46,26,20,661.6,182,66,163,40.5,27,81,33.3,23,31,74.2,3,36,39,51,34,13,2,57,316,0,0,-122
307,Baron Davis,NYK,33,29,16,13,594.8,178,68,184,37.0,26,85,30.6,16,24,66.7,13,43,56,135,76,34,3,61,483,1,0,40
308,Andrew Goudelock,LAL,23,40,24,16,418.6,175,68,174,39.1,28,75,37.3,11,12,91.7,5,26,31,20,21,4,0,32,233,0,0,-27
309,Lester Hudson,MEM,27,16,6,10,333.8,174,62,162,38.3,16,64,25.0,34,41,82.9,7,39,46,36,32,14,3,26,302,0,0,2
310,Manny Harris,CLE,22,26,5,21,455.6,173,60,150,40.0,12,36,33.3,41,59,69.5,11,59,70,31,27,13,6,28,334,1,0,-68
311,AJ Price,IND,25,44,27,17,568.0,172,59,174,33.9,26,88,29.5,28,35,80.0,13,48,61,86,32,20,2,30,408,0,0,36
312,Chuck Hayes,SAC,29,54,19,35,1039.4,172,73,170,42.9,0,2,0.0,26,39,66.7,72,162,234,77,50,36,17,111,677,0,0,-165
313,Nazr Mohammed,OKC,34,63,44,19,692.2,171,79,169,46.7,0,1,0.0,13,23,56.5,59,111,170,14,26,20,37,101,541,0,0,76
314,Jared Jeffries,NYK,30,39,22,17,729.0,170,59,144,41.0,3,16,18.8,49,72,68.1,69,83,152,26,29,29,25,89,524,0,0,23
315,Lavoy Allen,PHI,23,41,22,19,624.1,169,79,167,47.3,0,0,0.0,11,14,78.6,47,124,171,34,20,13,18,73,498,0,0,47
316,Chris Andersen,DEN,33,32,16,16,486.3,168,59,108,54.6,0,0,0.0,50,82,61.0,48,100,148,6,17,19,46,52,533,0,0,26
317,Nolan Smith,POR,23,44,17,27,541.1,167,67,180,37.2,13,45,28.9,20,28,71.4,17,39,56,62,42,18,3,55,348,0,0,-147
318,Travis Outlaw,SAC,27,39,15,24,500.3,167,60,175,34.3,16,60,26.7,31,46,67.4,19,42,61,16,20,19,21,34,364,0,0,-49
319,Lance Thomas,NOH,24,42,16,26,629.5,166,57,126,45.2,0,1,0.0,52,62,83.9,49,77,126,12,24,10,7,78,362,0,0,-90
320,Patty Mills,SAS,23,16,14,2,260.6,165,63,130,48.5,24,56,42.9,15,15,100,4,24,28,39,26,10,1,14,264,1,0,39
321,Alan Anderson,TOR,29,17,7,10,460.7,163,55,142,38.7,24,61,39.3,29,34,85.3,8,26,34,26,25,5,3,35,242,0,0,-25
322,Josh Harrellson,NYK,23,37,18,19,539.7,162,63,149,42.3,20,59,33.9,16,26,61.5,47,97,144,11,20,23,20,48,460,1,0,96
323,Greg Stiemsma,BOS,26,55,33,22,766.4,161,66,121,54.5,0,0,0.0,29,41,70.7,48,129,177,28,33,37,85,144,748,0,0,-65
324,Kurt Thomas,POR,39,53,23,30,802.6,160,73,157,46.5,0,0,0.0,14,20,70.0,39,149,188,46,31,24,31,123,589,0,0,18
325,Cartier Martin,WAS,27,17,9,8,391.3,158,59,134,44.0,29,75,38.7,11,19,57.9,12,46,58,10,13,11,2,35,269,0,0,32
326,Craig Smith,POR,28,47,20,27,463.9,156,59,117,50.4,0,1,0.0,38,53,71.7,33,77,110,19,24,16,5,55,356,0,0,-69
327,Chris Wilcox,BOS,29,28,15,13,481.2,152,64,107,59.8,0,0,0.0,24,39,61.5,38,84,122,12,30,11,9,64,346,0,0,-45
328,Cory Higgins,CHA,23,38,1,37,422.7,150,52,160,32.5,4,20,20.0,42,60,70.0,7,28,35,36,39,5,6,40,240,0,0,-116
329,Earl Watson,UTA,33,50,24,26,1032.5,149,54,160,33.8,10,52,19.2,31,46,67.4,30,91,121,217,85,54,22,105,763,0,0,-3
330,DeShawn Stevenson,NJN,31,51,20,31,960.4,148,49,172,28.5,41,145,28.3,9,16,56.3,7,94,101,41,19,19,4,59,381,0,0,-164
331,Matt Carroll,CHA,31,53,4,49,596.3,142,52,157,33.1,8,43,18.6,30,38,78.9,8,50,58,38,24,16,7,52,314,0,0,-152
332,Reggie Jackson,OKC,22,45,34,11,500.7,140,51,159,32.1,13,62,21.0,25,29,86.2,14,39,53,71,36,25,1,31,352,0,0,-3
333,Josh McRoberts,LAL,25,50,28,22,718.0,138,56,118,47.5,3,7,42.9,23,36,63.9,61,110,171,51,31,15,18,74,488,0,0,-90
334,Jamaal Tinsley,UTA,34,37,23,14,507.4,137,57,141,40.4,10,37,27.0,13,17,76.5,6,39,45,123,52,17,8,47,399,0,0,-33
335,Al Horford,ATL,26,11,7,4,348.0,136,57,103,55.3,0,1,0.0,22,30,73.3,26,51,77,24,16,10,14,21,320,2,0,52
336,Andrew Bogut,MIL,27,12,7,5,363.7,136,61,136,44.9,0,1,0.0,14,23,60.9,22,78,100,31,24,12,24,36,387,3,0,19
337,Darko Milicic,MIN,27,29,14,15,472.1,134,59,130,45.4,0,0,0.0,16,37,43.2,35,62,97,17,32,9,25,59,346,0,0,-44
338,Eric Bledsoe,LAC,22,40,23,17,463.6,132,49,126,38.9,6,30,20.0,28,44,63.6,22,43,65,66,47,31,14,58,397,0,0,24
339,Jonny Flynn,POR,23,29,11,18,416.1,131,46,131,35.1,10,34,29.4,29,39,74.4,8,31,39,96,36,6,2,23,310,1,0,-131
340,Ronnie Price,PHX,29,36,14,22,517.1,131,49,130,37.7,13,44,29.5,20,25,80.0,18,38,56,67,46,34,3,72,364,0,0,-43
341,Ryan Hollins,BOS,27,39,20,19,522.2,131,46,84,54.8,0,0,0.0,39,75,52.0,34,48,82,9,35,5,17,78,274,0,0,-9
342,Mehmet Okur,NJN,33,17,6,11,453.7,130,52,139,37.4,23,72,31.9,3,5,60.0,22,59,81,30,25,9,5,45,289,0,0,-126
343,Jeremy Pargo,MEM,26,44,25,19,424.0,126,50,150,33.3,10,38,26.3,16,27,59.3,12,25,37,55,46,15,0,46,252,0,0,-119
344,Jermaine O'Neal,BOS,33,25,11,14,569.5,125,52,120,43.3,0,0,0.0,21,31,67.7,37,98,135,10,21,8,43,80,434,1,0,13
345,Earl Clark,ORL,24,45,23,22,559.3,123,51,139,36.7,0,0,0.0,21,29,72.4,35,89,124,18,25,12,32,72,406,1,0,-170
346,Marquis Daniels,BOS,31,38,18,20,483.5,121,52,143,36.4,0,10,0.0,17,23,73.9,16,50,66,47,28,21,9,36,333,0,0,-8
347,Sasha Pavlovic,BOS,28,45,29,16,527.4,120,50,128,39.1,17,58,29.3,3,8,37.5,4,68,72,18,20,20,15,54,318,0,0,-14
348,Maurice Evans,WAS,33,24,12,12,342.9,117,45,112,40.2,17,45,37.8,10,13,76.9,8,16,24,9,10,14,0,36,191,0,0,25
349,Jordan Hamilton,DEN,21,26,14,12,258.0,115,48,111,43.2,17,47,36.2,2,5,40.0,11,51,62,20,16,4,3,15,224,0,0,34
350,JaJuan Johnson,BOS,23,36,21,15,298.2,114,54,121,44.6,0,0,0.0,6,9,66.7,20,38,58,6,14,5,14,25,236,0,0,-35
351,Sam Young,PHI,27,35,20,15,374.6,114,45,127,35.4,5,17,29.4,19,26,73.1,20,42,62,15,16,17,6,23,264,0,0,-71
352,Shawne Williams,NJN,26,25,7,18,514.2,113,42,147,28.6,21,87,24.1,8,11,72.7,20,48,68,16,13,10,11,44,269,0,0,-70
353,E'Twaun Moore,BOS,23,38,24,14,331.0,110,43,113,38.1,17,45,37.8,7,7,100,4,29,33,34,21,11,3,33,222,0,0,31
354,Rasual Butler,TOR,33,34,10,24,453.2,110,41,133,30.8,21,77,27.3,7,12,58.3,6,60,66,19,15,7,5,39,239,1,0,-94
