RANK,Player,Team,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
174,Carlos Boozer,UTA,27,37,22,15,1196.5,599,251,512,49.0,0,0,0.0,97,139,69.8,111,274,385,79,79,39,7,132,1239,20,0,-38
175,Joey Graham,TOR,27,78,31,47,1540.7,597,231,480,48.1,3,16,18.8,132,160,82.5,95,197,292,48,74,35,12,191,1086,1,0,-127
176,Antonio McDyess,DET,34,62,28,34,1866.2,596,268,525,51.0,0,0,0.0,60,86,69.8,185,422,607,83,51,41,50,191,1671,16,0,-69
177,Luc Mbah a Moute,MIL,22,82,34,48,2113.7,594,227,491,46.2,0,4,0.0,140,192,72.9,189,298,487,87,100,87,45,204,1605,4,0,-33
178,Charlie Bell,MIL,30,70,29,41,1782.5,587,217,524,41.4,87,240,36.3,66,80,82.5,32,102,134,151,76,50,7,138,1069,0,0,-115
179,Daniel Gibson,CLE,23,75,60,15,1794.5,586,206,527,39.1,108,283,38.2,66,86,76.7,31,124,155,132,61,44,16,163,1089,0,0,212
180,Kyle Lowry,HOU,23,77,32,45,1679.2,584,189,434,43.5,25,98,25.5,181,226,80.1,26,163,189,275,117,69,17,146,1364,1,0,-178
181,Nick Collison,OKC,28,71,18,53,1831.3,584,243,428,56.8,0,2,0.0,98,136,72.1,181,308,489,66,73,51,50,239,1500,11,0,-212
182,Jamario Moon,MIA,29,80,33,47,2068.2,577,222,474,46.8,65,183,35.5,68,80,85.0,58,307,365,95,43,86,60,133,1553,1,0,-13
183,Maurice Evans,ATL,30,80,45,35,1840.2,574,208,482,43.2,98,248,39.5,60,73,82.2,88,155,243,54,43,50,10,163,1084,1,0,-46
184,Darius Songaila,WAS,31,77,18,59,1521.3,566,243,457,53.2,0,1,0.0,80,90,88.9,75,152,227,94,74,64,20,200,1157,0,0,-125
185,Bobby Simmons,NJN,29,71,30,41,1729.2,556,198,441,44.9,117,262,44.7,43,58,74.1,72,205,277,92,62,50,10,186,1144,1,0,12
186,Rashad McCants,SAC,24,58,10,48,1100.4,554,192,488,39.3,63,189,33.3,107,141,75.9,21,89,110,68,64,47,14,103,907,0,0,-179
187,Tim Thomas,CHI,32,64,26,38,1246.5,545,189,438,43.2,78,189,41.3,89,121,73.6,42,159,201,68,70,31,11,144,944,1,0,40
188,Tracy McGrady,HOU,30,35,20,15,1181.4,545,188,485,38.8,44,117,37.6,125,156,80.1,20,134,154,175,69,42,15,38,1094,2,1,69
189,Greg Oden,POR,21,61,40,21,1313.9,540,198,351,56.4,0,0,0.0,144,226,63.7,169,255,424,31,87,25,69,238,1290,16,0,170
190,Vladimir Radmanovic,CHA,28,78,53,25,1445.1,540,196,466,42.1,105,262,40.1,43,58,74.1,45,177,222,81,98,46,15,111,1013,0,0,75
191,Leon Powe,BOS,25,70,52,18,1226.8,538,177,338,52.4,0,0,0.0,184,267,68.9,145,200,345,46,76,24,38,192,1131,5,0,188
192,Joakim Noah,CHI,24,80,39,41,1938.3,537,207,372,55.6,0,1,0.0,123,182,67.6,244,362,606,106,82,49,110,238,1818,10,0,66
193,Bobby Jackson,SAC,36,71,16,55,1484.1,532,193,485,39.8,60,197,30.5,86,101,85.1,42,158,200,143,66,62,4,100,1119,2,0,-187
194,Mike James,WAS,34,61,17,44,1648.4,531,197,514,38.3,69,184,37.5,68,82,82.9,25,108,133,201,94,44,6,108,1048,0,0,-319
195,Glen Davis,BOS,23,76,59,17,1637.1,530,199,450,44.2,2,5,40.0,130,178,73.0,121,180,301,69,71,53,19,230,1140,3,0,93
196,Yi Jianlian,NJN,21,61,26,35,1421.2,525,191,500,38.2,48,140,34.3,95,123,77.2,67,259,326,60,70,29,36,157,1131,3,0,-112
197,Samuel Dalembert,PHI,29,82,41,41,2036.1,523,216,434,49.8,0,2,0.0,91,124,73.4,214,487,701,18,117,33,146,248,1811,13,0,51
198,Wally Szczerbiak,CLE,32,74,60,14,1526.8,517,179,398,45.0,69,168,41.1,90,106,84.9,43,189,232,82,55,28,10,130,977,1,0,143
199,Mickael Pietrus,ORL,27,54,38,16,1328.7,510,176,426,41.3,80,223,35.9,78,110,70.9,44,132,176,65,56,31,24,126,928,2,0,143
200,Kirk Hinrich,CHI,28,51,28,23,1338.5,503,183,419,43.7,69,169,40.8,68,86,79.1,16,107,123,197,87,66,19,126,1114,0,0,203
201,Anthony Randolph,GSW,19,63,21,42,1129.1,499,199,431,46.2,0,4,0.0,101,141,71.6,128,235,363,49,80,42,74,141,1276,8,0,-94
202,Roy Hibbert,IND,22,70,29,41,1009.1,494,198,420,47.1,0,0,0.0,98,147,66.7,115,128,243,49,55,20,76,215,1092,0,0,-64
203,Steve Novak,LAC,26,71,16,55,1161.0,492,176,396,44.4,119,286,41.6,21,23,91.3,19,106,125,40,23,20,5,71,754,0,0,-182
204,JaVale McGee,WAS,21,75,17,58,1142.6,489,191,387,49.4,0,0,0.0,107,162,66.0,120,174,294,23,61,33,75,155,1139,4,0,-292
205,Ryan Anderson,NJN,21,66,28,38,1312.4,487,160,407,39.3,69,189,36.5,98,116,84.5,104,207,311,52,63,44,20,157,1067,3,0,-19
206,Rodney Carney,MIN,25,67,19,48,1198.8,481,176,423,41.6,79,226,35.0,50,66,75.8,36,90,126,26,43,45,29,94,850,0,0,-145
207,Zaza Pachulia,ATL,25,77,45,32,1472.9,481,159,320,49.7,0,3,0.0,163,230,70.9,173,263,436,57,91,35,26,208,1182,4,0,121
208,Antoine Wright,DAL,25,65,38,27,1551.9,474,179,431,41.5,45,149,30.2,71,95,74.7,31,105,136,77,54,46,27,172,918,0,0,54
209,Monta Ellis,GSW,23,25,12,13,891.9,474,194,430,45.1,8,26,30.8,78,94,83.0,14,94,108,93,67,39,8,67,817,1,0,-80
210,Rasho Nesterovic,IND,33,70,30,40,1214.3,473,224,437,51.3,0,1,0.0,25,32,78.1,93,147,240,109,63,30,38,171,1066,2,0,-108
211,Ronny Turiaf,GSW,26,79,28,51,1695.7,470,186,366,50.8,0,3,0.0,98,124,79.0,88,272,360,166,70,34,168,243,1687,2,0,-47
212,Sasha Vujacic,LAL,25,80,64,16,1292.5,461,155,401,38.7,81,223,36.3,70,76,92.1,19,116,135,113,35,77,7,154,1010,0,0,57
213,Erick Dampier,DAL,33,80,49,31,1835.9,454,182,280,65.0,0,0,0.0,90,141,63.8,216,349,565,77,74,24,95,191,1531,6,0,61
214,Chris Andersen,DEN,30,71,45,26,1459.6,452,160,292,54.8,2,10,20.0,130,181,71.8,163,279,442,31,69,41,175,174,1608,5,0,99
215,Jason Maxiell,DET,26,78,39,39,1407.6,452,184,320,57.5,0,1,0.0,84,158,53.2,169,155,324,24,45,25,63,157,1096,2,0,-136
216,Jeff Foster,IND,32,74,31,43,1827.8,452,177,353,50.1,2,7,28.6,96,146,65.8,215,293,508,130,88,53,49,229,1475,5,0,93
217,Earl Watson,OKC,30,68,19,49,1776.5,448,174,453,38.4,20,85,23.5,80,106,75.5,36,147,183,391,156,50,11,137,1281,2,0,-255
218,Joel Przybilla,POR,29,82,54,28,1952.0,448,168,269,62.5,0,1,0.0,112,169,66.3,204,513,717,27,78,34,97,215,1664,11,0,297
219,Chris Wilcox,NYK,26,62,15,47,1049.6,447,184,370,49.7,0,4,0.0,79,140,56.4,96,181,277,47,75,26,16,137,901,3,0,-181
220,Nenad Krstic,OKC,25,46,17,29,1141.3,445,191,407,46.9,0,0,0.0,63,79,79.7,85,168,253,29,45,21,49,114,957,1,0,-132
221,George Hill,SAS,23,77,52,25,1269.8,438,150,372,40.3,24,73,32.9,114,146,78.1,30,128,158,136,74,45,21,150,956,1,0,20
222,Shane Battier,HOU,30,60,40,20,2031.2,436,145,354,41.0,91,237,38.4,55,67,82.1,52,233,285,137,49,48,54,114,1241,0,0,252
223,Dahntay Jones,DEN,28,79,52,27,1425.7,429,154,336,45.8,11,17,64.7,110,151,72.8,58,110,168,78,68,49,19,199,884,0,0,-88
224,Nicolas Batum,POR,20,79,52,27,1453.8,426,161,361,44.6,62,168,36.9,42,52,80.8,84,136,220,74,50,50,40,139,1021,0,0,184
225,Andrew Bogut,MIL,24,36,19,17,1123.7,422,183,317,57.7,0,0,0.0,56,98,57.1,117,252,369,72,86,23,37,130,1067,16,0,91
226,Darrell Arthur,MEM,21,76,21,55,1464.2,422,191,436,43.8,0,2,0.0,40,60,66.7,108,238,346,43,47,52,52,206,1167,2,0,-227
227,Anthony Johnson,ORL,34,80,58,22,1481.0,421,154,381,40.4,52,133,39.1,61,81,75.3,29,118,147,200,82,46,5,111,968,0,0,111
228,Jordan Farmar,LAL,22,65,52,13,1191.9,416,161,412,39.1,49,146,33.6,45,77,58.4,22,95,117,155,87,57,10,105,903,0,0,19
229,Anthony Carter,DEN,34,78,53,25,1786.6,412,167,386,43.3,21,88,23.9,57,78,73.1,40,165,205,364,155,96,13,142,1376,0,0,69
230,Will Bynum,DET,26,57,26,31,802.7,410,156,342,45.6,3,19,15.8,95,119,79.8,19,56,75,157,76,34,2,85,768,1,0,37
231,Elton Brand,PHI,30,29,13,16,920.4,399,163,365,44.7,0,0,0.0,73,108,67.6,77,177,254,37,68,17,45,78,877,10,0,0
232,Tyson Chandler,NOH,26,45,30,15,1444.7,397,160,283,56.5,0,0,0.0,77,133,57.9,163,230,393,22,70,15,56,144,1045,15,0,195
233,Thabo Sefolosha,OKC,25,66,26,40,1453.1,389,152,357,42.6,24,87,27.6,61,73,83.6,54,188,242,111,64,75,45,104,1142,1,0,-140
234,JJ Redick,ORL,25,64,48,16,1110.6,382,117,299,39.1,67,179,37.4,81,93,87.1,8,101,109,73,54,21,1,72,634,0,0,119
235,Fred Jones,LAC,30,52,11,41,1495.0,378,129,317,40.7,54,147,36.7,66,81,81.5,23,103,126,188,66,53,11,112,937,1,0,-260
236,Joe Smith,CLE,33,57,25,32,1101.8,374,156,333,46.8,3,7,42.9,59,82,72.0,89,174,263,41,25,17,40,122,897,1,0,-31
237,Chris Kaman,LAC,27,31,6,25,920.6,373,161,305,52.8,0,0,0.0,51,75,68.0,75,172,247,46,84,17,45,93,840,9,0,-164
238,Jared Dudley,PHX,23,68,34,34,1155.7,372,136,285,47.7,29,74,39.2,71,105,67.6,82,123,205,56,43,57,8,105,854,1,0,7
239,Marco Belinelli,GSW,23,42,13,29,881.9,372,140,317,44.2,52,131,39.7,40,52,76.9,10,61,71,88,59,36,1,73,641,0,0,-80
240,Tony Battie,ORL,33,77,55,22,1202.4,372,158,323,48.9,2,9,22.2,54,82,65.9,92,186,278,31,46,26,25,112,859,0,0,90
241,Keith Bogans,MIL,29,65,37,28,1272.1,364,119,324,36.7,74,218,33.9,52,57,91.2,31,171,202,64,41,43,4,105,802,0,0,84
242,Arron Afflalo,DET,23,74,36,38,1233.8,363,131,300,43.7,43,107,40.2,58,71,81.7,30,104,134,44,43,28,13,144,670,0,0,-40
243,Bobby Brown,MIN,24,68,13,55,931.5,361,141,360,39.2,45,130,34.6,34,43,79.1,14,38,52,117,63,21,3,95,608,0,0,-197
244,Tony Allen,BOS,27,46,37,9,887.3,359,137,284,48.2,6,27,22.2,79,109,72.5,22,82,104,66,77,54,23,98,737,0,0,98
245,Dominic McGuire,WAS,23,79,18,61,2072.3,356,140,324,43.2,2,4,50.0,74,102,72.5,113,315,428,198,92,62,74,153,1483,4,0,-368
246,Sergio Rodriguez,POR,23,80,52,28,1225.0,356,129,329,39.2,37,114,32.5,61,77,79.2,43,87,130,286,119,54,2,133,990,0,0,6
247,Kurt Thomas,SAS,36,79,52,27,1403.7,343,153,304,50.3,0,2,0.0,37,45,82.2,134,271,405,66,42,34,58,170,1162,2,0,112
248,Chris Quinn,MIA,25,66,33,33,962.2,339,118,289,40.8,56,137,40.9,47,58,81.0,8,67,75,132,33,24,2,79,672,0,0,6
249,Hilton Armstrong,NOH,24,70,40,30,1092.0,338,138,246,56.1,0,2,0.0,62,98,63.3,81,114,195,29,80,26,45,181,749,1,0,-75
250,Darko Milicic,MEM,24,61,22,39,1034.4,333,137,266,51.5,0,0,0.0,59,105,56.2,83,181,264,34,48,22,51,134,872,5,0,-80
251,Devin Brown,NOH,30,63,38,25,869.1,328,111,313,35.5,28,97,28.9,78,100,78.0,31,88,119,54,54,32,5,81,609,0,0,3
252,Luke Walton,LAL,29,65,54,11,1166.2,326,134,307,43.6,17,57,29.8,41,57,71.9,55,125,180,177,69,32,10,105,865,0,0,220
253,Brandan Wright,GSW,21,39,11,28,688.3,323,130,246,52.8,0,4,0.0,63,85,74.1,62,95,157,21,23,22,37,74,697,2,0,-66
254,Lou Amundson,PHX,26,76,41,35,1043.7,321,134,250,53.6,0,1,0.0,53,120,44.2,128,142,270,28,56,32,65,154,922,1,0,16
255,Javaris Crittenton,WAS,21,63,14,49,1174.1,317,131,285,46.0,2,15,13.3,53,92,57.6,57,109,166,150,82,40,6,101,797,1,0,-217
256,James Singleton,DAL,27,62,39,23,884.3,314,117,221,52.9,13,40,32.5,67,78,85.9,89,161,250,17,36,26,28,110,766,7,0,47
257,Sasha Pavlovic,CLE,25,66,52,14,1053.0,305,116,275,42.2,48,117,41.0,25,54,46.3,31,96,127,72,48,22,16,122,631,0,0,77
258,Roko Ukic,TOR,24,72,31,41,889.5,301,123,324,38.0,11,62,17.7,44,60,73.3,27,48,75,153,60,30,2,77,657,0,0,-92
259,Antonio Daniels,NOH,34,74,40,34,1020.8,300,99,236,41.9,22,60,36.7,80,100,80.0,5,72,77,177,62,26,1,55,677,0,0,-215
260,Kyle Weaver,OKC,23,56,17,39,1165.7,299,113,246,45.9,32,93,34.4,41,58,70.7,31,99,130,101,69,47,25,81,754,0,0,-42
261,Jared Jeffries,NYK,27,56,22,34,1309.7,296,120,273,44.0,1,12,8.3,55,90,61.1,128,103,231,80,65,47,33,153,868,1,0,-94
262,Desmond Mason,OKC,31,39,11,28,1064.5,294,124,285,43.5,0,3,0.0,46,85,54.1,41,116,157,46,56,15,30,96,630,1,0,-65
263,Ime Udoka,SAS,31,67,42,25,1035.3,289,110,287,38.3,41,125,32.8,28,46,60.9,28,159,187,54,38,36,12,86,700,0,0,116
264,Mike Taylor,LAC,23,51,13,38,770.5,289,110,267,41.2,13,40,32.5,56,81,69.1,22,65,87,106,73,36,0,84,587,0,0,-134
265,Stephen Graham,IND,27,52,25,27,684.1,282,106,256,41.4,20,66,30.3,50,62,80.6,21,75,96,33,45,10,4,82,444,0,0,-6
266,Joe Alexander,MIL,22,59,23,36,716.4,278,102,245,41.6,16,46,34.8,58,83,69.9,44,71,115,42,52,15,29,107,559,0,0,-29
267,Matt Harpring,UTA,33,63,36,27,693.5,277,111,241,46.1,0,2,0.0,55,72,76.4,47,76,123,28,29,29,9,102,552,0,0,48
268,Mikki Moore,BOS,33,70,26,44,1201.6,276,114,206,55.3,0,0,0.0,48,61,78.7,76,182,258,53,48,17,19,208,725,1,0,-118
269,Dan Gadzuric,MIL,31,67,25,42,941.2,271,117,244,48.0,0,2,0.0,37,68,54.4,95,160,255,39,41,32,43,162,820,4,0,-54
270,Mike Dunleavy,IND,28,18,8,10,494.8,271,93,232,40.1,32,90,35.6,53,65,81.5,14,54,68,44,38,12,9,36,444,0,0,-31
271,Quinton Ross,MEM,28,68,20,48,1164.1,265,99,259,38.2,33,88,37.5,34,42,81.0,29,97,126,47,36,32,14,114,589,0,0,-66
272,Renaldo Balkman,DEN,24,53,38,15,779.8,264,110,197,55.8,2,7,28.6,42,65,64.6,86,117,203,34,35,47,23,98,734,2,0,52
273,Channing Frye,POR,26,63,40,23,745.7,263,113,267,42.3,11,33,33.3,26,36,72.2,41,99,140,24,29,17,16,106,537,0,0,-121
274,Will Solomon,SAC,30,53,16,37,711.9,263,105,245,42.9,28,86,32.6,25,34,73.5,12,52,64,133,54,27,4,71,578,1,0,-128
275,Reggie Evans,PHI,29,79,39,40,1137.3,262,79,178,44.4,0,1,0.0,104,175,59.4,135,226,361,26,69,41,8,161,812,0,0,-71
276,Juan Dixon,WAS,30,50,10,40,815.9,261,101,256,39.5,25,75,33.3,34,39,87.2,8,59,67,118,70,35,6,74,571,0,0,-139
277,Josh Boone,NJN,24,62,21,41,994.7,258,113,214,52.8,0,0,0.0,32,85,37.6,104,154,258,31,31,22,48,106,793,2,0,-43
278,Mardy Collins,LAC,24,48,14,34,889.8,251,105,247,42.5,13,31,41.9,28,46,60.9,31,76,107,111,58,31,10,80,611,1,0,-79
279,Josh Powell,LAL,26,60,49,11,703.1,250,106,239,44.4,0,0,0.0,38,50,76.0,71,105,176,27,51,9,17,98,529,0,0,-170
280,Goran Dragic,PHX,23,55,31,24,728.2,246,88,224,39.3,20,54,37.0,50,65,76.9,33,70,103,111,73,29,3,87,559,0,0,-12
281,JJ Hickson,CLE,20,62,49,13,704.7,245,100,194,51.5,0,0,0.0,45,67,67.2,52,113,165,9,45,14,30,81,544,0,0,-105
282,Kwame Brown,DET,27,58,29,29,998.7,243,90,169,53.3,0,0,0.0,63,122,51.6,91,199,290,32,50,24,24,138,733,2,0,-8
283,Marcin Gortat,ORL,25,63,46,17,794.1,239,106,187,56.7,1,1,100,26,45,57.8,96,190,286,14,25,18,53,111,791,4,0,-53
284,Julian Wright,NOH,22,54,30,24,771.5,237,109,234,46.6,2,21,9.5,17,30,56.7,46,106,152,43,43,35,19,49,603,1,0,5
285,Ricky Davis,LAC,29,36,9,27,785.2,232,83,245,33.9,35,111,31.5,31,36,86.1,9,51,60,82,39,19,5,63,460,0,0,-230
286,DeAndre Jordan,LAC,20,53,11,42,771.4,228,93,147,63.3,0,0,0.0,42,109,38.5,72,165,237,11,41,11,59,96,698,3,0,-243
287,Jerryd Bayless,POR,20,53,34,19,654.8,228,69,189,36.5,7,27,25.9,83,103,80.6,8,49,57,78,56,16,2,81,411,0,0,-25
288,Kosta Koufos,UTA,20,48,27,21,565.2,224,94,185,50.8,0,0,0.0,36,51,70.6,50,88,138,20,26,12,31,70,523,0,0,-12
289,Walter Herrmann,DET,30,59,28,31,630.2,224,82,207,39.6,41,120,34.2,19,25,76.0,28,79,107,22,17,7,4,43,401,0,0,23
290,Damien Wilkins,OKC,29,41,12,29,636.0,218,77,213,36.2,27,72,37.5,37,46,80.4,20,50,70,37,37,22,7,55,408,0,0,-143
291,Amir Johnson,DET,22,62,27,35,911.0,217,97,163,59.5,0,0,0.0,23,35,65.7,102,130,232,20,33,20,60,171,732,2,0,70
292,Chris Douglas-Roberts,NJN,22,44,15,29,584.5,216,81,176,46.0,3,12,25.0,51,62,82.3,14,36,50,52,31,12,7,34,380,0,0,37
293,Brian Skinner,LAC,33,51,8,43,843.0,214,92,205,44.9,0,2,0.0,30,47,63.8,72,131,203,27,43,17,52,94,662,3,0,-281
294,Bruce Bowen,SAS,38,80,54,26,1505.9,214,79,187,42.2,42,98,42.9,14,26,53.8,16,129,145,40,25,36,13,123,570,0,0,-34
295,Yakhouba Diawara,MIA,26,63,32,31,850.5,213,76,217,35.0,51,163,31.3,10,19,52.6,26,56,82,27,16,13,6,75,393,0,0,-50
296,DeShawn Stevenson,WAS,28,32,7,25,886.2,211,72,231,31.2,35,129,27.1,32,60,53.3,11,65,76,98,32,21,2,43,486,0,0,-175
297,Royal Ivey,PHI,27,71,34,37,860.7,211,69,208,33.2,39,114,34.2,34,43,79.1,19,57,76,43,23,36,7,76,473,0,0,-187
298,Adam Morrison,LAL,24,52,23,29,711.1,209,80,223,35.9,32,96,33.3,17,23,73.9,18,62,80,41,32,9,4,77,374,0,0,-107
299,Donte Greene,SAC,21,55,11,44,725.4,209,77,236,32.6,26,100,26.0,29,34,85.3,19,67,86,30,37,16,14,68,410,0,0,-163
300,Brent Barry,HOU,37,56,34,22,856.8,208,70,172,40.7,49,131,37.4,19,20,95.0,17,77,94,78,48,24,3,45,471,0,0,17
301,Ronnie Price,UTA,26,52,32,20,737.9,207,77,203,37.9,19,61,31.1,34,45,75.6,12,57,69,108,61,39,5,74,523,0,0,-41
302,Travis Diener,IND,27,55,25,30,719.1,206,74,179,41.3,46,118,39.0,12,15,80.0,6,80,86,122,21,26,5,42,564,0,0,0
303,Kevin Ollie,MIN,36,50,10,40,850.0,202,61,150,40.7,0,1,0.0,80,96,83.3,13,62,75,117,34,19,4,79,503,0,0,-127
304,Shannon Brown,LAL,23,48,25,23,477.4,202,78,165,47.3,14,37,37.8,32,39,82.1,11,33,44,38,38,22,7,42,361,0,0,-35
305,Francisco Elson,MIL,33,59,22,37,977.3,200,83,169,49.1,1,4,25.0,33,39,84.6,100,129,229,32,48,36,36,144,691,1,0,-64
306,Gerald Green,DAL,23,38,20,18,375.5,199,79,180,43.9,14,46,30.4,27,32,84.4,14,40,54,15,33,10,5,51,298,1,0,-64
307,Aaron Gray,CHI,24,56,26,30,715.1,196,81,167,48.5,0,1,0.0,34,59,57.6,84,136,220,46,40,14,18,135,585,1,0,-52
308,Trenton Hassell,NJN,30,53,17,36,1094.2,194,86,191,45.0,2,8,25.0,20,25,80.0,50,96,146,51,30,21,16,92,527,0,0,-201
309,Sean Marks,NOH,33,60,36,24,837.9,192,80,165,48.5,2,10,20.0,30,44,68.2,62,125,187,14,35,7,33,121,522,0,0,-49
310,Morris Peterson,NOH,31,43,25,18,515.1,191,73,183,39.9,33,85,38.8,12,19,63.2,13,71,84,16,15,15,2,51,352,0,0,1
311,Brian Cardinal,MIN,32,64,21,43,908.8,190,65,169,38.5,30,92,32.6,30,35,85.7,39,103,142,76,48,37,13,135,576,0,0,11
312,Robin Lopez,PHX,21,60,32,28,614.3,189,71,137,51.8,0,1,0.0,47,68,69.1,52,66,118,8,28,11,41,97,471,0,0,-57
313,Solomon Jones,ATL,24,63,34,29,675.3,188,67,111,60.4,1,2,50.0,53,74,71.6,52,90,142,15,27,7,34,125,477,0,0,-69
314,Shelden Williams,MIN,25,45,9,36,512.6,186,70,157,44.6,0,2,0.0,46,63,73.0,49,104,153,12,34,22,18,64,474,2,0,-14
315,Tyronn Lue,ORL,32,44,21,23,521.0,183,71,162,43.8,27,62,43.5,14,19,73.7,6,40,46,60,23,8,0,54,329,0,0,-18
316,Brevin Knight,UTA,33,74,43,31,937.6,180,66,189,34.9,0,6,0.0,48,64,75.0,13,75,88,190,66,68,4,98,721,0,0,80
317,Juwan Howard,CHA,36,42,19,23,472.0,173,75,147,51.0,0,0,0.0,23,34,67.6,30,46,76,26,26,7,6,71,316,0,0,-95
318,Danilo Gallinari,NYK,20,28,14,14,411.7,170,56,125,44.8,32,72,44.4,26,27,96.3,13,42,55,15,15,14,4,48,298,0,0,51
319,DeSagana Diop,CHA,27,75,38,37,1036.3,170,74,171,43.3,0,0,0.0,22,66,33.3,114,159,273,32,39,29,56,128,762,0,0,-149
320,James Jones,MIA,28,40,20,20,629.7,169,55,149,36.9,33,96,34.4,26,31,83.9,12,50,62,20,12,12,14,58,339,0,0,39
321,Ben Wallace,CLE,34,56,45,11,1313.5,165,69,155,44.5,0,0,0.0,27,64,42.2,136,226,362,44,34,48,75,82,1000,0,0,432
322,Matt Carroll,DAL,28,55,24,31,615.5,164,65,171,38.0,13,53,24.5,21,25,84.0,7,62,69,27,33,21,6,67,335,0,0,-124
323,Acie Law,ATL,24,55,33,22,559.5,162,52,139,37.4,9,29,31.0,49,60,81.7,6,52,58,86,29,11,3,43,374,0,0,-2
324,Johan Petro,DEN,23,49,20,29,558.7,162,73,176,41.5,0,2,0.0,16,29,55.2,42,116,158,16,28,19,15,107,450,0,0,-181
325,Jamaal Magloire,MIA,31,55,28,27,708.9,159,65,131,49.6,0,0,0.0,29,60,48.3,82,140,222,22,32,11,25,121,534,1,0,32
326,Rob Kurz,GSW,24,40,10,30,441.9,157,51,131,38.9,15,38,39.5,40,50,80.0,33,48,81,20,16,14,19,78,367,0,0,-115
327,Malik Allen,MIL,31,49,18,31,578.6,156,73,170,42.9,0,1,0.0,10,21,47.6,35,68,103,35,20,7,12,89,369,0,0,-7
328,Greg Buckner,MEM,32,63,20,43,878.0,155,61,159,38.4,13,51,25.5,20,25,80.0,32,98,130,57,38,29,8,108,470,0,0,-46
329,Cuttino Mobley,LAC,33,11,2,9,364.6,151,63,146,43.2,12,35,34.3,13,18,72.2,9,20,29,12,18,15,2,21,237,0,0,-67
330,Luther Head,MIA,26,32,17,15,497.4,149,55,144,38.2,20,54,37.0,19,24,79.2,6,46,52,58,25,17,2,37,330,0,0,-63
331,Devean George,DAL,31,43,27,16,707.7,147,54,142,38.0,22,76,28.9,17,22,77.3,25,53,78,15,17,23,11,57,348,0,0,-94
332,Joel Anthony,MIA,26,65,36,29,1048.3,144,57,118,48.3,0,0,0.0,30,46,65.2,89,108,197,27,41,20,93,139,719,1,0,-84
333,Ryan Hollins,DAL,24,45,25,20,444.4,143,50,94,53.2,0,0,0.0,43,72,59.7,46,51,97,7,24,7,32,78,363,0,0,22
334,Fabricio Oberto,SAS,34,54,37,17,676.6,142,61,104,58.7,0,1,0.0,20,35,57.1,65,77,142,59,38,7,11,95,417,0,0,-51
335,Alando Tucker,PHX,25,30,15,15,282.4,138,52,121,43.0,8,23,34.8,26,33,78.8,19,12,31,12,14,5,1,14,197,0,0,18
336,Brian Scalabrine,BOS,31,39,31,8,504.5,136,48,114,42.1,24,61,39.3,16,18,88.9,7,43,50,18,12,7,10,73,262,0,0,106
337,Marko Jaric,MEM,30,53,14,39,604.7,136,48,145,33.1,11,28,39.3,29,41,70.7,23,42,65,74,49,29,11,62,396,0,0,64
338,Malik Rose,OKC,34,38,15,23,469.3,130,45,131,34.4,0,7,0.0,40,51,78.4,17,79,96,36,36,10,3,72,302,0,0,-10
339,Darius Miles,MEM,27,34,7,27,297.6,120,48,99,48.5,1,6,16.7,23,31,74.2,19,38,57,17,21,11,20,32,286,0,0,-72
340,Anthony Roberson,CHI,26,29,11,18,275.8,119,44,120,36.7,26,81,32.1,5,5,100,6,16,22,20,8,10,1,18,200,0,0,-54
341,Ike Diogu,SAC,25,29,15,14,215.3,119,39,74,52.7,1,2,50.0,40,53,75.5,26,30,56,3,12,3,3,23,197,2,0,-93
342,Oleksiy Pecherov,WAS,23,32,3,29,277.3,116,39,101,38.6,14,43,32.6,24,29,82.8,35,41,76,2,10,6,3,34,227,0,0,-63
343,Quincy Douby,TOR,25,27,5,22,300.6,115,42,110,38.2,14,46,30.4,17,19,89.5,6,26,32,25,13,5,5,27,208,0,0,-28
344,Kris Humphries,TOR,24,29,11,18,265.1,114,38,90,42.2,0,0,0.0,38,48,79.2,24,46,70,10,8,8,6,31,247,0,0,0
345,Pops Mensah-Bonsu,TOR,25,22,10,12,282.6,111,39,103,37.9,0,2,0.0,33,48,68.8,55,58,113,6,19,9,5,43,279,0,0,7
346,Paul Davis,LAC,24,27,7,20,319.6,107,40,98,40.8,0,1,0.0,27,34,79.4,28,39,67,12,13,10,3,44,231,0,0,-36
347,Nazr Mohammed,CHA,31,39,15,24,341.1,104,41,101,40.6,0,0,0.0,22,40,55.0,35,44,79,8,23,5,16,63,251,0,0,-45
348,Tarence Kinsey,CLE,25,50,42,8,276.8,102,31,69,44.9,7,18,38.9,33,38,86.8,10,28,38,10,22,12,0,34,177,0,0,-43
349,Patrick O'Bryant,TOR,23,39,27,12,255.0,101,45,84,53.6,0,2,0.0,11,20,55.0,13,53,66,11,22,6,19,61,250,0,0,8
350,Chucky Atkins,OKC,34,33,17,16,412.3,98,34,113,30.1,15,57,26.3,15,16,93.8,5,19,24,59,23,10,2,27,228,0,0,-62
351,Darnell Jackson,CLE,23,51,41,10,429.6,98,37,86,43.0,0,2,0.0,24,35,68.6,32,55,87,8,14,10,4,77,242,0,0,-71
