RANK,Player,Team,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
353,Andre Barrett,TOR,24,19,4,15,282.2,87,38,104,36.5,2,14,14.3,9,12,75.0,9,16,25,52,15,10,0,13,210,0,0,-24
354,Danny Fortson,SEA,30,23,9,14,275.5,87,27,51,52.9,0,0,0.0,33,43,76.7,31,47,78,2,26,4,2,76,176,0,0,48
355,Lindsey Hunter,DET,35,30,21,9,353.2,87,37,100,37.0,11,43,25.6,2,4,50.0,10,30,40,62,20,19,1,44,268,0,0,24
356,Jon Barry,HOU,36,20,7,13,342.2,86,25,65,38.5,12,32,37.5,24,29,82.8,1,30,31,26,22,13,1,25,182,0,0,-46
357,Mike Wilks,SEA,27,47,21,26,347.4,86,29,90,32.2,3,19,15.8,25,41,61.0,9,30,39,32,24,14,1,34,202,0,0,-5
358,Gerald Fitch,MIA,23,18,12,6,239.5,84,30,89,33.7,7,26,26.9,17,23,73.9,7,23,30,33,15,7,5,28,191,0,0,-6
359,Vitaly Potapenko,SAC,31,33,17,16,352.7,84,37,71,52.1,0,0,0.0,10,17,58.8,27,37,64,9,16,2,2,50,170,0,0,-64
360,Sean Marks,SAS,30,25,19,6,180.6,81,37,71,52.1,0,3,0.0,7,12,58.3,12,31,43,7,7,5,7,21,172,0,0,-36
361,Charles Smith,DEN,30,22,5,17,210.0,80,30,72,41.7,15,38,39.5,5,8,62.5,3,13,16,9,4,5,6,28,142,0,0,-7
362,Mario Kasun,ORL,26,28,8,20,212.7,80,31,69,44.9,0,0,0.0,18,23,78.3,24,36,60,3,15,2,3,69,157,0,0,-16
363,Ronald Dupree,MIN,25,36,14,22,265.3,80,33,63,52.4,0,1,0.0,14,41,34.1,21,28,49,14,14,12,0,44,182,0,0,-69
364,CJ Miles,UTA,19,23,7,16,202.8,79,28,76,36.8,5,20,25.0,18,24,75.0,18,20,38,16,9,7,2,20,167,0,0,-1
365,Sergei Monia,SAC,23,26,9,17,343.1,77,29,87,33.3,9,34,26.5,10,14,71.4,11,41,52,19,12,7,5,41,192,0,0,-143
366,Bo Outlaw,ORL,35,32,15,17,355.0,75,35,58,60.3,0,0,0.0,5,8,62.5,31,46,77,14,17,10,12,50,237,0,0,-11
367,Andrew Bynum,LAL,18,46,29,17,338.3,74,33,82,40.2,0,0,0.0,8,27,29.6,34,46,80,9,17,4,22,56,245,0,0,-47
368,DJ Mbenga,DAL,25,43,33,10,237.1,74,32,60,53.3,0,1,0.0,10,20,50.0,19,37,56,2,16,6,25,47,221,0,0,4
369,Mark Madsen,MIN,30,62,27,35,676.4,74,27,66,40.9,0,7,0.0,20,47,42.6,50,91,141,11,26,23,17,114,354,0,0,-21
370,Jackson Vroman,NOK,25,41,22,19,405.6,73,26,66,39.4,0,0,0.0,21,44,47.7,33,53,86,11,21,12,11,78,241,0,0,25
371,Mateen Cleaves,SEA,28,27,10,17,230.5,73,25,71,35.2,4,16,25.0,19,24,79.2,2,12,14,42,14,3,2,30,154,0,0,-37
372,Rawle Marshall,DAL,24,23,13,10,241.3,71,24,60,40.0,1,3,33.3,22,29,75.9,8,23,31,10,15,8,7,17,153,0,0,-18
373,Stacey Augmon,ORL,37,36,12,24,385.3,71,25,73,34.2,0,0,0.0,21,30,70.0,18,35,53,23,11,12,6,40,212,0,0,41
374,Antoine Wright,NJN,22,39,24,15,370.2,70,29,81,35.8,1,15,6.7,11,22,50.0,8,22,30,12,21,4,3,42,124,0,0,-76
375,John Edwards,ATL,24,40,11,29,296.0,70,31,64,48.4,0,0,0.0,8,11,72.7,18,30,48,5,12,3,15,76,177,0,0,-89
376,Kevin Burleson,CHA,27,39,12,27,340.2,70,22,88,25.0,10,54,18.5,16,17,94.1,4,22,26,48,25,26,2,63,232,0,0,-2
377,Willie Green,PHI,24,10,4,6,152.7,70,28,66,42.4,10,19,52.6,4,5,80.0,1,14,15,5,12,2,0,13,90,0,0,-29
378,Andre Owens,UTA,25,23,8,15,210.0,69,27,74,36.5,3,16,18.8,12,18,66.7,11,10,21,8,13,5,0,25,108,0,0,-32
379,Brandon Bass,NOK,21,29,14,15,268.4,68,28,70,40.0,0,0,0.0,12,19,63.2,18,50,68,3,11,3,7,18,173,0,0,-50
380,Michael Bradley,PHI,27,46,24,22,367.4,67,32,79,40.5,1,5,20.0,2,3,66.7,40,67,107,17,19,5,7,39,238,0,0,-54
381,Andray Blatche,WAS,19,29,16,13,175.5,65,26,67,38.8,3,13,23.1,10,12,83.3,12,26,38,10,12,5,7,36,150,0,0,-10
382,Bracey Wright,MIN,21,7,1,6,135.1,62,21,51,41.2,6,17,35.3,14,16,87.5,3,15,18,5,8,1,0,8,86,0,0,-10
383,Dan Dickau,BOS,27,19,7,12,234.0,62,17,46,37.0,10,20,50.0,18,18,100,5,11,16,40,18,11,1,40,159,0,0,10
384,Loren Woods,TOR,28,27,7,20,324.0,62,28,59,47.5,0,1,0.0,6,14,42.9,44,66,110,4,16,9,23,49,280,1,0,-21
385,Brian Grant,PHX,34,21,10,11,248.2,61,27,65,41.5,0,0,0.0,7,8,87.5,11,46,57,7,7,5,3,45,157,0,0,-14
386,Jason Maxiell,DET,23,26,20,6,158.8,60,23,54,42.6,0,0,0.0,14,42,33.3,12,16,28,3,11,4,5,14,114,1,0,-98
387,Ronnie Price,SAC,23,29,15,14,150.0,60,21,58,36.2,6,27,22.2,12,12,100,5,10,15,11,10,6,0,10,103,0,0,-33
388,Eric Piatkowski,CHI,35,29,14,15,228.2,59,24,61,39.3,9,33,27.3,2,5,40.0,4,19,23,13,11,6,1,20,116,0,0,20
389,Dorell Wright,MIA,20,20,14,6,132.4,58,20,43,46.5,3,6,50.0,15,17,88.2,2,30,32,8,14,3,1,12,106,0,0,-55
390,Stephen Graham,CLE,24,22,10,12,174.8,58,21,54,38.9,2,10,20.0,14,15,93.3,5,22,27,7,13,5,2,31,109,0,0,10
391,Lou Williams,PHI,19,30,14,16,144.7,56,23,52,44.2,2,9,22.2,8,13,61.5,3,16,19,10,13,5,0,13,96,0,0,-24
392,Rick Brunson,HOU,34,27,9,18,246.9,54,21,54,38.9,5,13,38.5,7,12,58.3,1,21,22,35,22,8,1,22,138,0,0,-36
393,Will Bynum,GSW,23,15,7,8,162.3,54,21,52,40.4,2,9,22.2,10,16,62.5,3,9,12,19,14,7,0,10,104,0,0,-56
394,Anthony Grundy,ATL,27,12,5,7,108.0,52,19,38,50.0,5,15,33.3,9,14,64.3,1,16,17,9,9,7,0,14,98,0,0,29
395,Lawrence Roberts,MEM,23,33,23,10,180.8,51,20,44,45.5,0,2,0.0,11,23,47.8,26,23,49,5,5,8,2,30,142,1,0,4
396,Boniface Ndong,LAC,28,23,14,9,151.5,50,22,53,41.5,0,1,0.0,6,9,66.7,15,22,37,7,6,2,5,23,120,0,0,-44
397,Robert Whaley,UTA,24,23,10,13,211.8,49,23,57,40.4,0,0,0.0,3,6,50.0,16,27,43,17,14,7,8,41,157,0,0,-44
398,Ira Newble,CLE,31,36,23,13,353.3,48,17,57,29.8,3,13,23.1,11,16,68.8,21,35,56,9,12,5,10,47,162,0,0,-19
399,Chris Taft,GSW,21,17,9,8,143.9,47,23,38,60.5,0,0,0.0,1,6,16.7,19,17,36,2,2,2,6,25,115,0,0,11
400,Calvin Booth,WAS,30,33,14,19,249.8,46,20,47,42.6,1,2,50.0,5,9,55.6,19,33,52,12,8,9,9,44,172,0,0,-3
401,Eddie Gill,IND,27,41,24,17,122.2,45,10,45,22.2,7,23,30.4,18,23,78.3,0,15,15,12,9,11,1,13,108,0,0,0
402,Ronny Turiaf,LAL,23,23,14,9,161.2,45,15,30,50.0,0,0,0.0,15,27,55.6,11,26,37,8,7,3,10,30,133,0,0,-13
403,Arvydas Macijauskas,NOK,26,19,5,14,134.5,44,14,41,34.1,3,12,25.0,13,15,86.7,3,7,10,5,8,7,0,10,77,0,0,-7
404,Ha Ha,POR,20,27,4,23,211.7,44,18,31,58.1,0,0,0.0,8,17,47.1,14,35,49,1,14,3,8,41,123,0,0,-56
405,Awvee Storey,WAS,29,25,16,9,116.3,43,16,41,39.0,3,7,42.9,8,14,57.1,8,14,22,4,5,3,1,22,82,0,0,16
406,Melvin Sanders,SAS,25,16,14,2,112.9,41,16,33,48.5,2,3,66.7,7,10,70.0,4,19,23,3,8,5,0,20,80,0,0,-19
407,Eddie Basden,CHI,23,19,10,9,141.2,39,15,37,40.5,1,7,14.3,8,10,80.0,7,21,28,8,9,9,2,17,109,0,0,16
408,Billy Thomas,WAS,30,17,8,9,131.1,38,13,40,32.5,10,30,33.3,2,2,100,5,9,14,9,6,10,1,19,95,0,0,-7
409,Donta Smith,ATL,22,23,6,17,127.2,38,15,27,55.6,2,4,50.0,6,12,50.0,3,11,14,9,4,8,0,20,88,0,0,17
410,Luke Schenscher,CHI,24,20,11,9,148.6,36,16,26,61.5,0,0,0.0,4,13,30.8,8,21,29,7,5,1,3,21,88,0,0,10
411,Nikoloz Tskitishvili,PHX,23,17,11,6,99.0,36,13,37,35.1,1,3,33.3,9,14,64.3,9,13,22,3,6,1,2,8,70,0,0,-31
412,Anthony Roberson,MEM,23,16,11,5,88.3,35,14,31,45.2,5,10,50.0,2,2,100,0,6,6,5,3,1,0,6,50,0,0,-1
413,Jermaine Jackson,MIL,30,30,17,13,202.1,35,11,26,42.3,1,4,25.0,12,14,85.7,8,19,27,25,13,4,1,19,107,0,0,-117
414,Terence Morris,ORL,27,22,9,13,191.9,35,16,49,32.7,0,2,0.0,3,3,100,6,32,38,4,7,6,5,19,113,0,0,-4
415,John Lucas III,HOU,23,13,4,9,106.6,30,14,36,38.9,2,9,22.2,0,0,0.0,2,3,5,12,7,5,0,6,62,0,0,-7
416,Dijon Thompson,PHX,23,10,8,2,42.5,28,11,25,44.0,4,11,36.4,2,2,100,4,7,11,1,2,3,1,6,53,0,0,-12
417,James Thomas,CHI,25,22,10,12,150.2,28,10,19,52.6,0,0,0.0,8,14,57.1,12,27,39,1,7,0,3,35,78,0,0,16
418,Vin Baker,LAC,34,8,5,3,85.0,27,7,15,46.7,0,0,0.0,13,18,72.2,2,17,19,4,9,4,4,13,71,0,0,19
419,Yaroslav Korolev,LAC,19,24,12,12,127.0,27,9,30,30.0,2,7,28.6,7,10,70.0,5,8,13,9,6,3,0,11,59,0,0,-7
420,Amar'e Stoudemire,PHX,23,3,2,1,50.5,26,9,27,33.3,0,1,0.0,8,9,88.9,6,10,16,2,1,1,3,4,59,0,0,-4
421,Dale Davis,DET,37,28,20,8,177.7,26,9,24,37.5,0,1,0.0,8,15,53.3,21,32,53,6,4,0,9,23,122,0,0,-28
422,Doug Christie,DAL,36,7,5,2,185.2,26,9,26,34.6,0,1,0.0,8,12,66.7,2,11,13,14,6,9,1,10,87,0,0,-13
423,Zendon Hamilton,PHI,31,12,8,4,48.5,26,7,14,50.0,0,0,0.0,12,18,66.7,3,8,11,0,6,4,0,5,45,0,0,-19
424,Devin Green,LAL,23,27,13,14,134.6,25,6,28,21.4,0,2,0.0,13,21,61.9,10,14,24,7,5,3,0,13,68,0,0,-43
425,Ime Udoka,NYK,28,8,3,5,114.3,22,9,24,37.5,1,3,33.3,3,6,50.0,3,14,17,6,2,1,0,8,52,0,0,-13
426,Amir Johnson,DET,19,3,1,2,38.8,20,7,10,70.0,2,3,66.7,4,4,100,3,1,4,3,4,0,2,7,31,0,0,-22
427,Marcus Fizer,NOK,27,3,0,3,39.0,20,9,17,52.9,1,1,100,1,2,50.0,1,6,7,1,2,0,0,5,28,0,0,-12
428,Von Wafer,LAL,20,16,6,10,72.8,20,6,38,15.8,2,17,11.8,6,8,75.0,5,3,8,4,1,3,0,12,44,0,0,-25
429,Noel Felix,SEA,24,12,7,5,81.6,18,6,25,24.0,1,3,33.3,5,8,62.5,3,10,13,2,8,2,3,13,44,0,0,-5
430,Aaron Miles,GSW,23,19,13,6,118.1,16,6,18,33.3,0,0,0.0,4,4,100,0,14,14,24,11,4,1,13,73,0,0,-4
431,Ervin Johnson,MIL,38,18,9,9,80.9,15,7,17,41.2,0,0,0.0,1,2,50.0,5,19,24,2,5,1,2,23,51,0,0,-35
432,John Thomas,NJN,30,16,5,11,127.5,15,6,15,40.0,0,0,0.0,3,4,75.0,10,10,20,2,8,3,2,17,49,0,0,-12
433,Dwayne Jones,BOS,23,14,7,7,86.5,14,4,10,40.0,0,0,0.0,6,13,46.2,10,21,31,2,3,1,3,14,63,0,0,20
434,Earl Barron,MIA,24,8,4,4,44.9,13,5,16,31.3,0,0,0.0,3,4,75.0,2,8,10,0,5,0,0,10,20,0,0,-33
435,Julius Hodge,DEN,22,14,7,7,33.0,13,5,13,38.5,0,0,0.0,3,8,37.5,5,2,7,6,8,2,0,7,28,0,0,2
436,Reece Gaines,MIL,25,12,5,7,53.8,13,6,12,50.0,0,2,0.0,1,4,25.0,0,0,0,3,1,1,0,1,20,0,0,-24
437,Anfernee Hardaway,NYK,34,4,1,3,71.7,10,4,14,28.6,0,1,0.0,2,2,100,0,10,10,8,6,2,0,7,34,0,0,7
438,Jamal Sampson,SAC,23,12,5,7,38.5,10,5,7,71.4,0,0,0.0,0,2,0.0,5,13,18,5,0,0,4,5,51,0,0,6
439,Jonathan Bender,IND,25,2,1,1,20.7,10,4,5,80.0,0,0,0.0,2,2,100,0,4,4,2,0,0,1,2,21,0,0,-8
440,Alex Acker,DET,23,5,3,2,35.1,9,4,16,25.0,1,5,20.0,0,0,0.0,1,4,5,4,4,1,0,4,20,0,0,-33
441,Aaron McKie,LAL,33,14,9,5,121.5,7,3,12,25.0,0,2,0.0,1,2,50.0,3,17,20,11,2,5,0,7,61,0,0,-20
442,Josh Davis,PHX,25,6,2,4,16.9,6,2,7,28.6,0,2,0.0,2,3,66.7,3,1,4,1,1,2,0,3,17,0,0,-16
443,Derrick Zimmerman,NJN,24,2,0,2,31.9,4,2,3,66.7,0,0,0.0,0,0,0.0,1,3,4,7,4,0,0,4,15,0,0,-11
444,Maciej Lampe,HOU,21,6,1,5,27.6,4,2,11,18.2,0,0,0.0,0,2,0.0,4,5,9,2,3,0,0,2,15,0,0,-3
445,Sharrod Ford,PHX,24,3,3,0,13.0,4,2,3,66.7,0,0,0.0,0,0,0.0,1,2,3,0,2,0,1,7,9,0,0,-11
446,Pavel Podkolzin,DAL,21,1,0,1,18.1,3,0,2,0.0,0,0,0.0,3,6,50.0,0,7,7,0,2,0,1,0,12,0,0,2
447,Anthony Goldwire,LAC,34,3,3,0,21.9,2,1,7,14.3,0,2,0.0,0,0,0.0,0,1,1,2,1,0,0,0,5,0,0,-2
448,Matt Walsh,MIA,23,2,2,0,3.4,2,1,1,100,0,0,0.0,0,2,0.0,0,0,0,0,1,0,0,0,1,0,0,-13
449,Randy Holcomb,CHI,26,4,3,1,10.5,2,1,1,100,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,2,3,0,0,-1
450,Samaki Walker,IND,30,7,6,1,21.9,2,0,2,0.0,0,0,0.0,2,2,100,0,3,3,0,2,0,1,7,7,0,0,-11
451,Slava Medvedenko,LAL,27,2,0,2,6.2,2,1,2,50.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,1,4,0,0,14
452,Alvin Williams,TOR,31,1,0,1,9.8,1,0,3,0.0,0,2,0.0,1,2,50.0,0,3,3,0,0,0,0,0,5,0,0,-5
453,Alex Scales,SAS,27,1,1,0,0.2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
454,Bryon Russell,DEN,35,1,0,1,2.6,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,3,0,0,4
455,Deng Gai,PHI,24,2,0,2,4.8,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-3
456,Martynas Andriuskevicius,CLE,20,6,1,5,9.4,0,0,1,0.0,0,0,0.0,0,0,0.0,1,3,4,0,0,2,0,1,11,0,0,11
457,Nene,DEN,23,1,0,1,2.5,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,2,0,0,1,-2,0,0,-6
458,Randy Livingston,CHI,31,5,3,2,22.3,0,0,2,0.0,0,0,0.0,0,0,0.0,1,3,4,1,1,1,0,6,8,0,0,9
